"Taxa"	"marshmallow24"	"marshmallow37"	"marshmallow41"	"marshmallow44"	"marshmallow49"	"marshmallow53"	"marshmallow60"	"marshmallow70"
"Genetic Information Processing|Folding, sorting and degradation|Protein processing in endoplasmic reticulum"	0.000732593714787471	0.000770629630978229	0.000727910819775994	0.000914919010112335	0.000849993482010074	0.000810925145898481	0.000477660860781395	0.000663450583088303
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.000599545870654836	0.000708020359699129	0.000848121672191173	0.000654156272485176	0.000645956701927418	0.000609792379474019	0.000713432149478116	0.000877254752032796
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.000510944767482149	0.000706338179627743	0.000797310909493352	0.000580493541106293	0.000567110331802092	0.000523049216185618	0.000838425381157004	0.000849724277078381
"Human Diseases|Cancers: Overview|Pathways in cancer"	0.000500290977867113	0.000710116379959443	0.000855846568770154	0.000586519471197285	0.000584962525371668	0.000534961457465916	0.00084432682306067	0.000730467577938798
"Metabolism|Metabolism of other amino acids|D-Alanine metabolism"	0.000679249368804087	0.000662805161366348	0.000610969078105738	0.000725717947093325	0.000744744978076001	0.000687731067698617	0.000687478148457062	0.000466684116585328
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.00054248738460191	0.000827475064300648	0.000928843931478139	0.000488474426513502	0.000416852635630779	0.000558826048583011	0.000479675989548179	0.00101489117477855
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of ansamycins"	0.00072210997244322	0.000577176821088654	0.000504296607368115	0.000791541613257185	0.000881461415371987	0.00081039597171757	0.000580140526469865	0.000327884970324609
"Human Diseases|Endocrine and metabolic diseases|Insulin resistance"	0.000533367931554618	0.000768371141091468	0.000817601689882122	0.000624060440386793	0.000575803529215201	0.00055621252328854	0.0005359379168844	0.000729537968799204
"Metabolism|Xenobiotics biodegradation and metabolism|Caprolactam degradation"	0.000837949493416777	0.000430071163576503	0.000312018087047711	0.000839575159827832	0.000749488479002632	0.000817981664193554	0.000800337394939194	0.000243783104872045
"Metabolism|Biosynthesis of other secondary metabolites|Neomycin, kanamycin and gentamicin biosynthesis"	0.000601489963347348	0.000685339127097214	0.000642811596146847	0.000564313720595967	0.000654948935935551	0.000581499027424756	0.00048151537942713	0.000793097775486405
"Metabolism|Biosynthesis of other secondary metabolites|Acarbose and validamycin biosynthesis"	0.000641178569801129	0.000631950721055572	0.000664900087515039	0.000508663755920169	0.000440415828189087	0.000607243147299891	0.000467016175289866	0.00101138375245488
"Environmental Information Processing|Signal transduction|HIF-1 signaling pathway"	0.000586791021635795	0.000616911115380656	0.00059257028447425	0.000657105900701863	0.000640892772723072	0.000617896895535688	0.000606627430167059	0.000646019173306581
"Metabolism|Metabolism of terpenoids and polyketides|Geraniol degradation"	0.00057050568186138	0.000470945560460485	0.000469868045791804	0.000748397142109985	0.000699922794316548	0.000619436546575501	0.000963015473470763	0.000318203168326914
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.000548808814757124	0.000332449850505488	0.000419182451807977	0.000389946476852571	0.00027263218706515	0.000531111036041981	0.000458414833634095	0.00182280296344146
"Cellular Processes|Cell growth and death|Ferroptosis"	0.000636838675564756	0.000627591564566118	0.000607678708494174	0.000471842903243541	0.000426154887037117	0.000615385582369069	0.000496726357298418	0.000862295705435427
"Organismal Systems|Endocrine system|Insulin signaling pathway"	0.000429026743682019	0.000631946857884884	0.000729966785615204	0.000579007256391486	0.000558762400361994	0.000478875463411432	0.000551883248690074	0.000765913696648959
"Metabolism|Lipid metabolism|Synthesis and degradation of ketone bodies"	0.00051283901498693	0.000554061154577425	0.000607333028154098	0.000663020329664382	0.000625050721790672	0.000585151493715001	0.000754223350662217	0.000322416829523367
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - cytochrome P450"	0.000436511675044791	0.000642454492576809	0.000654700818106189	0.000468541645141092	0.000546895425353588	0.000419744204811621	0.000885089956571044	0.000550055113912551
"Genetic Information Processing|Translation|RNA transport"	0.000633787167947278	0.000453516539015384	0.000456831523013816	0.000654003920017616	0.00065339621727064	0.000631346200206993	0.000599041157722278	0.0004942387983187
"Metabolism|Xenobiotics biodegradation and metabolism|Metabolism of xenobiotics by cytochrome P450"	0.000433034419123742	0.000535763190161439	0.000543171048169393	0.000447380546721067	0.000529865488508082	0.000413126292989233	0.000875304827128032	0.000480497354188991
"Human Diseases|Infectious diseases: Bacterial|Epithelial cell signaling in Helicobacter pylori infection"	0.000465080833332745	0.000564044730754258	0.000615188842099633	0.0005548238450189	0.000524178514664437	0.000492948789544896	0.00050368765040275	0.000508887745538622
"Metabolism|Metabolism of other amino acids|Phosphonate and phosphinate metabolism"	0.000552510308837449	0.000377996015972707	0.000339980818719537	0.000501742104467824	0.000520479939079241	0.000507916645965746	0.000905486241407961	0.000460632162399539
"Metabolism|Metabolism of terpenoids and polyketides|Limonene and pinene degradation"	0.000512083862565664	0.000355376498723643	0.000268596240006511	0.000681760013124853	0.000720524278448663	0.000553632637428551	0.00089274768475725	9.62766568178152e-05
"Organismal Systems|Endocrine system|Adipocytokine signaling pathway"	0.0005343835218225	0.000543622262645947	0.00051131827771055	0.000397196469074545	0.000336251475984285	0.000526666749216976	0.000366992807035523	0.000739750654748774
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of vancomycin group antibiotics"	0.000561665908086535	0.000451809284364559	0.000456330272982991	0.000450108621500541	0.000382654363451872	0.000549172028511075	0.000364881370763805	0.000737485555372401
"Organismal Systems|Nervous system|GABAergic synapse"	0.00049819170020042	0.000425620256917685	0.000438394940926775	0.000398258118820677	0.000395605088553451	0.000467175409333259	0.000592512068032203	0.000735533966406823
"Metabolism|Metabolism of terpenoids and polyketides|Nonribosomal peptide structures"	0.000583915123786074	0.000339513077496805	0.000424454678917169	0.000431416393957827	0.000453678328899841	0.000839020542814053	0.000681127328888164	0.000185033493437675
"Metabolism|Biosynthesis of other secondary metabolites|Phenazine biosynthesis"	0.000472916225404825	0.00049521260718621	0.000471034162714347	0.000492557118707296	0.00048698465733769	0.000485260984466013	0.000516803672856687	0.000517311054656209
"Metabolism|Xenobiotics biodegradation and metabolism|Styrene degradation"	0.00064524589500007	0.00035392774139553	0.000240244720537409	0.000645265846784741	0.000640752892075743	0.000650420157658841	0.000579739731379728	8.71189238673869e-05
"Metabolism|Metabolism of cofactors and vitamins|Retinol metabolism"	0.000443918835078172	0.000449139741406883	0.000414493464651075	0.000432642036241471	0.000454689050302357	0.000420314781373434	0.000599888957076342	0.000463791144546669
"Environmental Information Processing|Signal transduction|Phosphatidylinositol signaling system"	0.000322890868309077	0.000555749697181193	0.000631300210726561	0.000356118421046232	0.000351437335186519	0.000332233405552304	0.000446636449382775	0.000661479647983478
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000469774989095168	0.00041057296503064	0.000410358603265416	0.000380471339953814	0.000364113568435658	0.000438954511450576	0.000441947472713331	0.000624872206393941
"Metabolism|Biosynthesis of other secondary metabolites|Carbapenem biosynthesis"	0.000452357550815464	0.00044736918956148	0.000399695912569188	0.000435247636115364	0.000423386949198474	0.000448830273120231	0.000334910141814432	0.000432432771996993
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	0.000355863785920359	0.000243663182562516	0.000341061497093913	0.000252594558313841	0.000157003875424098	0.00033047509818835	0.000145845836517319	0.00138626191677374
"Human Diseases|Neurodegenerative diseases|Alzheimer's disease"	0.000221600710026873	0.000535052893248212	0.000671428001693585	0.000323910567028454	0.000300749617935584	0.000246897923214589	0.000380465506409857	0.000491533382352918
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - ganglio series"	0.000338429529778709	0.000224918578923242	0.000329483249003802	0.000196694007390399	9.77399156777796e-05	0.000299772645100322	0.000128830792512615	0.00138504536041838
"Environmental Information Processing|Signal transduction|AMPK signaling pathway"	0.000304547969595276	0.000354949683291207	0.000446717123109745	0.000373267100360148	0.000323100405212173	0.00032618218881852	0.000320952007305592	0.000544051726284754
"Metabolism|Xenobiotics biodegradation and metabolism|Atrazine degradation"	0.000237847851091597	0.000439601845048133	0.000517446443788405	0.000356922356248735	0.000359526933574317	0.00027890972659866	0.000222675499665969	0.000457306545172132
"Metabolism|Xenobiotics biodegradation and metabolism|Chlorocyclohexane and chlorobenzene degradation"	0.000185791136243744	0.000457687222397631	0.000597402754973896	0.000198256565767143	0.00020641233934806	0.000182622020687824	0.000411799226098804	0.000482759070195575
"Cellular Processes|Cell growth and death|Apoptosis - fly"	0.000204246545150251	0.000472789466727815	0.000571102950718449	0.000276833068900837	0.000262853003980417	0.000232559761178284	0.000216433696978392	0.000448889731171981
"Human Diseases|Endocrine and metabolic diseases|Type II diabetes mellitus"	0.000270453252789508	0.000316990607222645	0.000296687891596131	0.000384625282439866	0.000368737981753664	0.000318580970449697	0.000314190411526128	0.000301930064216467
"Human Diseases|Cancers: Overview|MicroRNAs in cancer"	0.000339448188779899	0.000260884649549364	0.000267496647091236	0.000255875087013109	0.000277780131966713	0.000332694405139661	0.000420436309847282	0.000303566963444137
"Metabolism|Metabolism of cofactors and vitamins|Lipoic acid metabolism"	0.000175230301167989	0.000344725479059549	0.000417292501307656	0.000221573751815151	0.000208152555693858	0.000188565849996143	0.000338842055510314	0.000478337196214646
"Human Diseases|Neurodegenerative diseases|Huntington's disease"	0.000120752987539163	0.000405312819319035	0.00057045941321646	0.000173502431403118	0.000185381619180339	0.000126274674103892	0.000306449475920812	0.000460187147391685
"Metabolism|Biosynthesis of other secondary metabolites|Glucosinolate biosynthesis"	0.000325640219352632	0.000310856593491219	0.000317348293202282	0.000278953446013403	0.000251201720390872	0.000309509967558834	0.000199218644569649	0.000299559212242212
"Genetic Information Processing|Translation|Ribosome biogenesis in eukaryotes"	0.000216359794908915	0.000391710213982449	0.000378316366794059	0.000254099749845112	0.000237041172165719	0.000222598607098017	0.000268558784899653	0.000292217359963002
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000319016849908533	0.000257126006972426	0.000272017005298606	0.000294150877196129	0.000269845804931719	0.000316109765839577	0.000294801594567655	0.000231320951606203
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000319016849908533	0.000257126006972426	0.000272017005298606	0.000294150877196129	0.000269845804931719	0.000316109765839577	0.000294801594567655	0.000231320951606203
"Metabolism|Metabolism of terpenoids and polyketides|Zeatin biosynthesis"	0.000249382253508874	0.000292925126584954	0.000314821600411729	0.000263416257470474	0.000221797254115433	0.000251365498878852	0.000213851294374781	0.00037167759139672
"Human Diseases|Endocrine and metabolic diseases|Type I diabetes mellitus"	0.000239832836828272	0.000261972879930028	0.000274223785363263	0.000246156726762491	0.000238863725273135	0.000242046081702575	0.000338255979936307	0.000327090403405304
"Metabolism|Lipid metabolism|alpha-Linolenic acid metabolism"	0.000194996981822169	0.000260160942478887	0.000309817410726565	0.000272230461008646	0.000275625902274317	0.000232680086847782	0.000416694541911535	0.000171820126706617
"Organismal Systems|Endocrine system|Thyroid hormone synthesis"	0.000130096157261641	0.000344060935960601	0.000439504605042585	0.000214493015434105	0.000185803685458042	0.000166530726585177	0.000287252980681352	0.000315549732906834
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000193845544948492	0.000251887654908126	0.000296787737066019	0.0002651708929874	0.000264145850254182	0.000229212637447196	0.000373148798581136	0.000166662541149645
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.000178346402613013	0.000203218378598111	0.000213485470509982	0.0002323187779506	0.000265250994583193	0.000210071401126381	0.000397395490647277	0.000275105121236878
"Environmental Information Processing|Signal transduction|PI3K-Akt signaling pathway"	0.000180845294207469	0.00023992577263433	0.000296381540427361	0.000237246415805948	0.000212175299304369	0.000205628806225595	0.000201863765966417	0.000390875240531022
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.00021739954727303	0.000260604201054609	0.000260231044582236	0.000254917404193866	0.000244895977246158	0.000231991772265278	0.000271988073317415	0.000216898908874326
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.00021739954727303	0.000260604201054609	0.000260231044582236	0.000254917404193866	0.000244794925727494	0.000231991772265278	0.000271988073317415	0.000216898908874326
"Metabolism|Biosynthesis of other secondary metabolites|Penicillin and cephalosporin biosynthesis"	0.000361817980961327	0.00012626733166131	0.000100424508122563	0.000221620242007325	0.000196423416477369	0.000315350589489759	0.000159055065633351	0.000359578763182811
"Human Diseases|Cancers: Overview|Proteoglycans in cancer"	0.000214169561725291	0.00024683067673358	0.000245415266812631	0.000229380146503888	0.000207546107452487	0.000214213331140853	0.000185790971916	0.000216339190719233
"Organismal Systems|Digestive system|Protein digestion and absorption"	0.000205895564761081	0.000223820556487095	0.00022609078473729	0.000179811220086881	0.000136867451343174	0.000196713062263117	0.000160408690101559	0.000421482851990786
"Metabolism|Xenobiotics biodegradation and metabolism|Toluene degradation"	0.000162499657702188	0.000223082511296693	0.00028000658197509	0.000169998572786638	0.000173587344267415	0.000165496960887018	0.000327122226657535	0.000185901042379232
"Metabolism|Xenobiotics biodegradation and metabolism|Fluorobenzoate degradation"	0.00016746940109265	0.000195521523268671	0.000260820328822939	0.000151216883980252	0.000151127203674171	0.000157363980688478	0.000240620656076535	0.000336469272767674
"Metabolism|Glycan biosynthesis and metabolism|N-Glycan biosynthesis"	0.000126580772830682	0.000216622414210794	0.000275388332797554	0.000170763666186493	0.000138005343740078	0.00014271181742201	0.000117137436998842	0.000429977583586231
"Organismal Systems|Excretory system|Proximal tubule bicarbonate reclamation"	0.000301606408207055	0.000133777663508275	0.000142294637358195	0.000164563249402827	0.000154404368664577	0.000264570270737951	0.000244097776822604	0.000190628190192123
"Human Diseases|Cancers: Specific types|Prostate cancer"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Organismal Systems|Endocrine system|Estrogen signaling pathway"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Organismal Systems|Endocrine system|Progesterone-mediated oocyte maturation"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Organismal Systems|Immune system|Antigen processing and presentation"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Organismal Systems|Immune system|IL-17 signaling pathway"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Organismal Systems|Immune system|Th17 cell differentiation"	0.000150895419873679	0.000193627881476455	0.00022744467852576	0.000201480198600747	0.00019687058747752	0.000173114998973082	0.000172924385848882	0.000274377190551898
"Human Diseases|Immune diseases|Primary immunodeficiency"	0.000138422780662068	0.00022649549590074	0.000239679595332774	0.000159759196379704	0.000176559691033344	0.000135433657054172	0.000227699135976096	0.000280332142240261
"Metabolism|Lipid metabolism|Arachidonic acid metabolism"	7.90766742714611e-05	0.000221518248471469	0.000310905512956067	0.000147769938592498	0.000113988186006831	9.68712207166807e-05	0.000254220608577901	0.000233246567443175
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.000107764948217278	0.000208212498040516	0.000170057151376897	0.000202479763934853	0.000198068604044609	0.000147537384346144	0.000235789019447247	0.000139538957236174
"Human Diseases|Cancers: Overview|Chemical carcinogenesis"	5.36680137760758e-05	0.000215116565608496	0.000265809590997681	8.04486814840361e-05	0.000147160042177823	5.20841951753752e-05	0.000443801556155209	0.000143908478869573
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000140530967015322	0.000132633166332781	0.000102153241206667	0.000199248904210857	0.000247922781466238	0.000157715900926149	0.000341944920417302	4.31426997466631e-05
"Metabolism|Lipid metabolism|Secondary bile acid biosynthesis"	0.000190590962734445	0.000136366360868979	9.5754816953723e-05	0.000103866804089317	0.000133223691506819	0.000162033392959641	0.000126859515101626	0.000320675722649458
"Metabolism|Lipid metabolism|Primary bile acid biosynthesis"	0.000199874422528464	0.000146529908003631	8.95455043549096e-05	0.000119254439641993	0.000136262330925566	0.000168430060809081	6.67878769347858e-05	0.000312795084129938
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of enediyne antibiotics"	7.89798086014949e-05	0.000176283895492529	0.000253268640391444	9.50044037235302e-05	0.000109591811630592	0.000103960084621835	0.000255580002259927	0.000148435778051492
"Human Diseases|Endocrine and metabolic diseases|Non-alcoholic fatty liver disease (NAFLD)"	9.63702600794723e-06	0.000281686633561692	0.000410838751147399	9.06343902207662e-05	6.92596058020879e-05	3.26043749607377e-05	4.11730836113082e-05	0.000274973541706487
"Human Diseases|Neurodegenerative diseases|Parkinson's disease"	9.63702600794723e-06	0.000281686633561692	0.000410838751147399	9.06343902207662e-05	6.92596058020879e-05	3.26043749607377e-05	4.11730836113082e-05	0.000274973541706487
"Cellular Processes|Cell growth and death|Apoptosis"	7.13744846134048e-05	0.000189726040251326	0.000280680808138102	9.94493519154e-05	4.60092425981375e-05	7.25900181417535e-05	9.00064429083445e-05	0.000351587626466718
"Human Diseases|Cancers: Specific types|Hepatocellular carcinoma"	2.73123816278264e-05	0.000188374491854758	0.000253147256301575	6.76815401825452e-05	0.000100194296992394	3.75467841809765e-05	0.00035942634520286	0.000156026050354075
"Environmental Information Processing|Signal transduction|FoxO signaling pathway"	0.000109989555893923	0.000117548742800829	0.000159558572001155	7.56879906416787e-05	9.47248409492186e-05	9.13996373155314e-05	0.00025303474726331	0.000272888300502608
"Organismal Systems|Aging|Longevity regulating pathway"	0.000109332485938836	0.000117290315360949	0.000159379895333097	7.50058012126967e-05	9.4531924413586e-05	9.07203795038494e-05	0.00025281903930179	0.000272888300502608
"Human Diseases|Infectious diseases: Bacterial|Staphylococcus aureus infection"	0.000166028410177257	0.000147681734801022	0.000128568220747807	0.000162841605217826	0.000205031413971456	0.000166761027328948	0.000143319929853527	4.32900706935864e-05
"Genetic Information Processing|Folding, sorting and degradation|Proteasome"	0.000166837188545917	0.000179933039297314	0.000160211997247938	0.000144839257447818	0.000139737097123653	0.000157432553381848	6.7728602066538e-05	9.89331224272805e-05
"Metabolism|Metabolism of terpenoids and polyketides|Tetracycline biosynthesis"	0.000142447551422016	0.00014039119646544	0.000157511266859934	0.000179897751247465	0.000149681424159891	0.000156138728978644	7.33576072052747e-05	0.00011615969787038
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide backbone"	0.000141371208257492	0.000134938553284958	0.000148352186252208	0.000174692427126381	0.000147227390841314	0.000153072365143051	7.04170182683307e-05	0.000111426373563387
"Metabolism|Xenobiotics biodegradation and metabolism|Dioxin degradation"	6.23637777133896e-05	0.000120562379862512	0.00016064517490359	0.00010933052279745	0.000118894559340596	9.62704880937776e-05	0.000242078467794387	0.000111253239874157
"Organismal Systems|Digestive system|Mineral absorption"	5.08937184101516e-05	0.000206380349355317	0.00027939734155385	9.17545779139417e-05	7.11611520342787e-05	6.43936405474569e-05	6.24977396327953e-05	0.000149544494239732
"Metabolism|Metabolism of terpenoids and polyketides|Type I polyketide structures"	0.00011308695411144	0.000113769907683993	0.000169609148061947	0.00010721172548895	8.99727488152894e-05	0.000189991644488473	8.03960432837545e-05	9.69032289346704e-05
"Metabolism|Lipid metabolism|Ether lipid metabolism"	0.000110955127146045	0.000108665615748485	0.000144949607117556	9.30321904366281e-05	8.07995040075481e-05	9.93553635708322e-05	0.00019381873851345	9.34438952787605e-05
"Organismal Systems|Circulatory system|Cardiac muscle contraction"	6.57069955087311e-06	0.000219634609737752	0.000312386374653462	6.79753038164236e-05	5.25376032039302e-05	2.44532812205533e-05	3.06736721281562e-05	0.000207780669281796
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - fly"	8.8403243417031e-05	0.000108615614954629	0.000144368828812418	6.74863126865921e-05	8.03740931238262e-05	7.16998669523492e-05	0.000177729170638127	0.000182422682281723
"Metabolism|Biosynthesis of other secondary metabolites|Betalain biosynthesis"	0.000131544362040297	0.000113554252681285	0.000137135832939441	0.000101713479750951	9.42574586896578e-05	0.000121853676118144	0.00012171015909067	8.95134442107254e-05
"Human Diseases|Infectious diseases: Parasitic|Amoebiasis"	7.4680693752495e-05	0.000136715499337497	0.00018242972892775	7.25926124719724e-05	5.16991211787618e-05	7.61415661285481e-05	5.12515953487108e-05	0.000264189524994341
"Metabolism|Biosynthesis of other secondary metabolites|Flavone and flavonol biosynthesis"	0.000129295548810412	6.11925518404623e-05	4.8736187029523e-05	5.22037452625094e-05	6.64196573701052e-05	0.000103830702181514	9.95734256572244e-05	0.00027264997526148
"Metabolism|Glycan biosynthesis and metabolism|Lipoarabinomannan (LAM) biosynthesis"	3.19555021490796e-05	0.000178595948869367	0.000222027254483537	6.0846209995066e-05	5.53268544045731e-05	4.27932421359682e-05	3.21765552598869e-05	0.000150621901992355
"Human Diseases|Neurodegenerative diseases|Amyotrophic lateral sclerosis (ALS)"	4.67082870930637e-05	9.44951138288966e-05	0.000133063075193986	4.59988537734101e-05	6.72708092611176e-05	4.91420384824896e-05	0.000173265926595103	0.000161999927050982
"Organismal Systems|Immune system|RIG-I-like receptor signaling pathway"	0.000120255013688942	7.71863615093621e-05	4.6507639833605e-05	0.000143446738339891	0.000149828733423708	0.000121910604391885	6.66480790713992e-05	9.28433554672526e-06
"Organismal Systems|Endocrine system|Prolactin signaling pathway"	7.28604969886834e-05	0.000113186973422988	5.87708223833225e-05	0.000109184686660158	0.000138411636280835	8.59371106852047e-05	0.000120462002274358	1.37726488045935e-05
"Metabolism|Metabolism of terpenoids and polyketides|Carotenoid biosynthesis"	2.4290728974577e-05	0.000148674891569438	0.000213350562666766	7.08856488596837e-05	4.01141028700501e-05	2.95962332232887e-05	6.75226779668105e-05	8.03881356385571e-05
"Organismal Systems|Endocrine system|Renin-angiotensin system"	2.42239790108855e-05	0.000111498963854462	0.000166419096175175	4.63311110547866e-05	3.66454141668466e-05	2.88716915574945e-05	9.99119653387343e-05	0.000160010668821479
"Metabolism|Metabolism of terpenoids and polyketides|Sesquiterpenoid and triterpenoid biosynthesis"	4.38046636724874e-06	0.000140584527294553	0.000205359050487157	4.50245023128139e-05	3.44677543663484e-05	1.63021874803688e-05	2.03628315674961e-05	0.000137399306017237
"Human Diseases|Infectious diseases: Bacterial|Bacterial invasion of epithelial cells"	5.97751139697484e-07	2.05997566527418e-05	4.46382918246473e-05	1.18902170770325e-05	7.30545314292139e-05	1.41415007270184e-06	0.000426194800013561	3.20811352518968e-07
"Human Diseases|Cancers: Overview|Choline metabolism in cancer"	1.79473964875277e-05	8.74464145349721e-05	0.000129175570073159	4.40622472416901e-05	4.81084555350744e-05	2.68688513813349e-05	0.000107785456811173	0.00010405418922004
"Metabolism|Metabolism of other amino acids|D-Arginine and D-ornithine metabolism"	9.38806950274193e-05	5.6900572088827e-05	3.60528304952021e-05	9.64303469574068e-05	0.000108832242202877	9.76772733198767e-05	5.19576037527465e-05	9.26853777384069e-06
"Environmental Information Processing|Signal transduction|Phospholipase D signaling pathway"	1.6536260536364e-05	8.49941003337388e-05	0.000124832244966281	4.11874832613015e-05	4.1116026036507e-05	2.65699779441948e-05	9.05277534017584e-05	0.000103714269061924
"Cellular Processes|Cell growth and death|Meiosis - yeast"	4.97091238396672e-05	7.63436414586211e-05	8.31020991246627e-05	6.07968918672643e-05	3.44059733907037e-05	4.91782655657793e-05	4.39683652190533e-05	0.000120798200535366
"Human Diseases|Infectious diseases: Parasitic|African trypanosomiasis"	4.19642594001364e-06	0.000119528820494226	0.000126280014940671	2.54902371395053e-05	3.15848496300517e-05	9.83435928875266e-06	9.90540863575219e-05	7.35977840941885e-05
"Environmental Information Processing|Signaling molecules and interaction|Neuroactive ligand-receptor interaction"	3.37191613459886e-05	8.25852057398393e-05	0.000115606640370643	4.3580766725356e-05	3.5991776806753e-05	3.78637711597615e-05	1.98213018660038e-05	9.13507737203392e-05
"Human Diseases|Infectious diseases: Viral|HTLV-I infection"	3.37191613459886e-05	8.25852057398393e-05	0.000115606640370643	4.3580766725356e-05	3.5991776806753e-05	3.78637711597615e-05	1.98213018660038e-05	9.13507737203392e-05
"Organismal Systems|Digestive system|Cholesterol metabolism"	3.37191613459886e-05	8.25852057398393e-05	0.000115606640370643	4.3580766725356e-05	3.5991776806753e-05	3.78637711597615e-05	1.98213018660038e-05	9.13507737203392e-05
"Human Diseases|Substance dependence|Alcoholism"	2.09532307900065e-05	0.000116065245044149	0.000119888434636771	3.14538054577071e-05	2.78442866429643e-05	1.9698476538779e-05	1.74387903113349e-05	7.26996783780223e-05
"Human Diseases|Substance dependence|Amphetamine addiction"	2.09532307900065e-05	0.000116065245044149	0.000119888434636771	3.14538054577071e-05	2.78442866429643e-05	1.9698476538779e-05	1.74387903113349e-05	7.26996783780223e-05
"Human Diseases|Substance dependence|Cocaine addiction"	2.09532307900065e-05	0.000116065245044149	0.000119888434636771	3.14538054577071e-05	2.78442866429643e-05	1.9698476538779e-05	1.74387903113349e-05	7.26996783780223e-05
"Organismal Systems|Nervous system|Dopaminergic synapse"	2.09532307900065e-05	0.000116065245044149	0.000119888434636771	3.14538054577071e-05	2.78442866429643e-05	1.9698476538779e-05	1.74387903113349e-05	7.26996783780223e-05
"Organismal Systems|Nervous system|Serotonergic synapse"	2.09532307900065e-05	0.000116065245044149	0.000119888434636771	3.14538054577071e-05	2.78442866429643e-05	1.9698476538779e-05	1.74387903113349e-05	7.26996783780223e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavonoid biosynthesis"	2.93240934241823e-05	4.60394637179956e-05	6.87581852335437e-05	3.50840277762186e-05	1.50874328706272e-05	3.18345494408314e-05	3.04420045971955e-05	0.000116498049979124
"Metabolism|Biosynthesis of other secondary metabolites|Stilbenoid, diarylheptanoid and gingerol biosynthesis"	2.93240934241823e-05	4.60394637179956e-05	6.87581852335437e-05	3.50840277762186e-05	1.50874328706272e-05	3.18345494408314e-05	3.04420045971955e-05	0.000116498049979124
"Metabolism|Xenobiotics biodegradation and metabolism|Furfural degradation"	1.52061284473883e-05	8.02260049318077e-05	0.000107338304619116	2.98804633175448e-05	2.99626926034451e-05	1.92909218517698e-05	1.58760366908809e-05	7.05229966637735e-05
"Human Diseases|Cancers: Specific types|Bladder cancer"	3.19776217659539e-05	3.01274302216957e-05	2.19401073210618e-05	5.48509327339354e-05	5.78077156047768e-05	3.51997867135647e-05	9.40712774645665e-05	1.80609206818293e-06
"Organismal Systems|Endocrine system|Thyroid hormone signaling pathway"	2.19023318362437e-06	7.90500824431994e-05	0.000107027324166305	2.29508015036097e-05	1.78769323019493e-05	8.15109374018442e-06	1.03108405606601e-05	7.02924075506659e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Steroid degradation"	4.69669432023679e-05	1.61334371039905e-05	1.7199284647996e-05	1.8404032683014e-05	2.61181888862128e-05	4.74587729339214e-05	5.50438987560475e-05	8.99163362109981e-05
"Cellular Processes|Cell growth and death|Apoptosis - multiple species"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
"Cellular Processes|Cell growth and death|p53 signaling pathway"	3.06632645707412e-06	7.08098426198625e-05	0.000102800175416664	2.30976367515454e-05	1.73650577169328e-05	8.15109374018442e-06	1.06288362600641e-05	6.87433854266217e-05
