index,ref,startpos,endpos,number of reads,covbases,coverage,meandepth,meanbaseq,meanmapq,taxid,superkingdom,kingdom,phylum,class,order,family,genus,species,mean,sd,Coefficient of Variance,pcreads
101,NR_104932.1,1,1529,6,1476,96.5337,5.39438,35.3,0.833,182337,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia billingiae,5.3943754087638975,1.255144291082408,0.23267648170041247,0.03
102,NR_104934.1,1,1527,1,1472,96.3982,0.963982,39.8,1.0,158877,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Yokenella,Yokenella regensburgei,0.9639816633922724,0.18639680521708077,0.19336135975983854,0.0
103,NR_108121.1,1,1535,13,1484,96.6775,12.2319,38.4,22.8,796890,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Gibbsiella,Gibbsiella dentisursi,12.231921824104235,2.6469135097645307,0.2163939197639835,0.06
104,NR_108636.1,1,1497,64,1430,95.5244,58.5251,37.5,3.98,682400,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,unclassified Eubacteriales family,Natranaerovirga,Natranaerovirga pectinivora,58.5250501002004,16.053372515825036,0.27429916742215765,0.31
105,NR_109399.1,1,1550,1,1423,91.8065,0.918065,22.7,0.0,1076412,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Pelosinus,Pelosinus defluvii,0.9180645161290323,0.27435491984916244,0.29884056624469557,0.0
106,NR_109477.1,1,1301,20,1301,100.0,19.8294,38.5,59.3,1078475,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Orbales,Orbaceae,Orbus,Orbus sasakiae,19.8293620292083,0.49777842652223897,0.025103098414816376,0.1
108,NR_109636.1,1,1447,3161,1447,100.0,3046.25,36.0,36.9,1197717,Bacteria,unclassified Bacteria kingdom,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus porcorum,3046.247408431237,376.0480471528656,0.12344632484940664,15.56
109,NR_112632.1,1,1473,1,1465,99.4569,0.994569,39.8,21.0,1397,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Niallia,Niallia circulans,0.9945689069925322,0.07352051277618007,0.07392198997905342,0.0
110,NR_112900.1,1,1497,49,1485,99.1984,46.988,37.7,1.53,626937,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Christensenella,Christensenella minuta,46.987975951903806,8.918293086813698,0.18979947329381308,0.24
111,NR_112902.1,1,1610,422,1437,89.2547,360.97,37.5,54.0,626940,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium,Phascolarctobacterium succinatutens,360.9695652173913,139.36876585303526,0.38609561382024393,2.08
112,NR_112953.1,1,1414,1,1388,98.1612,0.981612,28.1,0.0,1307928,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Asaia,Asaia spathodeae,0.9816124469589816,0.13439577666283964,0.1369132768020571,0.0
113,NR_112985.1,1,1473,1,1455,98.778,0.98778,31.6,16.0,569,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Hafniaceae,Hafnia,Hafnia alvei,0.9877800407331976,0.10990373979003305,0.11126337368434273,0.0
114,NR_113069.1,1,1486,2,1416,95.2894,1.65747,32.6,1.0,477666,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides graminisolvens,1.6574697173620458,0.5653592083232392,0.3410977602794695,0.01
115,NR_113075.1,1,1485,1,1408,94.8148,0.948148,31.1,1.0,28118,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Odoribacter,Odoribacter splanchnicus,0.9481481481481482,0.22180253870841574,0.23393236504403223,0.0
116,NR_113206.1,1,1486,2,1445,97.2409,1.90713,29.9,1.0,1236513,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides faecichinchillae,1.9071332436069988,0.3735212258224553,0.19585481353993242,0.01
117,NR_113236.1,1,1464,1,1106,75.5464,0.755464,42.1,0.0,911022,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,0.755464480874317,0.4299583379275103,0.5691311091554024,0.0
118,NR_113237.1,1,1459,3,1459,100.0,2.97601,36.3,0.0,470,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,2.976010966415353,0.15748447748216596,0.052917976196794135,0.01
120,NR_113315.1,1,1485,27,1483,99.8653,25.5751,35.7,2.37,1185843,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatitalea,Desulfatitalea tepidiphila,25.575084175084175,2.97279648564548,0.11623799418582738,0.13
121,NR_113391.1,1,1483,1,1420,95.7519,0.957519,15.2,0.0,34062,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Moraxella,Moraxella osloensis,0.9575185434929198,0.20175289237501115,0.21070390098038136,0.0
122,NR_113408.1,1,1495,3,1384,92.5753,2.5097,34.5,1.0,28446,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotignum,Anaerotignum propionicum,2.5096989966555183,0.8625828111685803,0.3436997075418517,0.01
123,NR_113410.1,1,1390,173,1384,99.5683,166.763,34.5,15.1,208479,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster bolteae,166.76330935251798,17.002755224510132,0.10195741071897482,0.85
124,NR_113614.1,1,1465,1,479,32.6962,0.326962,12.2,1.0,548,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella aerogenes,0.326962457337884,0.46926359509024085,1.4352216426037636,0.0
125,NR_113800.1,1,1478,1,1462,98.9175,0.989175,39.8,0.0,86664,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Bacillales,Bacillaceae,Priestia,Priestia flexa,0.9891745602165088,0.10351569753781033,0.10464856426873027,0.0
126,NR_113849.1,1,1414,9,1411,99.7878,8.9314,38.3,0.0,1231624,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Asaia,Asaia bogorensis,8.93140028288543,0.4701611861956215,0.05264137439865459,0.04
127,NR_114043.1,1,1467,42,1467,100.0,41.5481,38.2,7.86,615,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Serratia,Serratia marcescens,41.5480572597137,1.9834516545717262,0.04773873402006074,0.21
128,NR_114074.1,1,1462,1,1457,99.658,0.99658,38.9,20.0,40216,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,0.9965800273597811,0.05840042179157513,0.05860083504412,0.0
129,NR_114316.1,1,1419,1,1379,97.1811,0.971811,30.2,46.0,1445607,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides reticulotermitis,0.9718111346018323,0.16557044483589045,0.17037306832641663,0.0
130,NR_114392.1,1,1494,1,1322,88.4873,0.884873,27.6,1.0,1544,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.8848728246318608,0.31928223025464975,0.3608227322242411,0.0
131,NR_114520.1,1,1480,27,1463,98.8514,26.5095,40.6,11.0,552,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Erwinia,Erwinia amylovora,26.50945945945946,3.186544942902204,0.120204070844045,0.13
133,NR_115211.1,1,1485,55,1470,98.9899,52.404,34.8,0.218,253257,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora amygdalina,52.4040404040404,8.244641147639655,0.1573283488080813,0.27
134,NR_115329.1,1,1469,2,1344,91.4908,1.6324,27.3,1.0,318481,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Algorimarina,Algorimarina butyrica,1.6324029952348535,0.6347657302557368,0.38885356870128335,0.01
135,NR_115465.1,1,1334,1,1147,85.982,0.85982,29.8,1.0,508460,Bacteria,unclassified Bacteria kingdom,Synergistetes,Synergistia,Synergistales,Synergistaceae,Cloacibacillus,Cloacibacillus evryensis,0.8598200899550225,0.34730379006979056,0.4039261167856152,0.0
136,NR_115765.1,1,1483,1,1472,99.2583,0.992583,40.4,30.0,1351,Bacteria,unclassified Bacteria kingdom,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis,0.9925826028320971,0.08583325261510978,0.0864746695843803,0.0
137,NR_115979.1,1,1552,6,1476,95.1031,5.4826,34.4,5.0,419481,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfoluna,Desulfoluna spongiiphila,5.482603092783505,1.416384342522028,0.2583415794563623,0.03
138,NR_117126.1,1,1525,1,1140,74.7541,0.747541,19.2,1.0,1544,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.7475409836065574,0.4345656402977326,0.5813268433807387,0.0
139,NR_117128.1,1,1525,1,1425,93.4426,0.934426,20.5,1.0,1544,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9344262295081968,0.2476167543894064,0.2649933687325226,0.0
140,NR_117129.1,1,1525,1,1411,92.5246,0.925246,37.5,1.0,1544,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena orotica,0.9252459016393443,0.26308042040969737,0.2843356776221038,0.0
141,NR_117140.1,1,1524,2,1424,93.4383,1.82743,34.3,0.0,290055,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena fissicatena,1.8274278215223096,0.523645435131122,0.28654780723153683,0.01
142,NR_117142.1,1,1523,2,1343,88.1812,1.68877,25.0,1.0,290055,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena fissicatena,1.6887721602101116,0.6715927309619585,0.39768107669325925,0.01
143,NR_117147.1,1,1524,97,1455,95.4724,84.7598,34.7,6.34,39482,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena contorta,84.75984251968504,28.03749602637321,0.3307874955036832,0.48
144,NR_117486.1,1,1508,3,1480,98.1432,2.87467,33.1,1.0,708071,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfosalsimonadaceae,Desulfonatronobacter,Desulfonatronobacter acidivorans,2.8746684350132625,0.5043357692651361,0.17544137025416962,0.01
145,NR_117526.1,1,1396,2,1396,100.0,1.98352,37.8,4.5,929813,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Gibbsiella,Gibbsiella quercinecans,1.9835243553008597,0.12734132771143727,0.06419952816365707,0.01
146,NR_117563.1,1,1526,3,1453,95.2163,2.63303,24.0,0.0,290055,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalicatena,Faecalicatena fissicatena,2.63302752293578,0.7632954492518272,0.2898926967541783,0.01
147,NR_117620.1,1,1529,7,1459,95.4218,6.66056,40.2,0.0,470,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,6.66056245912361,1.4666519723642761,0.2201994172962469,0.03
148,NR_117645.1,1,1444,1,1314,90.9972,0.909972,20.7,1.0,1185412,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Vallitaleaceae,Vallitalea,Vallitalea guaymasensis,0.909972299168975,0.28632060074612053,0.31464760081993765,0.0
149,NR_117654.1,1,1545,1,996,64.466,0.64466,40.0,1.0,112901,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,Sporomusa malonica,0.6446601941747573,0.4787711267825534,0.7426720791958283,0.0
150,NR_117666.1,1,1547,1,1403,90.6917,0.906917,15.4,1.0,1337886,Bacteria,unclassified Bacteria kingdom,Firmicutes,Negativicutes,Selenomonadales,Sporomusaceae,Sporomusa,Sporomusa sphaeroides,0.9069166127989657,0.2906432089879655,0.32047401589763547,0.0
151,NR_117677.1,1,1515,2,1459,96.3036,1.92145,41.5,0.0,470,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,1.9214521452145215,0.3826252959412642,0.1991333986090743,0.01
152,NR_117694.1,1,1514,1,1457,96.2351,0.962351,41.6,1.0,33053,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Neisseriales,Neisseriaceae,Neisseria,Neisseria perflava,0.9623513870541611,0.19040782936077447,0.1978568659246483,0.0
153,NR_118128.1,1,1310,12,1299,99.1603,10.6237,28.7,3.33,1531,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Enterocloster,Enterocloster clostridioformis,10.623664122137404,2.417068540647162,0.227517409516978,0.06
155,NR_118554.1,1,1475,426,1474,99.9322,411.444,37.9,1.63,1297617,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,unclassified Eubacteriales family,Intestinimonas,Intestinimonas butyriciproducens,411.44406779661017,54.22433260696819,0.13179028901146533,2.1
156,NR_118637.1,1,1524,21,1455,95.4724,19.7008,39.2,10.9,1410040,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia rinojensis,19.700787401574804,4.435690550518529,0.22515295760026105,0.1
157,NR_118679.1,1,1440,1,1416,98.3333,0.983333,39.3,0.0,257363,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia typhi,0.9833333333333333,0.12806357003774754,0.13023413902143818,0.0
158,NR_118690.1,1,1423,3,1399,98.3134,2.93746,40.0,1.0,411470,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Mediterraneibacter,[Ruminococcus] gnavus,2.937456078706957,0.40167860777190356,0.13674369829172697,0.01
159,NR_119035.1,1,1515,1,1393,91.9472,0.919472,16.6,1.0,1297793,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Lacrimispora,Lacrimispora sphenoides,0.9194719471947195,0.27219880832485555,0.296038187086975,0.0
160,NR_125463.1,1,1442,12,1439,99.792,11.5576,36.4,2.25,1297750,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides luti,11.557558945908461,1.0660760374473432,0.09224058838347947,0.06
161,NR_126176.1,1,1493,36,1483,99.3302,32.8078,32.5,2.64,1261393,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatiglans,Desulfatiglans parachlorophenolica,32.807769591426656,6.316168763606745,0.19252051700757158,0.18
162,NR_126284.1,1,1462,12,1461,99.9316,11.7244,38.9,58.7,1443036,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Vespertiliibacter,Vespertiliibacter pulmonis,11.724350205198359,0.7135690499010493,0.060862140537619396,0.06
164,NR_126291.1,1,1344,84,1344,100.0,83.2485,39.6,43.4,1510569,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae,Gibbsiella,Gibbsiella greigii,83.2485119047619,1.078109892837758,0.012950500473463586,0.41
165,NR_126303.1,1,1501,39,1498,99.8001,37.8341,37.9,24.7,1544694,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Rosenbergiella,Rosenbergiella epipactidis,37.83411059293804,5.823383526074943,0.15391886936974575,0.19
166,NR_126317.1,1,1532,364,1510,98.564,343.271,39.2,25.1,158823,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea lapagei,343.2708877284595,72.44531071644693,0.21104414416218703,1.79
167,NR_126318.1,1,1531,1,1371,89.5493,0.895493,23.4,1.0,158823,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea lapagei,0.8954931417374266,0.3060168976046914,0.34173002934557445,0.0
168,NR_126319.1,1,1531,147,1494,97.5833,139.081,38.8,0.381,158823,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Cedecea,Cedecea lapagei,139.0809928151535,29.40532561354338,0.2114259110346208,0.72
169,NR_133737.1,1,1417,56,1377,97.1771,52.8038,35.8,8.62,1117177,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,Desulfatiferula,Desulfatiferula berrensis,52.80381086803105,10.55298239572254,0.19985266635578416,0.28
170,NR_133762.1,1,1409,2,1404,99.6451,1.87935,23.6,1.0,1096246,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Clostridiaceae,Hungatella,Hungatella effluvii,1.879347054648687,0.33656119353831515,0.1790841094016186,0.01
171,NR_134023.1,1,1419,6,1412,99.5067,5.81959,36.5,33.8,1346286,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas,Dysgonomonas macrotermitis,5.819591261451727,0.6964626332608674,0.11967552392796935,0.03
172,NR_134225.1,1,1407,1,1393,99.005,0.99005,33.9,1.0,1333996,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Variibacter,Variibacter gotjawalensis,0.9900497512437811,0.09928870972407726,0.10028658620371622,0.0
173,NR_134772.1,1,1433,17,1375,95.9525,15.963,36.6,19.5,1337051,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Murimonas,Murimonas intestini,15.96301465457083,3.3706173465068385,0.21115167901833004,0.08
175,NR_137405.1,1,1402,4,1393,99.3581,3.33524,33.1,5.75,1619234,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerobium,Anaerobium acetethylicum,3.335235378031384,0.9295065472388676,0.27869293824398894,0.02
176,NR_144605.1,1,1510,1,665,44.0397,0.440397,27.9,1.0,1796620,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Acutalibacter,Acutalibacter muris,0.44039735099337746,0.4965992777584839,1.1276164051358055,0.0
177,NR_144608.1,1,1485,1,1454,97.9125,0.979125,39.8,60.0,1796618,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Cuneatibacter,Cuneatibacter caecimuris,0.9791245791245792,0.14301542231329026,0.14606458193620084,0.0
179,NR_144612.1,1,1448,6,1417,97.8591,5.72583,33.1,1.33,1796636,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Frisingicoccus,Frisingicoccus caecimuris,5.725828729281768,0.9906801379937848,0.17301951993909062,0.03
180,NR_144735.1,1,1496,2,1434,95.8556,1.81217,26.5,1.0,1745713,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Bariatricus,Bariatricus massiliensis,1.8121657754010696,0.48538408946539874,0.2678475093471916,0.01
181,NR_144736.1,1,1503,34,1480,98.4697,32.2628,34.6,1.47,1776382,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Neglectibacter,Neglectibacter timonensis,32.26280771789754,5.79620559520489,0.1796559569733136,0.17
182,NR_144742.1,1,1499,9,1478,98.5991,8.58105,37.6,2.44,1805714,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Christensenellaceae,Christensenella,Christensenella massiliensis,8.581054036024016,1.5361470046543722,0.17901612065435,0.04
183,NR_144745.1,1,1492,3,1444,96.7828,2.83512,29.4,14.7,1841857,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Odoribacteraceae,Culturomica,Culturomica massiliensis,2.8351206434316354,0.5958945607133148,0.2101831405636562,0.01
184,NR_144748.1,1,1476,31,1476,100.0,27.5203,33.2,9.94,1841867,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Phocea,Phocea massiliensis,27.520325203252032,5.462500218758243,0.198489668214849,0.15
185,NR_145602.1,1,1484,1,1428,96.2264,0.962264,27.3,8.0,1777139,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Caballeronia,Caballeronia calidae,0.9622641509433962,0.19062093315530548,0.19809626386727824,0.0
186,NR_145861.1,1,1450,1,1408,97.1034,0.971034,37.6,0.0,630921,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Bradyrhizobium,Bradyrhizobium embrapense,0.9710344827586207,0.16776747907887796,0.17277190672185586,0.0
187,NR_145909.1,1,1424,2,1407,98.8062,1.96208,36.0,18.0,1235591,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,unclassified Hyphomicrobiales family,Pseudorhodoplanes,Pseudorhodoplanes sinuspersici,1.9620786516853932,0.2457684710964972,0.12525923508998282,0.01
188,NR_146851.1,1,1395,1,1386,99.3548,0.993548,42.6,13.0,1462999,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas panaciterrae,0.9935483870967742,0.08009112226110793,0.08061119448358266,0.0
190,NR_147391.1,1,1482,24,1460,98.5155,22.9703,36.2,8.62,1852362,Bacteria,unclassified Bacteria kingdom,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides ihuae,22.97031039136302,4.188235803694244,0.1823325733233908,0.12
191,NR_147398.1,1,1490,12,1452,97.4497,11.0456,32.7,3.25,1720200,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus rubiinfantis,11.045637583892617,2.4366929559648995,0.22060229094590475,0.06
192,NR_148575.1,1,1390,1,1363,98.0576,0.980576,41.0,1.0,1908690,Bacteria,unclassified Bacteria kingdom,Planctomycetota,Planctomycetia,Gemmatales,Gemmataceae,Fimbriiglobus,Fimbriiglobus ruber,0.9805755395683453,0.138061086552725,0.14079597234650607,0.0
193,NR_148598.1,1,1490,2,1092,73.2886,1.37852,22.8,1.0,1742923,Bacteria,unclassified Bacteria kingdom,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,Thermostilla,Thermostilla marina,1.378523489932886,0.877489838214942,0.6365432614120076,0.01
194,NR_148794.1,1,1516,1,1460,96.3061,0.963061,40.2,5.0,1429043,Bacteria,unclassified Bacteria kingdom,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,Dethiosulfatarculus,Dethiosulfatarculus sandiegensis,0.9630606860158312,0.1886750719714278,0.1959119240470442,0.0
195,NR_151894.1,1,1479,2,1184,80.0541,1.52874,25.1,0.0,433293,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerotaenia,Anaerotaenia torta,1.528735632183908,0.805314189786049,0.526784470010423,0.01
196,NR_151895.1,1,1478,8,1453,98.3085,6.49188,26.1,1.12,433286,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Anaerocolumna,Anaerocolumna cellulosilytica,6.491880920162382,1.8870263279162587,0.2906748215383252,0.04
197,NR_151900.1,1,1519,473,1476,97.1692,435.752,35.4,18.2,1550024,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Ruthenibacterium lactatiformans,435.75181040158,99.25777061777814,0.2277851020889717,2.33
198,NR_152059.1,1,1363,69,1339,98.2392,66.6574,37.7,1.32,1849041,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Oscillospiraceae,Harryflintia,Harryflintia acetispora,66.65737344093911,10.193033863949873,0.15291682431773698,0.34
199,NR_152095.1,1,1521,2,1367,89.8751,1.61473,35.6,1.0,1679721,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Herbinix,Herbinix luporum,1.6147271531886918,0.6630422863829698,0.41062187198228706,0.01
200,NR_156077.1,1,1412,20,1403,99.3626,19.2649,38.0,0.95,1469948,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,19.26487252124646,1.8780951636419085,0.09748806599008804,0.1
201,NR_156078.1,1,1412,28,1403,99.3626,26.4278,33.3,1.5,1469948,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,26.427762039660056,3.807712689199471,0.1440800277936985,0.14
202,NR_156079.1,1,1412,38,1403,99.3626,34.4688,35.1,0.921,1469948,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,34.46883852691218,7.027819020211988,0.20388905807559743,0.19
203,NR_156081.1,1,1411,18,1411,100.0,16.9646,29.7,2.28,1469948,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Kineothrix,Kineothrix alysoides,16.964564138908575,2.316794711540556,0.1365667100298168,0.09
204,NR_156907.1,1,1492,12,1453,97.3861,11.4504,33.0,5.08,1912855,Bacteria,unclassified Bacteria kingdom,Firmicutes,Clostridia,Eubacteriales,Lachnospiraceae,Faecalimonas,Faecalimonas umbilicata,11.450402144772118,2.0268700961818453,0.17701300535608247,0.06
