"Taxa"	"korra21"	"korra29"	"korra44"	"korra48"	"korra58"
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.00031544706311591	0.000368478633388873	0.000175087716768621	0.000299841895037868	0.000329790583764232
"Genetic Information Processing|Translation|Ribosome biogenesis in eukaryotes"	0.000252962035792499	0.000262902002597171	0.000368333517380376	0.000263909785347337	0.000338520555144423
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000291020163720257	0.00035808728186039	0.00021084254523315	0.000285416258130906	0.00033889847014977
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	0.00020920981193317	0.000105844870753302	0.000531755223684904	0.000240475051061946	0.000327610606722315
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000282948056711152	0.00023333063204035	0.000283765947296581	0.000305198598449221	0.000265140807410266
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000282948056711152	0.00023333063204035	0.000283765947296581	0.000305198598449221	0.000265140807410266
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.000257252551197521	0.000265395716212151	0.000272146598624888	0.000261397024154528	0.000284943565998235
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.000257231452130613	0.000265395716212151	0.000272146598624888	0.000261397024154528	0.000284943565998235
"Metabolism|Lipid metabolism|Arachidonic acid metabolism"	0.000194973764069726	0.000178514009225741	0.000387997314088029	0.000204206755034169	0.000370384124307174
"Metabolism|Metabolism of terpenoids and polyketides|Zeatin biosynthesis"	0.000233584082398309	0.000188904489117849	0.000376516108945048	0.000251988717687598	0.000284591591478726
"Metabolism|Xenobiotics biodegradation and metabolism|Toluene degradation"	0.00024156974322907	0.000294340858321446	0.000201394297555699	0.000220932618267063	0.000320112033563324
"Environmental Information Processing|Signal transduction|PI3K-Akt signaling pathway"	0.000218249226516856	0.000183597870097667	0.000350763763707054	0.000240903553561446	0.000281113554726706
"Human Diseases|Infectious diseases: Bacterial|Bacterial invasion of epithelial cells"	0.000239598607733893	0.000467092999628705	7.96546812151665e-06	0.000167035735783972	0.000386859406144171
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - ganglio series"	0.000172087729994939	4.56664565771886e-05	0.00052049077386094	0.00020254516642668	0.000305190866476141
"Human Diseases|Cancers: Specific types|Hepatocellular carcinoma"	0.000198289169529169	0.000330758268341811	0.000170330858249676	0.000172273894121929	0.000371252821890964
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000267772878309478	0.000337217870093105	0.000106973282288363	0.000248592376732386	0.000246728063517535
"Human Diseases|Immune diseases|Primary immunodeficiency"	0.000196134298579955	0.000232212871474964	0.000261080871387898	0.000204485148471644	0.000274754303966114
"Metabolism|Biosynthesis of other secondary metabolites|Glucosinolate biosynthesis"	0.000232934641644301	0.000207078179171321	0.00027056485360689	0.00023737228448781	0.000211576057816236
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.00021263642803521	0.00023856112131182	0.000224763788215786	0.000223671286481785	0.000235976794849062
"Human Diseases|Cancers: Overview|Proteoglycans in cancer"	0.000202459874575768	0.00018244190218088	0.000263727109541028	0.000213156853941621	0.000217408409312262
"Organismal Systems|Digestive system|Protein digestion and absorption"	0.000191596025801217	0.000111228559346784	0.000352468280811539	0.000174724207524737	0.000226917429315419
"Metabolism|Glycan biosynthesis and metabolism|N-Glycan biosynthesis"	0.000147725550170834	0.000120403384238673	0.000342692653169239	0.000177712601521176	0.000240966048879678
"Organismal Systems|Excretory system|Proximal tubule bicarbonate reclamation"	0.00021362103258185	0.000201243028212513	0.000202982946752669	0.000191748814352105	0.000215438551438753
"Metabolism|Xenobiotics biodegradation and metabolism|Fluorobenzoate degradation"	0.000179458497604157	0.000210711729119324	0.000183650283346089	0.000193527178658861	0.000253462095262683
"Human Diseases|Cancers: Specific types|Prostate cancer"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Organismal Systems|Endocrine system|Estrogen signaling pathway"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Organismal Systems|Endocrine system|Progesterone-mediated oocyte maturation"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Organismal Systems|Immune system|Antigen processing and presentation"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Organismal Systems|Immune system|IL-17 signaling pathway"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Organismal Systems|Immune system|Th17 cell differentiation"	0.000186525436752017	0.000176976996737628	0.000237137816751356	0.000200475473858166	0.000213753468081145
"Metabolism|Xenobiotics biodegradation and metabolism|Dioxin degradation"	0.000180558306317077	0.000249165835426806	0.000114390151906481	0.000160205695059853	0.000242976956629401
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of enediyne antibiotics"	0.000152190350792288	0.000212462644159156	0.000161410652817772	0.00014652965668222	0.000263952698050785
"Environmental Information Processing|Signal transduction|FoxO signaling pathway"	0.000166450256724298	0.000239510725140147	0.000120043686547878	0.000140532050642935	0.000241977858478344
"Organismal Systems|Aging|Longevity regulating pathway"	0.00016608773639287	0.000239473075982129	0.000119163651405381	0.000139354860302157	0.000241977858478344
"Metabolism|Biosynthesis of other secondary metabolites|Penicillin and cephalosporin biosynthesis"	0.000210185052424193	0.000207167065492233	0.000121556106548008	0.00017331039005307	0.000128891045623301
"Cellular Processes|Cell growth and death|Apoptosis"	8.44434721841787e-05	1.87922031300939e-05	0.000364697358771446	0.000117325936197324	0.00023782958958164
"Human Diseases|Infectious diseases: Bacterial|Staphylococcus aureus infection"	0.000154095758228889	0.000116735512009775	0.000191161778096246	0.000185493495964718	0.000124271837940589
"Metabolism|Lipid metabolism|Ether lipid metabolism"	0.000133271696492682	0.000180880026425496	9.89711857646663e-05	0.000119055199282019	0.000183663671795569
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - fly"	0.000125433470602709	0.00016570053837113	0.000109342242018325	0.00010578642134078	0.00017934002864194
"Human Diseases|Neurodegenerative diseases|Amyotrophic lateral sclerosis (ALS)"	0.000106443979840919	0.000161721420385668	9.1201755634299e-05	0.00010577906568151	0.000175339492880948
"Human Diseases|Endocrine and metabolic diseases|Non-alcoholic fatty liver disease (NAFLD)"	5.13196087344872e-05	3.08019274419719e-05	0.000265066823992352	9.57235096765616e-05	0.0001887244780679
"Human Diseases|Neurodegenerative diseases|Parkinson's disease"	5.13196087344872e-05	3.08019274419719e-05	0.000265066823992352	9.57235096765616e-05	0.0001887244780679
"Organismal Systems|Digestive system|Mineral absorption"	6.97481992185802e-05	2.54841757498125e-05	0.000258340263020568	9.32699291064349e-05	0.000164138093676626
"Metabolism|Lipid metabolism|Secondary bile acid biosynthesis"	0.000142872614524932	0.000109705936635037	0.000128587506336861	0.000134886137199293	8.8953558609193e-05
"Metabolism|Metabolism of terpenoids and polyketides|Carotenoid biosynthesis"	6.07103996468895e-05	1.4925551686905e-05	0.000252021591830967	8.07485955533724e-05	0.000170512550578487
"Metabolism|Metabolism of terpenoids and polyketides|Tetracycline biosynthesis"	0.000119681696270153	0.000100815913625464	0.000129063268289269	0.00013513698102504	8.43147885031997e-05
"Organismal Systems|Endocrine system|Prolactin signaling pathway"	0.000119952346713172	0.000151692265317684	7.19916594598537e-05	0.000115678930850334	0.00010425610125703
"Organismal Systems|Endocrine system|Renin-angiotensin system"	6.95371442280368e-05	7.92034457761443e-05	0.000163858844752241	7.75145390933113e-05	0.000167493262605305
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide backbone"	0.000115585862414819	9.85120046833755e-05	0.00011844126977633	0.000124802795435289	8.3321661659692e-05
"Genetic Information Processing|Folding, sorting and degradation|Proteasome"	0.000106125045784918	9.26441795436356e-05	0.000141249096366606	0.000113377540637071	8.52049161140858e-05
"Metabolism|Biosynthesis of other secondary metabolites|Betalain biosynthesis"	0.000108934426861172	0.000107850437652085	9.85331711028573e-05	0.000102066566626484	0.000117018266996729
"Human Diseases|Cancers: Overview|Choline metabolism in cancer"	8.33668318240926e-05	0.000120671637185943	9.33921435682857e-05	7.93890167625355e-05	0.000142372772266661
"Organismal Systems|Circulatory system|Cardiac muscle contraction"	3.90313556837514e-05	2.31542321811247e-05	0.000212557821417814	7.18897963281842e-05	0.000146863053054311
"Human Diseases|Infectious diseases: Parasitic|Amoebiasis"	6.31174750374086e-05	2.07005827685744e-05	0.000193838216743839	8.17851539513522e-05	0.000113416944405537
"Metabolism|Lipid metabolism|Primary bile acid biosynthesis"	0.000115397964011113	3.90617398495884e-05	0.000129537884725123	0.000115784985671183	2.88501841641395e-05
"Environmental Information Processing|Signal transduction|Phospholipase D signaling pathway"	6.47310314972398e-05	8.69406233505044e-05	8.86250724831771e-05	6.59195722096141e-05	0.000116438393795982
"Human Diseases|Infectious diseases: Parasitic|African trypanosomiasis"	5.52015334532196e-05	8.90507465146328e-05	9.05034143402411e-05	5.49298086193096e-05	0.000124562511529596
"Metabolism|Metabolism of terpenoids and polyketides|Type I polyketide structures"	6.55754682369706e-05	4.06869510908253e-05	0.000115336149298937	8.90234597874387e-05	7.30205014235189e-05
"Metabolism|Glycan biosynthesis and metabolism|Lipoarabinomannan (LAM) biosynthesis"	4.52818282576209e-05	2.21548807378849e-05	0.000155206400580003	6.21074580596999e-05	9.87460397190975e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavone and flavonol biosynthesis"	8.11033748841473e-05	8.87211210046145e-05	5.84889083893558e-05	6.87960153372007e-05	7.76777816905352e-05
"Organismal Systems|Immune system|RIG-I-like receptor signaling pathway"	0.000106116469954951	8.48022290090852e-05	5.31145574024485e-05	9.57071363526697e-05	3.07035884374986e-05
"Metabolism|Lipid metabolism|Linoleic acid metabolism"	6.68237811385009e-05	0.000123515521495123	1.11126975099307e-05	5.10606945910126e-05	0.000102591691382848
"Cellular Processes|Cell growth and death|Meiosis - yeast"	4.79392782138622e-05	1.25781599764256e-05	0.000139357458935854	5.33878513481941e-05	7.67447340171494e-05
"Metabolism|Metabolism of terpenoids and polyketides|Sesquiterpenoid and triterpenoid biosynthesis"	2.54569832736129e-05	1.53608564713803e-05	0.000132357285431573	4.77370979570551e-05	9.43554712200958e-05
"Metabolism|Metabolism of other amino acids|D-Arginine and D-ornithine metabolism"	8.13687298800298e-05	7.92766227866133e-05	4.70708281494355e-05	7.34556060404785e-05	3.08549579122245e-05
"Human Diseases|Cancers: Specific types|Bladder cancer"	6.99080002025853e-05	8.49485022794101e-05	1.64468808747485e-05	6.03068137340046e-05	6.62274744951897e-05
"Human Diseases|Neurodegenerative diseases|Prion diseases"	5.26555802266903e-05	8.01882400397673e-05	1.48494504022507e-05	4.80927639791537e-05	6.55103918067882e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavonoid biosynthesis"	3.13401703665021e-05	6.58322420202012e-06	0.000112745911813201	3.92508893625029e-05	6.73600866455611e-05
"Metabolism|Biosynthesis of other secondary metabolites|Stilbenoid, diarylheptanoid and gingerol biosynthesis"	3.13401703665021e-05	6.58322420202012e-06	0.000112745911813201	3.92508893625029e-05	6.73600866455611e-05
"Human Diseases|Infectious diseases: Parasitic|Chagas disease (American trypanosomiasis)"	4.16674410799064e-05	8.12950199629065e-05	2.30487206678337e-05	3.04117753148358e-05	7.73160037102036e-05
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - yeast"	4.06542657901613e-05	7.37725376109991e-05	9.82140938705597e-06	3.35684389613773e-05	6.26378298364037e-05
"Environmental Information Processing|Signaling molecules and interaction|Neuroactive ligand-receptor interaction"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"Human Diseases|Infectious diseases: Viral|HTLV-I infection"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"Organismal Systems|Digestive system|Cholesterol metabolism"	3.08199824623577e-05	1.42844491154726e-05	8.38966835847294e-05	3.57672564689895e-05	5.34386265540497e-05
"Human Diseases|Substance dependence|Alcoholism"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"Human Diseases|Substance dependence|Amphetamine addiction"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"Human Diseases|Substance dependence|Cocaine addiction"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"Organismal Systems|Nervous system|Dopaminergic synapse"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"Organismal Systems|Nervous system|Serotonergic synapse"	2.15498197015552e-05	1.04915653677074e-05	9.19916735091238e-05	2.88073360404111e-05	5.39017820781908e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Furfural degradation"	2.34718709239592e-05	1.09925611964551e-05	7.4065217488197e-05	3.2285225915043e-05	4.86863964381677e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Steroid degradation"	4.02551174268854e-05	5.48857853718963e-05	1.47879024059271e-05	3.05666011363676e-05	4.3203574303685e-05
"Organismal Systems|Endocrine system|Thyroid hormone signaling pathway"	1.35743724101385e-05	7.7933757097444e-06	8.02005359862413e-05	2.41526983711291e-05	5.25075818342151e-05
"Cellular Processes|Cell growth and death|Apoptosis - multiple species"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Cellular Processes|Cell growth and death|p53 signaling pathway"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Cancers: Specific types|Colorectal cancer"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Cancers: Specific types|Small cell lung cancer"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Cardiovascular diseases|Viral myocarditis"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Parasitic|Toxoplasmosis"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Viral|Hepatitis B"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Viral|Herpes simplex infection"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Viral|Human cytomegalovirus infection"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Viral|Influenza A"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Human Diseases|Infectious diseases: Viral|Kaposi's sarcoma-associated herpesvirus infection"	1.31341338240679e-05	7.76064273490154e-06	6.65308958449923e-05	2.41178627409789e-05	4.71912712377561e-05
"Metabolism|Chemical structure transformation maps|Biosynthesis of terpenoids and steroids"	1.27284916368064e-05	7.68042823569013e-06	6.64250525556857e-05	2.38685489785276e-05	4.71777356100479e-05
"Metabolism|Lipid metabolism|Steroid biosynthesis"	1.27284916368064e-05	7.68042823569013e-06	6.61786427157865e-05	2.38685489785276e-05	4.71777356100479e-05
"Human Diseases|Infectious diseases: Bacterial|Pathogenic Escherichia coli infection"	2.68359633871982e-05	4.93892671559498e-05	8.18821099848359e-07	1.62439601200206e-05	3.72945126437954e-05
"Genetic Information Processing|Transcription|Basal transcription factors"	2.34448995293377e-05	7.57967191756554e-06	1.99177096608322e-05	2.51261516644225e-05	2.96015238219647e-06
"Genetic Information Processing|Replication and repair|Non-homologous end-joining"	2.15498197015552e-05	6.7140998465592e-06	1.86626119218898e-05	2.95055316908034e-05	2.13193848966689e-06
"Cellular Processes|Transport and catabolism|Autophagy - yeast"	1.28090517104571e-05	3.6544782716225e-06	3.48139074179914e-05	1.79311797655016e-05	8.81201584036031e-06
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of 12-, 14- and 16-membered macrolides"	1.13919840184283e-05	1.84182314968585e-05	2.8224247946157e-06	1.04887807995662e-05	1.78872714906517e-05
"Human Diseases|Infectious diseases: Bacterial|Shigellosis"	1.17859947157722e-05	2.29834312906185e-05	6.53974946187854e-07	7.32488622998253e-06	1.68302844940678e-05
"Organismal Systems|Digestive system|Bile secretion"	8.98244821205012e-06	2.8487862900354e-06	1.89794245731888e-05	4.7222922865681e-06	6.01756831760815e-06
"Metabolism|Xenobiotics biodegradation and metabolism|Polycyclic aromatic hydrocarbon degradation"	1.00454047059604e-05	6.49396734997347e-06	5.02054017240839e-06	6.05369348869091e-06	4.5005935777448e-06
"Human Diseases|Immune diseases|Rheumatoid arthritis"	7.14337681642474e-06	3.05496025061064e-06	1.00382675254176e-05	4.24020481367818e-06	5.17658244334324e-06
"Organismal Systems|Development|Osteoclast differentiation"	7.14337681642474e-06	3.05496025061064e-06	1.00382675254176e-05	4.24020481367818e-06	5.17658244334324e-06
"Environmental Information Processing|Signal transduction|cAMP signaling pathway"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Environmental Information Processing|Signal transduction|cGMP-PKG signaling pathway"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Circulatory system|Adrenergic signaling in cardiomyocytes"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Digestive system|Gastric acid secretion"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Digestive system|Pancreatic secretion"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Digestive system|Salivary secretion"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Endocrine system|Aldosterone synthesis and secretion"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Endocrine system|Insulin secretion"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Excretory system|Aldosterone-regulated sodium reabsorption"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Organismal Systems|Excretory system|Endocrine and other factor-regulated calcium reabsorption"	8.45880773332073e-07	1.12947474054267e-07	1.40218932704548e-05	2.84149392601519e-07	5.32984622416722e-06
"Human Diseases|Infectious diseases: Bacterial|Vibrio cholerae infection"	3.82088232587799e-06	7.24757403627071e-06	4.62391809961898e-07	2.73812376941838e-06	6.08899293309312e-06
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide products"	2.0673919312156e-06	3.69578646494757e-06	7.54060025582046e-07	2.2273083263329e-06	2.71774182847453e-06
"Environmental Information Processing|Signal transduction|Notch signaling pathway"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"Environmental Information Processing|Signal transduction|Wnt signaling pathway"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"Human Diseases|Cancers: Specific types|Chronic myeloid leukemia"	1.86194725360804e-06	3.677011511601e-06	6.07049217467294e-08	1.56546209993394e-06	3.69723790073598e-06
"Metabolism|Glycan biosynthesis and metabolism|Mannose type O-glycan biosynthesis"	1.61120147301347e-07	0	9.06436196772076e-07	1.05541202966278e-06	3.43861046720466e-08
"Metabolism|Glycan biosynthesis and metabolism|Other types of O-glycan biosynthesis"	1.61120147301347e-07	0	9.06436196772076e-07	1.05541202966278e-06	3.43861046720466e-08
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - lacto and neolacto series"	3.62520331428031e-07	3.76491580180889e-08	8.88835493922133e-07	2.19200960006886e-07	2.26948290835507e-07
"Human Diseases|Cardiovascular diseases|Dilated cardiomyopathy (DCM)"	4.02800368253369e-07	0	6.16024599748014e-07	1.35309234572152e-07	1.14620348906822e-07
"Human Diseases|Cardiovascular diseases|Hypertrophic cardiomyopathy (HCM)"	4.02800368253369e-07	0	6.16024599748014e-07	1.35309234572152e-07	1.14620348906822e-07
"Organismal Systems|Endocrine system|Oxytocin signaling pathway"	0	0	8.80035142497161e-08	1.62371081486582e-07	0
"Organismal Systems|Endocrine system|Parathyroid hormone synthesis, secretion and action"	5.37067157671157e-08	0	1.29071820899584e-07	0	0
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	1.94116488078406e-08	7.41796162596783e-08	1.05634649729806e-09	7.14530452688706e-09	1.81040455143354e-08
"Human Diseases|Immune diseases|Systemic lupus erythematosus"	3.31545550949793e-09	5.73554703777161e-09	8.00395763981047e-11	1.27371585067919e-09	2.23857048605586e-08
"Cellular Processes|Transport and catabolism|Endocytosis"	2.68533578835578e-08	0	0	0	0
"Cellular Processes|Cellular community - eukaryotes|Focal adhesion"	2.10990669085098e-08	0	0	0	0
"Environmental Information Processing|Signaling molecules and interaction|ECM-receptor interaction"	2.10990669085098e-08	0	0	0	0
"Human Diseases|Endocrine and metabolic diseases|AGE-RAGE signaling pathway in diabetic complications"	2.10990669085098e-08	0	0	0	0
"Organismal Systems|Endocrine system|Relaxin signaling pathway"	2.10990669085098e-08	0	0	0	0
"Organismal Systems|Immune system|Platelet activation"	2.10990669085098e-08	0	0	0	0
