"identifier"	"steps_remaining"	"sample_id"	"extract_id"	"sequence_id"	"subject"	"subject_certainty"	"subject_studbook_id"	"subject_sex"	"subject_dam_id"	"subject_sire_id"	"subject_birth_location"	"subject_age"	"subject_day"	"collection_day"	"collection_date"	"environment_holding"	"bristol_min"	"bristol_mean"	"bristol_max"	"repro_warb_status"	"environment_pair_access"	"supplement_probiotic"	"supplement_steroid"	"supplement_fiber"	"supplement_antibiotic"	"supplement_antidiarrheal"	"diet_name"	"diet_Total_total"	"diet_Protein_total"	"diet_Fat_total"	"diet_CHO_by_diff_total"	"diet_Ash_total"	"diet_Total_dry_matter"	"diet_Total_kcal"	"diet_Foods_biscuit_rotation"	"diet_Foods_invertebrate_misc"	"diet_Foods_mazuri_enrich_gum_arabic_5b35"	"diet_Foods_protein_rotation"	"diet_Foods_seasonal_vegetables"	"diet_Foods_egg_whole_cooked_meat_prep"	"diet_Foods_potato_sweet"	"diet_Foods_bean_green_fresh"	"diet_Foods_carrot"	"diet_Foods_pumpkin_canned"	"diet_Foods_egg_whole_raw_meat_prep"	"diet_Foods_seasonal_vegetables_root"	"diet_Foods_seasonal_vegetables_non_root"	"diet_Foods_egg_white_only_cooked"	"diet_Foods_potato_sweet_cooked"	"diet_Foods_celery"	"diet_Foods_lettuce_romaine"	"diet_Foods_ohdz_oatmeal_gel"	"diet_Protein_taurine"	"diet_Protein_methionine"	"diet_Fat_omega_3_ala__epa__dha"	"diet_Fat_omega_6_la__gla__aa"	"diet_CHO_by_diff_starch"	"diet_CHO_by_diff_ndf"	"diet_CHO_by_diff_adf"	"diet_CHO_by_diff_crude_fiber"	"diet_CHO_by_diff_tdf"	"diet_Ash_calcium"	"diet_Ash_phosphorus"	"diet_Ash_potassium"	"diet_Ash_magnesium"	"diet_Ash_copper"	"diet_Ash_iron"	"diet_Ash_zinc"	"diet_Ash_manganese"	"diet_Ash_iodine"	"diet_Ash_ca_p"	"diet_Vitamins_vit_a_iu"	"diet_Vitamins_vit_d3"	"diet_Vitamins_vit_e"	"diet_Vitamins_vit_k"	"diet_Vitamins_vit_b1_thiamin"	"diet_Vitamins_vit_b2_riboflavin"	"diet_Vitamins_vit_b3_niacin"	"diet_Vitamins_choline"	"diet_Vitamins_vit_b5_pantothenic_acid"	"diet_Vitamins_vit_b6_pyridoxine"	"diet_Vitamins_vit_b7_biotin"	"diet_Vitamins_folic_acid"	"diet_Vitamins_vit_b12"	"diet_Vitamins_vit_c"	"diet_Vitamins_beta_carotene"	"diet_Vitamins_lycopene"	"extract_date"	"extract_by"	"extract_kit"	"extract_qc_conc"	"library_id"	"library_tube"	"library_barcode"	"library_qc2_conc"	"library_workflow"	"library_kit"	"seq_run_id"	"seq_run_date"	"seq_run_flow_cell"
"hdz-161-s77"	"sample extracted and sequenced"	"hdz-161"	"hdz-161-e1"	"hdz-161-s77"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_52"	52	2023-12-16	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	34	"hdz4"	8	1.6e+09	2.17	NA	NA	NA	NA	NA
"hdz-168-s58"	"sample extracted and sequenced"	"hdz-168"	"hdz-168-e1"	"hdz-168-s58"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_53"	53	2023-12-17	"old"	3	4.5	6	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	20	"hdz3"	12	1.6e+13	1.62	NA	NA	NA	NA	NA
"hdz-162-s243"	"sample extracted and sequenced"	"hdz-162"	"hdz-162-e1"	"hdz-162-s243"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_53"	53	2023-12-17	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	41	"hdz11"	13	1.6e+14	NA	NA	NA	NA	NA	NA
"hdz-169-s244"	"sample extracted and sequenced"	"hdz-169"	"hdz-169-e1"	"hdz-169-s244"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_54"	54	2023-12-18	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	45	"hdz11"	14	1.6e+15	NA	NA	NA	NA	NA	NA
"hdz-170-s245"	"sample extracted and sequenced"	"hdz-170"	"hdz-170-e1"	"hdz-170-s245"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_54"	54	2023-12-18	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	46	"hdz11"	15	1.6e+16	NA	NA	NA	NA	NA	NA
"hdz-163-s82"	"sample extracted and sequenced"	"hdz-163"	"hdz-163-e1"	"hdz-163-s82"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_55"	55	2023-12-19	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-09	"mb"	"quick-dna fecal/soil microbe"	40	"hdz4"	13	1.6e+14	3.7	NA	NA	NA	NA	NA
"hdz-084-s35"	"sample extracted and sequenced"	"hdz-084"	"hdz-084-e1"	"hdz-084-s35"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_57"	57	2023-12-21	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-03-06	"mb"	"quick-dna fecal/soil microbe"	11	"hdz2"	12	1.6e+13	4.81	NA	NA	NA	NA	NA
"hdz-099-s72"	"sample extracted and sequenced"	"hdz-099"	"hdz-099-e1"	"hdz-099-s72"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_57"	57	2023-12-21	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	32	"hdz4"	3	16000	4.72	NA	NA	NA	NA	NA
"hdz-098-s238"	"sample extracted and sequenced"	"hdz-098"	"hdz-098-e1"	"hdz-098-s238"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_58"	58	2023-12-22	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	47	"hdz11"	8	1.6e+09	NA	NA	NA	NA	NA	NA
"hdz-103-s239"	"sample extracted and sequenced"	"hdz-103"	"hdz-103-e1"	"hdz-103-s239"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_58"	58	2023-12-22	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	46	"hdz11"	9	1.6e+10	NA	NA	NA	NA	NA	NA
"hdz-102-s96"	"sample extracted and sequenced"	"hdz-102"	"hdz-102-e1"	"hdz-102-s96"	"culi"	"no"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_59"	59	2023-12-23	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	32	"hdz5"	4	160000	1.21	NA	NA	NA	NA	NA
"hdz-093-s65"	"sample extracted and sequenced"	"hdz-093"	"hdz-093-e1"	"hdz-093-s65"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_59"	59	2023-12-23	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	25	"hdz3"	19	1.6e+20	1.69	NA	NA	NA	NA	NA
"hdz-089-s64"	"sample extracted and sequenced"	"hdz-089"	"hdz-089-e1"	"hdz-089-s64"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_60"	60	2023-12-24	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	25	"hdz3"	18	1.6e+19	6.9	NA	NA	NA	NA	NA
"hdz-101-s57"	"sample extracted and sequenced"	"hdz-101"	"hdz-101-e1"	"hdz-101-s57"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_60"	60	2023-12-24	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	20	"hdz3"	11	1.6e+12	0.878	NA	NA	NA	NA	NA
"hdz-097-s91"	"sample extracted and sequenced"	"hdz-097"	"hdz-097-e1"	"hdz-097-s91"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_61"	61	2023-12-25	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	83	"hdz4"	22	1.6e+23	6.3	NA	NA	NA	NA	NA
"hdz-092-s237"	"sample extracted and sequenced"	"hdz-092"	"hdz-092-e1"	"hdz-092-s237"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_61"	61	2023-12-25	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	44	"hdz11"	7	1.6e+08	NA	NA	NA	NA	NA	NA
"hdz-088-s234"	"sample extracted and sequenced"	"hdz-088"	"hdz-088-e1"	"hdz-088-s234"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_62"	62	2023-12-26	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	46	"hdz11"	4	160000	NA	NA	NA	NA	NA	NA
"hdz-083-s39"	"sample extracted and sequenced"	"hdz-083"	"hdz-083-e1"	"hdz-083-s39"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_62"	62	2023-12-26	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-03-06	"mb"	"quick-dna fecal/soil microbe"	56	"hdz2"	17	1.6e+18	0.597	NA	NA	NA	NA	NA
"hdz-108-s60"	"sample extracted and sequenced"	"hdz-108"	"hdz-108-e1"	"hdz-108-s60"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_63"	63	2023-12-27	"old"	3	4	5	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-08	"wj"	"quick-dna fecal/soil microbe"	21	"hdz3"	14	1.6e+15	3.88	NA	NA	NA	NA	NA
"hdz-096-s95"	"sample extracted and sequenced"	"hdz-096"	"hdz-096-e1"	"hdz-096-s95"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_63"	63	2023-12-27	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-04	"mb"	"quick-dna fecal/soil microbe"	41	"hdz5"	3	16000	2.19	NA	NA	NA	NA	NA
"hdz-091-s236"	"sample extracted and sequenced"	"hdz-091"	"hdz-091-e1"	"hdz-091-s236"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_64"	64	2023-12-28	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	52	"hdz11"	6	1.6e+07	NA	NA	NA	NA	NA	NA
"hdz-105-s97"	"sample extracted and sequenced"	"hdz-105"	"hdz-105-e1"	"hdz-105-s97"	"warble"	"yes"	"2677"	"f"	"2502"	"2496"	"duke prim"	6	"warble_64"	64	2023-12-28	"old"	1	1	1	"anestrus"	"n"	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-08	"wj"	"quick-dna fecal/soil microbe"	39	"hdz5"	5	1600000	0.826	NA	NA	NA	NA	NA
"hdz-087-s78"	"sample extracted and sequenced"	"hdz-087"	"hdz-087-e1"	"hdz-087-s78"	"culi"	"yes"	"2652"	"m"	"2418"	"2408"	"akron"	10	"culi_65"	65	2023-12-29	"old"	3	3	3	"anestrus"	"n"	0	0.5	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924	2024-04-03	"wj"	"quick-dna fecal/soil microbe"	34	"hdz4"	9	1.6e+10	4.23	NA	NA	NA	NA	NA
