"subject"	"subject_certainty"	"subject_studbook_id"	"subject_sex"	"subject_dam_id"	"subject_sire_id"	"subject_birth_location"	"subject_age"	"collection_day"	"collection_date"	"environment_holding"	"environment_pair_access"	"repro_warb_status"	"bristol_min"	"bristol_max"	"supplement_probiotic"	"supplement_steroid"	"supplement_fiber"	"supplement_antibiotic"	"supplement_antidiarrheal"	"diet_name"	"diet_Total_total"	"diet_Protein_total"	"diet_Fat_total"	"diet_CHO_by_diff_total"	"diet_Ash_total"	"diet_Total_dry_matter"	"diet_Total_kcal"	"diet_Foods_biscuit_rotation"	"diet_Foods_invertebrate_misc"	"diet_Foods_mazuri_enrich_gum_arabic_5b35"	"diet_Foods_protein_rotation"	"diet_Foods_seasonal_vegetables"	"diet_Foods_egg_whole_cooked_meat_prep"	"diet_Foods_potato_sweet"	"diet_Foods_bean_green_fresh"	"diet_Foods_carrot"	"diet_Foods_pumpkin_canned"	"diet_Foods_egg_whole_raw_meat_prep"	"diet_Foods_seasonal_vegetables_root"	"diet_Foods_seasonal_vegetables_non_root"	"diet_Foods_egg_white_only_cooked"	"diet_Foods_potato_sweet_cooked"	"diet_Foods_celery"	"diet_Foods_lettuce_romaine"	"diet_Foods_ohdz_oatmeal_gel"	"diet_Protein_taurine"	"diet_Protein_methionine"	"diet_Fat_omega_3_ala__epa__dha"	"diet_Fat_omega_6_la__gla__aa"	"diet_CHO_by_diff_starch"	"diet_CHO_by_diff_ndf"	"diet_CHO_by_diff_adf"	"diet_CHO_by_diff_crude_fiber"	"diet_CHO_by_diff_tdf"	"diet_Ash_calcium"	"diet_Ash_phosphorus"	"diet_Ash_potassium"	"diet_Ash_magnesium"	"diet_Ash_copper"	"diet_Ash_iron"	"diet_Ash_zinc"	"diet_Ash_manganese"	"diet_Ash_iodine"	"diet_Ash_ca_p"	"diet_Vitamins_vit_a_iu"	"diet_Vitamins_vit_d3"	"diet_Vitamins_vit_e"	"diet_Vitamins_vit_k"	"diet_Vitamins_vit_b1_thiamin"	"diet_Vitamins_vit_b2_riboflavin"	"diet_Vitamins_vit_b3_niacin"	"diet_Vitamins_choline"	"diet_Vitamins_vit_b5_pantothenic_acid"	"diet_Vitamins_vit_b6_pyridoxine"	"diet_Vitamins_vit_b7_biotin"	"diet_Vitamins_folic_acid"	"diet_Vitamins_vit_b12"	"diet_Vitamins_vit_c"	"diet_Vitamins_beta_carotene"	"diet_Vitamins_lycopene"
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	73	2024-01-06	"old"	"n"	"anestrus"	6	6	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	73	2024-01-06	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	74	2024-01-07	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	74	2024-01-07	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	75	2024-01-08	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	75	2024-01-08	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"no"	2652	"m"	2418	2408	"akron"	11	76	2024-01-09	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	77	2024-01-10	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	80	2024-01-13	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	81	2024-01-14	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	82	2024-01-15	"old"	"n"	"anestrus"	3	3	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	83	2024-01-16	"old"	"n"	"anestrus"	0	0	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	83	2024-01-16	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	84	2024-01-17	"old"	"n"	"anestrus"	3	6	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	84	2024-01-17	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	85	2024-01-18	"old"	"n"	"anestrus"	2	2	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	85	2024-01-18	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	86	2024-01-19	"old"	"n"	"anestrus"	1	1	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	87	2024-01-20	"old"	"n"	"anestrus"	2	2	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	87	2024-01-20	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	88	2024-01-21	"old"	"n"	"anestrus"	6	6	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	88	2024-01-21	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	89	2024-01-22	"old"	"n"	"anestrus"	6	6	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	89	2024-01-22	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	90	2024-01-23	"old"	"n"	"anestrus"	2	2	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	90	2024-01-23	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	91	2024-01-24	"old"	"n"	"anestrus"	2	2	0	1	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	92	2024-01-25	"old"	"n"	"anestrus"	5	6	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	93	2024-01-26	"old"	"n"	"anestrus"	5	5	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898
"warble"	"yes"	2677	"f"	2502	2496	"duke prim"	7	93	2024-01-26	"old"	"n"	"anestrus"	1	1	0	0	0	0	0	"baseline"	0.544791666666667	0.685956261387312	0.634766707505959	0.285871846515002	0.998439700099116	0.551644830827068	0.967741935483871	0.252390057361377	0.191204588910134	0.229445506692161	0.0401529636711281	0.286806883365201	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.454976580206497	1	1	0.879691026417383	0.765621381384262	0.97470498664321	0.573842592592593	0.378984982426244	0.967825397512897	1	0.880735552524143	0.440863212055545	1	1	1	1	1	0.810530413640056	0.22584346345073	0.98117650587953	0.799842504286006	0.962909678563686	0.984245254594757	0.942196461530096	1	0.519426653049266	0.938196328931148	0.957907130767533	1	1	0.563437044968952	0.93065718199463	0.182592018318613	0.324852588650924
"culi"	"yes"	2652	"m"	2418	2408	"akron"	11	94	2024-01-27	"old"	"n"	"anestrus"	6	6	1	1	0	0	0	"oatmeal_gel"	0.628571428125	0.654427398769515	0.609620023631487	0.361389277137206	1	0.562116227443609	0.967741935483871	0.218760357971495	0.132582035134239	0.198873052701359	0.035465694398409	0.331455087835598	0	0	0	0	0	0	0	0	0	0	0	0	0.0828637719588996	1	0.436097708385797	1	1	1	0.78214380214868	1	0.573842592592593	0.43040629104981	0.961485824767075	0.94022617027743	0.880039018979447	0.534839585464593	0.992763426304292	0.964656338519026	0.966319057993791	0.997206300490412	1	0.856412330529907	0.267944191758135	0.981356491480682	1	0.97622632585089	0.988904790599578	0.886177192191184	0.983598034797092	0.490073236890529	0.921380691047353	0.96324048863051	0.979732951835956	0.994873897888046	0.452354599722791	1	0.222087340529931	0.433136784867898
