"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid438033"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruminococcus"	"s__Ruminococcus gauvreauii"
"txid1550024"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruthenibacterium"	"s__Ruthenibacterium lactatiformans"
"txid2780922"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Solibaculum"	"s__Solibaculum mannosilyticum"
"txid44749"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Sporobacter"	"s__Sporobacter termitidis"
"txid1535"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__"	"s__Clostridium leptum"
"txid51515"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Dehalobacterium"	"s__Dehalobacterium formicoaceticum"
"txid2741"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus niger"
"txid1643805"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus simiae"
"txid1712410"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Thermanaerosceptrum"	"s__Thermanaerosceptrum fracticalcis"
"txid1737"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Paeniclostridium"	"s__Eubacterium tenue"
"txid2211183"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Evtepia"	"s__Evtepia gabavorous"
"txid1297617"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas butyriciproducens"
"txid1702285"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas gabonensis"
"txid1673721"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas massiliensis"
"txid1689270"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas timonensis"
"txid384638"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__"	"s__Bacteroides pectinophilus"
"txid2044573"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Anaerolactibacter"	"s__Anaerolactibacter massiliensis"
"txid1547"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Erysipelatoclostridium"	"s__Erysipelatoclostridium ramosum"
"txid2683713"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Erysipelothrix"	"s__Erysipelothrix anatis"
"txid2606629"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Floccifex"	"s__Floccifex porci"
"txid2606630"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Stecheria"	"s__Stecheria intestinalis"
"txid33025"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium faecium"
"txid2654621"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium wakonense"
"txid742816"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas funiformis"
"txid158847"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas hypermegale"
"txid491921"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas rupellensis"
"txid82376"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Anaeroarcus"	"s__Anaeroarcus burkinensis"
"txid209880"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Allisonella"	"s__Allisonella histaminiformans"
"txid156456"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Anaeroglobus"	"s__Anaeroglobus geminatus"
"txid218538"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister invisus"
"txid2161821"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister massiliensis"
"txid309120"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister micraerophilus"
"txid39950"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister pneumosintes"
"txid308994"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister propionicifaciens"
"txid742743"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister succinatiphilus"
"txid1064535"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera elsdenii"
"txid1675036"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hexanoica"
"txid879612"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera indica"
"txid1232428"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera massiliensis"
"txid349095"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera paucivorans"
"txid2144175"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera stantonii"
"txid349094"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera sueciensis"
"txid1111454"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis"
"txid2045301"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis Bordigoni et al. 2020"
"txid178338"	"k__Bacteria"	"p__Firmicutes"	"c__Tissierellia"	"o__"	"f__"	"g__Sedimentibacter"	"s__Sedimentibacter hongkongensis"
"txid856"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium varium"
"txid2606640"	"k__Bacteria"	"p__Lentisphaerae"	"c__Lentisphaeria"	"o__Victivallales"	"f__Victivallaceae"	"g__Victivallis"	"s__Victivallis lenta"
"txid363631"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Caulobacterales"	"f__Caulobacteraceae"	"g__Brevundimonas"	"s__Brevundimonas terrae"
"txid2249811"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Microvirga"	"s__Microvirga flavescens"
"txid525640"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus chinensis"
"txid59779"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus marcusii"
"txid1571208"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Paracoccus"	"s__Paracoccus speluncae"
"txid2737662"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Rhodobacterales"	"f__Rhodobacteraceae"	"g__Pseudogemmobacter"	"s__Pseudogemmobacter hezensis"
"txid47671"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Burkholderiaceae"	"g__Lautropia"	"s__Lautropia mirabilis"
"txid2743470"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Acidovorax"	"s__Acidovorax antarcticus"
"txid1675792"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Acidovorax"	"s__Acidovorax cavernicola"
"txid2796366"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Comamonas"	"s__Comamonas fluminis"
"txid1194168"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Comamonas"	"s__Comamonas jiangduensis"
"txid2606214"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Comamonas"	"s__Comamonas suwonensis"
"txid183670"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Macromonas"	"s__Macromonas bipunctata"
"txid1852381"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Duodenibacillus"	"s__Duodenibacillus massiliensis"
"txid2584944"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella faecalis"
"txid1944635"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella seckii"
"txid70586"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__"	"g__Aquabacterium"	"s__Aquabacterium commune"
"txid70584"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__"	"g__Aquabacterium"	"s__Aquabacterium parvum"
"txid1107316"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria oralis"
"txid1056810"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Prolinoborus"	"s__Prolinoborus fasciculus"
"txid61"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Vitreoscilla"	"s__Vitreoscilla stercoraria"
"txid35833"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Desulfovibrionales"	"f__Desulfovibrionaceae"	"g__Bilophila"	"s__Bilophila wadsworthia"
"txid2605782"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Desulfovibrionales"	"f__Desulfovibrionaceae"	"g__Desulfovibrio"	"s__Desulfovibrio porci"
"txid2505970"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter armoricus"
"txid2510190"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter aviculae"
"txid28898"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter helveticus"
"txid32021"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter jejuni"
"txid650054"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter lari"
"txid2762557"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter massiliensis"
"txid2267891"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter novaezeelandiae"
"txid2510188"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter taeniopygiae"
"txid654363"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter troglodytis"
"txid28080"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter upsaliensis"
"txid1655500"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter vulpis"
"txid2040648"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter didelphidarum"
"txid222136"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter enhydrae"
"txid215"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter fennelliae"
"txid1591088"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter himalayensis"
"txid2905877"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter kayseriensis"
"txid2293435"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter monodelphidis"
"txid552535"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter pullorum"
"txid2867412"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter turcicus"
"txid648"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__Aeromonas"	"s__Aeromonas caviae"
"txid196024"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Aeromonadaceae"	"g__Aeromonas"	"s__Aeromonas dhakensis"
"txid762983"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Aeromonadales"	"f__Succinivibrionaceae"	"g__Succinatimonas"	"s__Succinatimonas hippei"
"txid2172103"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Budviciaceae"	"g__Limnobaculum"	"s__Limnobaculum parvum"
"txid82985"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Budviciaceae"	"g__Pragia"	"s__Pragia fontium"
"txid565"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Atlantibacter"	"s__Atlantibacter hermannii"
"txid255519"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Atlantibacter"	"s__Atlantibacter subterranea"
"txid35703"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter amalonaticus"
"txid57706"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter braakii"
"txid1748967"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter cronae"
"txid67824"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter farmeri"
"txid1006003"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter freundii"
"txid67829"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter murliniae"
"txid1563222"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter pasteurii"
"txid67826"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter sedlakii"
"txid2653932"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter telavivensis"
"txid67827"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter werkmanii"
"txid133448"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Citrobacter"	"s__Citrobacter youngae"
"txid61645"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter asburiae"
"txid2494701"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter chengduensis"
"txid2497875"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter chuandaensis"
"txid69219"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter cloacae"
"txid1296536"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter hormaechei"
"txid208224"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter kobei"
"txid299767"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter ludwigii"
"txid539813"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter mori"
"txid2529382"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasihormaechei"
"txid2497436"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter quasiroggenkampii"
"txid2071710"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter sichuanensis"
"txid2529381"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Enterobacter"	"s__Enterobacter wuhouensis"
"txid562"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia coli"
"txid585054"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia fergusonii"
"txid1499973"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Escherichia"	"s__Escherichia marmotae"
"txid1028307"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella aerogenes"
"txid2489010"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella africana"
"txid2058152"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella grimontii"
"txid571"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella oxytoca"
"txid2587529"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella pasteurii"
"txid573"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella pneumoniae"
"txid1463164"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella quasipneumoniae"
"txid244366"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Klebsiella"	"s__Klebsiella variicola"
"txid1006000"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera ascorbata"
"txid580"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera cryocrescens"
"txid73098"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera georgiana"
"txid61648"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Kluyvera"	"s__Kluyvera intermedia"
"txid83655"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Leclercia"	"s__Leclercia adecarboxylata"
"txid61646"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Lelliottia"	"s__Lelliottia amnigena"
"txid2080838"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Lelliottia"	"s__Lelliottia aquatilis"
"txid566"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Pseudescherichia"	"s__Pseudescherichia vulneris"
"txid1398493"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Pseudocitrobacter"	"s__Pseudocitrobacter faecalis"
"txid2488306"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Pseudocitrobacter"	"s__Pseudocitrobacter vendiensis"
"txid54291"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Raoultella"	"s__Raoultella ornithinolytica"
"txid1005996"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Raoultella"	"s__Raoultella planticola"
"txid577"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Raoultella"	"s__Raoultella terrigena"
"txid621"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella boydii"
"txid623"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella flexneri"
"txid624"	"k__Bacteria"	"p__Proteobacteria"	"c__Gammaproteobacteria"	"o__Enterobacterales"	"f__Enterobacteriaceae"	"g__Shigella"	"s__Shigella sonnei"
