"Taxa"	"goose20"	"goose22"	"goose37"	"goose42"	"goose44"
"Genetic Information Processing|Translation|Ribosome biogenesis in eukaryotes"	0.000252558227572117	0.000249237376625519	0.000273190490435241	0.000273917506125261	0.000232474419206074
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.000250790902576742	0.00025270764615898	0.000255748794222149	0.00025595575374172	0.000261231124135444
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.000250769549363473	0.00025270764615898	0.000255748794222149	0.00025595575374172	0.000261231124135444
"Metabolism|Metabolism of terpenoids and polyketides|Zeatin biosynthesis"	0.00024578832718906	0.000240445696864589	0.000280378877259731	0.000269254174065393	0.000219718382657128
"Metabolism|Metabolism of cofactors and vitamins|Lipoic acid metabolism"	0.000248218434686429	0.000296548206713736	0.000274345720021964	0.000253420081566611	0.000160750539203332
"Metabolism|Xenobiotics biodegradation and metabolism|Chlorocyclohexane and chlorobenzene degradation"	0.000253668849167122	0.000270607775450402	0.0002819556611805	0.000278747417241592	0.000148103900487683
"Human Diseases|Endocrine and metabolic diseases|Type I diabetes mellitus"	0.000223421959369514	0.000270567615172256	0.000254472057939615	0.000242352697193751	0.000223737975495063
"Environmental Information Processing|Signal transduction|PI3K-Akt signaling pathway"	0.00024242991720123	0.000245772285927479	0.000242416839066839	0.000240104459779948	0.000210498521939856
"Human Diseases|Neurodegenerative diseases|Huntington's disease"	0.000261398224921605	0.000242186715611451	0.000247563563325703	0.000262601493766308	0.000139021829285871
"Human Diseases|Cancers: Overview|Proteoglycans in cancer"	0.000216035536299617	0.000203128392728378	0.000233318041972418	0.000232639408362649	0.00021403288413989
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000206657822782558	0.000254815541246154	0.000168874442309905	0.000179953240782582	0.000260647643757247
"Human Diseases|Cancers: Specific types|Prostate cancer"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Organismal Systems|Endocrine system|Estrogen signaling pathway"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Organismal Systems|Endocrine system|Progesterone-mediated oocyte maturation"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Organismal Systems|Immune system|Antigen processing and presentation"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Organismal Systems|Immune system|IL-17 signaling pathway"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Organismal Systems|Immune system|Th17 cell differentiation"	0.000212126989889914	0.000207540220815007	0.000193003553319237	0.000201675695426707	0.000202149079737095
"Metabolism|Biosynthesis of other secondary metabolites|Penicillin and cephalosporin biosynthesis"	0.00019091281406091	0.000180452157060921	0.000217555561275031	0.000200006162785108	0.000204048108529555
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	0.000197657460436854	0.000229940736980528	0.000254851209966946	0.00021139876694515	9.27829236866725e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Toluene degradation"	0.000183687240129212	0.000208591054699242	0.000202411422914395	0.000198051245144567	0.000171047655555017
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.000186968378092681	0.000218081774271071	0.000167739905136623	0.000175716002292998	0.000211805149433378
"Human Diseases|Infectious diseases: Bacterial|Staphylococcus aureus infection"	0.000177198072246105	0.000194762710321933	0.000168907890412107	0.000157088792527107	0.000171050768784667
"Metabolism|Lipid metabolism|Arachidonic acid metabolism"	0.000155624686805982	0.000206160484988508	0.000208973747890637	0.00018050751927328	0.000110622170579786
"Organismal Systems|Digestive system|Protein digestion and absorption"	0.000177223993424051	0.00019694916572762	0.000195989365395226	0.000167224539888288	0.000115497778739964
"Human Diseases|Immune diseases|Primary immunodeficiency"	0.000161523058704444	0.000205170599510749	0.000180677016447701	0.000167351830122861	0.000136969235701614
"Organismal Systems|Excretory system|Proximal tubule bicarbonate reclamation"	0.00013672368266653	0.000184243678292976	0.000213138458196186	0.000164995034858192	0.000117412955783768
"Metabolism|Glycan biosynthesis and metabolism|N-Glycan biosynthesis"	0.000156040651010702	0.000165425222595517	0.000187528831993105	0.000174854374951424	0.000114044182566078
"Metabolism|Xenobiotics biodegradation and metabolism|Fluorobenzoate degradation"	0.000151196938774828	0.00015808542871165	0.000168343484911241	0.00017102927677149	0.000138591733520244
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - ganglio series"	0.000156533501120963	0.000189793486879175	0.000219593768669819	0.000171671986517619	4.24176489770358e-05
"Metabolism|Metabolism of terpenoids and polyketides|Tetracycline biosynthesis"	0.00015834697547836	0.00011048731002603	0.000151986312331556	0.000169174921025543	0.00016194505961311
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide backbone"	0.000156175460652985	0.000107641694309971	0.000149497740606896	0.000166788189966315	0.000161215073148637
"Organismal Systems|Immune system|RIG-I-like receptor signaling pathway"	0.000159352127835198	0.000126920471513337	0.000115754259875624	0.000130190124063161	0.000179294339201151
"Genetic Information Processing|Folding, sorting and degradation|Proteasome"	0.000149361064734977	0.000115000737419066	0.00015377536407373	0.000154665390610214	0.000124139126041127
"Human Diseases|Cancers: Overview|Chemical carcinogenesis"	0.000110535867998348	0.000223407107657807	0.000141655064186622	0.00012365725221852	9.66126195443761e-05
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of enediyne antibiotics"	0.000150817686691311	0.000178028800873894	0.000124726146351481	0.000128655507862786	8.23434488115899e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Dioxin degradation"	0.00012482592950528	0.000167272317492817	0.000103403235782273	0.000110296911769406	0.000114096208104345
"Metabolism|Lipid metabolism|Primary bile acid biosynthesis"	0.000125293278901699	0.000112301569765284	0.000114414376529082	0.00010934022499371	0.000145303089774657
"Metabolism|Metabolism of terpenoids and polyketides|Type I polyketide structures"	0.000177180295653892	0.00015031225488214	8.46764785970233e-05	0.000109313698880996	7.21700084187607e-05
"Metabolism|Lipid metabolism|Secondary bile acid biosynthesis"	0.000119188712637251	0.000138228110776745	0.000110794692471726	9.54833037796983e-05	0.000117430205259142
"Organismal Systems|Endocrine system|Prolactin signaling pathway"	0.000114972557328821	0.000125771223528882	8.94691552856106e-05	9.69816894653284e-05	0.000144006575152121
"Metabolism|Biosynthesis of other secondary metabolites|Betalain biosynthesis"	0.000117616371666996	9.93350217843625e-05	0.000122782534157771	0.00012207959741827	0.000104301726983019
"Organismal Systems|Digestive system|Mineral absorption"	0.000129513838564505	9.7538423866921e-05	0.000131307362428204	0.000132859582745632	6.29567132599566e-05
"Human Diseases|Endocrine and metabolic diseases|Non-alcoholic fatty liver disease (NAFLD)"	0.000144798080382677	7.07653447894592e-05	0.000128708559864403	0.000155341429843724	5.38639529152422e-05
"Human Diseases|Neurodegenerative diseases|Parkinson's disease"	0.000144798080382677	7.07653447894592e-05	0.000128708559864403	0.000155341429843724	5.38639529152422e-05
"Human Diseases|Cancers: Specific types|Hepatocellular carcinoma"	9.28667421773629e-05	0.000174902008768109	0.000114919596228568	0.000102916784235855	6.13253514707786e-05
"Cellular Processes|Cell growth and death|Apoptosis"	9.45384399495486e-05	0.000107993065908395	0.000157655706861815	0.000128058279423899	3.22860680856417e-05
"Environmental Information Processing|Signal transduction|FoxO signaling pathway"	9.8778752744082e-05	0.00015317938794326	0.000105965800218999	9.43403471785165e-05	6.65260959812309e-05
"Organismal Systems|Aging|Longevity regulating pathway"	9.8697222293416e-05	0.000153139590907077	0.000105418890581505	9.38723125363448e-05	6.62478509767289e-05
"Metabolism|Metabolism of other amino acids|D-Arginine and D-ornithine metabolism"	0.000109388114165419	9.87314641621778e-05	8.51859191135822e-05	8.81065376251281e-05	0.000106486852517453
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - fly"	9.6717818247344e-05	0.00012253097224262	9.51787982785286e-05	8.92133982363481e-05	6.0770475869543e-05
"Metabolism|Lipid metabolism|Ether lipid metabolism"	7.03702491702861e-05	0.000101574431030735	0.00011208786422642	9.99642048795609e-05	6.61050033368612e-05
"Organismal Systems|Circulatory system|Cardiac muscle contraction"	0.000108883916864338	5.34341539149646e-05	9.63016720021059e-05	0.000116259805115442	4.04480369702305e-05
"Human Diseases|Infectious diseases: Parasitic|Amoebiasis"	8.87730339271164e-05	7.59717840344535e-05	0.000102562051130343	9.50734369798043e-05	4.80058407541683e-05
"Metabolism|Metabolism of terpenoids and polyketides|Carotenoid biosynthesis"	7.66708245022146e-05	8.02929494807993e-05	0.000116184014707312	9.60917490694408e-05	3.61118998593296e-05
"Metabolism|Glycan biosynthesis and metabolism|Lipoarabinomannan (LAM) biosynthesis"	9.54232394593945e-05	5.48101512380131e-05	8.47990298354931e-05	9.64024082220767e-05	5.1338989699414e-05
"Human Diseases|Neurodegenerative diseases|Amyotrophic lateral sclerosis (ALS)"	5.80612504333258e-05	9.72547098376079e-05	6.69156707886633e-05	6.22084358924696e-05	4.36614478752335e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavone and flavonol biosynthesis"	6.87016383538657e-05	8.90372835304601e-05	5.63302567311234e-05	4.84123509774116e-05	4.97333298887675e-05
"Human Diseases|Cancers: Specific types|Bladder cancer"	5.55665268184681e-05	6.31500532080792e-05	4.22859851437849e-05	5.00533021693197e-05	8.27147799218147e-05
"Organismal Systems|Endocrine system|Renin-angiotensin system"	5.09394490955852e-05	7.13247560851747e-05	7.90153949629946e-05	6.84878978786787e-05	2.33917501157692e-05
"Metabolism|Metabolism of terpenoids and polyketides|Sesquiterpenoid and triterpenoid biosynthesis"	7.23990401913383e-05	3.53397681304532e-05	6.38061243743248e-05	7.71321090298905e-05	2.6711520432187e-05
"Human Diseases|Infectious diseases: Bacterial|Bacterial invasion of epithelial cells"	4.97826789812209e-07	0.000176467184176992	4.90925586104759e-05	1.6613943113759e-05	2.97360705199104e-05
"Cellular Processes|Cell growth and death|Meiosis - yeast"	4.48930764614876e-05	5.15044671498013e-05	6.62569680666082e-05	5.85572624695784e-05	3.875123778059e-05
"Human Diseases|Cancers: Overview|Choline metabolism in cancer"	4.64758133630666e-05	6.88197116891669e-05	5.47421261426956e-05	5.23731939158876e-05	3.14317747158544e-05
"Environmental Information Processing|Signaling molecules and interaction|Neuroactive ligand-receptor interaction"	6.50902119974914e-05	4.1883916956498e-05	4.99580251087571e-05	5.63076876841992e-05	2.8999405672212e-05
"Human Diseases|Infectious diseases: Viral|HTLV-I infection"	6.50902119974914e-05	4.1883916956498e-05	4.99580251087571e-05	5.63076876841992e-05	2.8999405672212e-05
"Organismal Systems|Digestive system|Cholesterol metabolism"	6.50902119974914e-05	4.1883916956498e-05	4.99580251087571e-05	5.63076876841992e-05	2.8999405672212e-05
"Environmental Information Processing|Signal transduction|Phospholipase D signaling pathway"	4.54485170074436e-05	5.63013499090986e-05	4.88888874239183e-05	4.84588573008263e-05	2.85799441474868e-05
"Human Diseases|Substance dependence|Alcoholism"	5.15544216377511e-05	2.98079801010242e-05	4.46490951276526e-05	5.03449263429322e-05	2.51472243542454e-05
"Human Diseases|Substance dependence|Amphetamine addiction"	5.15544216377511e-05	2.98079801010242e-05	4.46490951276526e-05	5.03449263429322e-05	2.51472243542454e-05
"Human Diseases|Substance dependence|Cocaine addiction"	5.15544216377511e-05	2.98079801010242e-05	4.46490951276526e-05	5.03449263429322e-05	2.51472243542454e-05
"Organismal Systems|Nervous system|Dopaminergic synapse"	5.15544216377511e-05	2.98079801010242e-05	4.46490951276526e-05	5.03449263429322e-05	2.51472243542454e-05
"Organismal Systems|Nervous system|Serotonergic synapse"	5.15544216377511e-05	2.98079801010242e-05	4.46490951276526e-05	5.03449263429322e-05	2.51472243542454e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Furfural degradation"	4.79809290437223e-05	2.74079136764617e-05	4.35752576746362e-05	4.81145656183364e-05	2.98232672070184e-05
"Human Diseases|Infectious diseases: Parasitic|African trypanosomiasis"	3.64786421817922e-05	5.15326710928616e-05	4.18783808609023e-05	4.24048528391695e-05	1.93449028744148e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavonoid biosynthesis"	3.02530269084256e-05	3.83059738939553e-05	4.9139830928855e-05	3.79841314431785e-05	8.08374960447763e-06
"Metabolism|Biosynthesis of other secondary metabolites|Stilbenoid, diarylheptanoid and gingerol biosynthesis"	3.02530269084256e-05	3.83059738939553e-05	4.9139830928855e-05	3.79841314431785e-05	8.08374960447763e-06
"Genetic Information Processing|Transcription|Basal transcription factors"	3.50519645876859e-05	3.3556102870673e-05	2.94384963762957e-05	2.80713805956217e-05	3.37781067194552e-05
"Genetic Information Processing|Replication and repair|Non-homologous end-joining"	3.02586679238124e-05	2.96381794133103e-05	2.75399386347086e-05	2.52551492915831e-05	3.0844190972737e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Steroid degradation"	2.85619043580362e-05	4.34622944358863e-05	2.35145130849754e-05	2.03905763256023e-05	2.49291982595666e-05
"Cellular Processes|Cell growth and death|Apoptosis - multiple species"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Cellular Processes|Cell growth and death|p53 signaling pathway"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Cancers: Specific types|Colorectal cancer"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Cancers: Specific types|Small cell lung cancer"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Cardiovascular diseases|Viral myocarditis"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Parasitic|Toxoplasmosis"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Viral|Hepatitis B"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Viral|Herpes simplex infection"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Viral|Human cytomegalovirus infection"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Viral|Influenza A"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Human Diseases|Infectious diseases: Viral|Kaposi's sarcoma-associated herpesvirus infection"	3.61995200956691e-05	1.77556925937793e-05	3.2999373302916e-05	3.95028559062364e-05	1.37966722669618e-05
"Organismal Systems|Endocrine system|Thyroid hormone signaling pathway"	3.64848766729999e-05	1.80943857845113e-05	3.24955476277811e-05	3.89872856928997e-05	1.37365165380435e-05
"Metabolism|Chemical structure transformation maps|Biosynthesis of terpenoids and steroids"	3.61995200956691e-05	1.7701721694173e-05	3.19030621871624e-05	3.8636259711271e-05	1.35666406405581e-05
"Metabolism|Lipid metabolism|Steroid biosynthesis"	3.61995200956691e-05	1.76698840652266e-05	3.19030621871624e-05	3.85660545149452e-05	1.33557602160935e-05
"Human Diseases|Neurodegenerative diseases|Prion diseases"	1.98823262915846e-05	4.88903985793714e-05	2.36762051827709e-05	1.80466656862364e-05	2.43874005010858e-05
"Metabolism|Lipid metabolism|Linoleic acid metabolism"	1.73592987517672e-06	4.90496858026147e-05	1.51014639237002e-05	6.4650114183421e-06	8.29167736060844e-06
"Cellular Processes|Transport and catabolism|Autophagy - yeast"	1.55043740349694e-05	1.58551392152845e-05	1.48455582710929e-05	1.28054278098168e-05	2.15170684759614e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Polycyclic aromatic hydrocarbon degradation"	1.44083718338747e-05	1.31210355167272e-05	1.15014312741603e-05	9.97487603830786e-06	1.12515727909784e-05
"Organismal Systems|Digestive system|Bile secretion"	1.46075390776443e-05	1.17533913526958e-05	1.15914459280024e-05	1.02499586635595e-05	1.11590891279202e-05
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - yeast"	1.97940404607207e-06	3.06086186644572e-05	1.02400923029765e-05	4.65891429999671e-06	5.47737510718589e-06
"Human Diseases|Infectious diseases: Parasitic|Chagas disease (American trypanosomiasis)"	7.52959594582536e-08	3.24698907612319e-05	9.10937841437408e-06	2.9963359683153e-06	5.46194159715974e-06
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of 12-, 14- and 16-membered macrolides"	8.23940871209833e-06	1.54109766456634e-05	5.14266277326761e-06	4.71444243337112e-06	4.54866763139742e-06
"Human Diseases|Infectious diseases: Bacterial|Pathogenic Escherichia coli infection"	9.50792427590922e-09	1.63991133412406e-05	5.56634945604996e-06	1.85595873105631e-06	3.29698937581007e-06
"Human Diseases|Immune diseases|Rheumatoid arthritis"	6.22349106749868e-06	5.4404443559044e-06	3.71073848487145e-06	3.21383787624544e-06	9.58167007984151e-07
"Organismal Systems|Development|Osteoclast differentiation"	6.22349106749868e-06	5.4404443559044e-06	3.71073848487145e-06	3.21383787624544e-06	9.58167007984151e-07
"Human Diseases|Infectious diseases: Bacterial|Shigellosis"	9.50792427590923e-10	7.28083399543351e-06	2.7932554224857e-06	8.69223385338538e-07	1.54219386033993e-06
"Human Diseases|Infectious diseases: Bacterial|Vibrio cholerae infection"	2.85237728277276e-09	2.74319173812967e-06	8.39705634938737e-07	3.84363322575292e-07	6.31699399348273e-07
"Environmental Information Processing|Signal transduction|Notch signaling pathway"	4.65888289519552e-09	1.73956725137381e-06	4.81748654871624e-07	1.39886167796145e-07	2.52196659711522e-07
"Environmental Information Processing|Signal transduction|Wnt signaling pathway"	4.65888289519552e-09	1.73956725137381e-06	4.81748654871624e-07	1.39886167796145e-07	2.52196659711522e-07
"Human Diseases|Cancers: Specific types|Chronic myeloid leukemia"	4.65888289519552e-09	1.73956725137381e-06	4.81748654871624e-07	1.39886167796145e-07	2.52196659711522e-07
"Human Diseases|Cardiovascular diseases|Dilated cardiomyopathy (DCM)"	2.98944985775046e-07	3.18376289463543e-07	6.07677374993571e-07	6.86450808518444e-07	5.27201061161586e-07
"Human Diseases|Cardiovascular diseases|Hypertrophic cardiomyopathy (HCM)"	2.98944985775046e-07	3.18376289463543e-07	6.07677374993571e-07	6.86450808518444e-07	5.27201061161586e-07
"Environmental Information Processing|Signal transduction|cAMP signaling pathway"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Environmental Information Processing|Signal transduction|cGMP-PKG signaling pathway"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Circulatory system|Adrenergic signaling in cardiomyocytes"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Digestive system|Gastric acid secretion"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Digestive system|Pancreatic secretion"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Digestive system|Salivary secretion"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Endocrine system|Aldosterone synthesis and secretion"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Endocrine system|Insulin secretion"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Excretory system|Aldosterone-regulated sodium reabsorption"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Organismal Systems|Excretory system|Endocrine and other factor-regulated calcium reabsorption"	2.85356577330725e-07	4.24501719284724e-07	5.9248544061873e-07	4.21231177954499e-07	3.80756321950034e-07
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - lacto and neolacto series"	1.71213946398435e-07	4.4572680524896e-07	6.56291564993055e-07	4.96116720701965e-07	1.1422689658501e-07
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide products"	1.90158485518184e-09	1.20394698001514e-06	3.13947174923667e-07	1.1916959310776e-07	2.01367131670504e-07
"Organismal Systems|Endocrine system|Parathyroid hormone synthesis, secretion and action"	5.4353633777281e-08	1.91025773678125e-07	1.82303212498071e-07	1.87213856868666e-07	9.37246330953928e-08
"Organismal Systems|Endocrine system|Oxytocin signaling pathway"	0	0	0	0	2.63600530580792e-07
"Metabolism|Glycan biosynthesis and metabolism|Mannose type O-glycan biosynthesis"	8.15304506659215e-08	3.18376289463543e-08	0	0	3.51467374107723e-08
"Metabolism|Glycan biosynthesis and metabolism|Other types of O-glycan biosynthesis"	8.15304506659215e-08	3.18376289463543e-08	0	0	3.51467374107723e-08
"Cellular Processes|Transport and catabolism|Endocytosis"	9.05893896288016e-09	2.65313574552952e-08	0	0	1.95259652282068e-08
"Cellular Processes|Cellular community - eukaryotes|Focal adhesion"	2.13532132696461e-08	0	0	0	0
"Environmental Information Processing|Signaling molecules and interaction|ECM-receptor interaction"	2.13532132696461e-08	0	0	0	0
"Human Diseases|Endocrine and metabolic diseases|AGE-RAGE signaling pathway in diabetic complications"	2.13532132696461e-08	0	0	0	0
"Organismal Systems|Endocrine system|Relaxin signaling pathway"	2.13532132696461e-08	0	0	0	0
"Organismal Systems|Immune system|Platelet activation"	2.13532132696461e-08	0	0	0	0
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate"	0	6.14290638411436e-09	3.57392972145147e-09	7.66223152259207e-10	1.903915533698e-09
"Human Diseases|Immune diseases|Systemic lupus erythematosus"	0	1.19445401913334e-09	4.35239593276431e-10	1.48987835161512e-10	1.19872910677941e-10
