"Taxa"	"wolverine14"	"wolverine17"	"wolverine37"	"wolverine44"	"wolverine49"	"wolverine57"	"wolverine58"	"wolverine60"	"wolverine70"
"Metabolism|Xenobiotics biodegradation and metabolism|Nitrotoluene degradation"	0.000747853327484682	0.000648852559766143	0.000717013497307597	0.000941732655984584	0.000894847971739377	0.000984286088074479	0.000801137574131138	0.000962776754354762	0.00090381961596238
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.000890906843045001	0.000865222735938933	0.000788592505828571	0.000885124406257406	0.000894414608008581	0.000676527630858992	0.000656703878588297	0.000807193583973084	0.00101813098785866
"Organismal Systems|Endocrine system|PPAR signaling pathway"	0.000875987003760167	0.000782032287964189	0.000857739923204001	0.000839026621921141	0.000897303888693939	0.000711089358474174	0.000673728250535726	0.000792997479728384	0.000920996799776558
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.000665422083314881	0.000540992279066133	0.000686205899873665	0.000853521939728695	0.000912419388412901	0.00103130736900104	0.00076920271349984	0.000790777513473212	0.000799038872680952
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - globo and isoglobo series"	0.000998088303193652	0.00101906322609303	0.000748611947376754	0.000749772638855181	0.000664688508980509	0.000546155154889631	0.000669965865043003	0.000617873218265829	0.000953689157070415
"Metabolism|Xenobiotics biodegradation and metabolism|Naphthalene degradation"	0.000938383295314822	0.000585980495299557	0.00078404283382382	0.000676076581657192	0.000746903930132354	0.00100633607570798	0.000804393341953699	0.000626608402231096	0.000728144558494435
"Metabolism|Biosynthesis of other secondary metabolites|Isoquinoline alkaloid biosynthesis"	0.000759435133205061	0.000836939126759933	0.000786152026543573	0.00078523528551233	0.000734250990785869	0.000603064820610497	0.000736598449571112	0.000809397832428948	0.00079328567675267
"Metabolism|Metabolism of other amino acids|D-Alanine metabolism"	0.000783238832274812	0.000795438961123965	0.000784427401595093	0.000678261225237093	0.00069741359955731	0.000684605865026498	0.00077384967832904	0.000708561760733261	0.000677837608905757
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of ansamycins"	0.000865207831631904	0.000833647959361021	0.000829776529142133	0.000601405403189785	0.000657323139844352	0.000657064624384307	0.000741882853637212	0.000646353211011378	0.000673155069475087
"Metabolism|Biosynthesis of other secondary metabolites|Phenylpropanoid biosynthesis"	0.00103513826482712	0.000656961981436003	0.000668369740399307	0.00070659618803388	0.000606945017516432	0.000631667473171001	0.000612885678500993	0.000528647759306201	0.000979086033671521
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of siderophore group nonribosomal peptides"	0.000621356627098111	0.000394741458478461	0.000581752439878249	0.000706765748910225	0.000722098693603537	0.00133264073588806	0.000872216503280716	0.00053617563039943	0.000585438310209371
"Metabolism|Glycan biosynthesis and metabolism|Glycosaminoglycan degradation"	0.000819353800189492	0.000828363606828417	0.000587061786464241	0.000706920805387366	0.000665791970468458	0.000486914608595125	0.000491598424241828	0.000577433040782836	0.000879047907572786
"Environmental Information Processing|Signal transduction|HIF-1 signaling pathway"	0.000672963107244807	0.000697665467555446	0.000675129924398459	0.000646404229760056	0.000645703174922545	0.000662442127650685	0.00067916032342525	0.000652301032424516	0.000652571228433283
"Metabolism|Metabolism of terpenoids and polyketides|Limonene and pinene degradation"	0.000588819755939025	0.000729243081696086	0.000644571090833781	0.000561633922493875	0.000571853590556214	0.000941532981831173	0.000867470264579897	0.000624777432681197	0.000421720182338169
"Cellular Processes|Transport and catabolism|Lysosome"	0.000990723156678754	0.000788522334412322	0.0005377463840304	0.000718178436392311	0.000656645827372767	0.000401657912142334	0.000321246759115822	0.000461181101556661	0.00106375963995631
"Human Diseases|Endocrine and metabolic diseases|Insulin resistance"	0.000609569310425956	0.000655273496490533	0.000634840468317646	0.000727409187188732	0.000673801675976423	0.000568442229216546	0.000609130613319042	0.000705739237878446	0.00074500466918901
"Genetic Information Processing|Translation|RNA transport"	0.000716607382940833	0.000775047019258923	0.000698814200117001	0.000571893034088248	0.000606901700214663	0.000646401014385482	0.00072493840368831	0.000622961188243726	0.000554686657923391
"Metabolism|Metabolism of terpenoids and polyketides|Geraniol degradation"	0.000580087785505953	0.00061778361772209	0.0006175848706811	0.000594766435725075	0.000649015864175439	0.000893853306726309	0.000790307779064687	0.000666973114733256	0.000461516771458664
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.000598051660440281	0.000581749003267244	0.000549146686974778	0.000697164332623361	0.000649850370763123	0.00077401043662782	0.000638913800722476	0.000627043275779286	0.000694806664065126
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.000622664915335495	0.000559082957558392	0.000570279275749501	0.000697574360127563	0.000715888173231668	0.0006309454037361	0.000535899322554303	0.000678172096820293	0.000744465676631751
"Organismal Systems|Endocrine system|Insulin signaling pathway"	0.000546373651704435	0.000646254506041168	0.000572030897277811	0.000679498835423925	0.000641456512596133	0.000600826307670126	0.000610362875375533	0.000686217849962455	0.000668708215789237
"Metabolism|Biosynthesis of other secondary metabolites|Neomycin, kanamycin and gentamicin biosynthesis"	0.000702600772375691	0.000597728535089527	0.000649027594680914	0.000662892313707081	0.000605715502307532	0.000499186958114392	0.000532837794135654	0.000600529825622024	0.000783480396822604
"Metabolism|Xenobiotics biodegradation and metabolism|Caprolactam degradation"	0.000638949595805665	0.000675967030737	0.000693776343511735	0.000506483001423892	0.000609712525273242	0.000700980383387017	0.000717493721792322	0.000598933646815695	0.000412665612623749
"Metabolism|Lipid metabolism|Synthesis and degradation of ketone bodies"	0.000527793777727465	0.000559621689110696	0.000583418408872149	0.000582113956729666	0.000644490152908149	0.000738781110689228	0.000653841771725718	0.000620493523799332	0.000503300351102931
"Human Diseases|Cancers: Overview|Pathways in cancer"	0.000446998826582297	0.000431740033528776	0.000469026660265486	0.000670833247172148	0.000635684505844978	0.000764926794981922	0.000572713908306985	0.000642125889003094	0.000621419156510696
"Human Diseases|Infectious diseases: Bacterial|Epithelial cell signaling in Helicobacter pylori infection"	0.000508250567120008	0.000589272566976701	0.000562997763702722	0.000581737226644668	0.000562560498688982	0.000510744944075382	0.000563811233421068	0.000611335449322332	0.000564375686281709
"Metabolism|Xenobiotics biodegradation and metabolism|Drug metabolism - cytochrome P450"	0.000446629333457074	0.000384686321085096	0.000424104002972016	0.000626316057959709	0.000576285265751167	0.00082091015237804	0.000587193110619163	0.00057173866011724	0.000573334888857581
"Metabolism|Xenobiotics biodegradation and metabolism|Metabolism of xenobiotics by cytochrome P450"	0.00044137220746506	0.000379398725623658	0.000414709253356236	0.00056437821560444	0.000534508720691168	0.000811620017612231	0.00058000540004696	0.00051984070324494	0.000507903084685715
"Organismal Systems|Environmental adaptation|Thermogenesis"	0.000450458515133717	0.000447054764940391	0.000449356434280074	0.000674165232623039	0.000592002779855095	0.000442120023085156	0.000396983945141653	0.000554306116367209	0.000727489815760608
"Metabolism|Metabolism of other amino acids|Phosphonate and phosphinate metabolism"	0.000501174297615682	0.000447052738109871	0.000434645835234205	0.000472124166562422	0.000473742530285205	0.000789814655341779	0.000569544697911285	0.000404734617957703	0.000436867783356769
"Cellular Processes|Cell growth and death|Ferroptosis"	0.000549355141145356	0.000485239441211203	0.000505391330306762	0.000527642983609869	0.000504026748934706	0.000456084087441271	0.000418942289620955	0.000399776128675784	0.000613591223087804
"Metabolism|Biosynthesis of other secondary metabolites|Phenazine biosynthesis"	0.000422042887050947	0.000480255121959623	0.000447394793950722	0.000490419538258489	0.000470785933303934	0.000503646718433524	0.000487007039577085	0.000483693725530663	0.00045749465747161
"Organismal Systems|Nervous system|GABAergic synapse"	0.000456016370626651	0.000445764484631149	0.000400886973147237	0.000481393924746592	0.00044328948032431	0.000581754863020007	0.000449459170663607	0.000392142579131689	0.000506567803571561
"Metabolism|Biosynthesis of other secondary metabolites|Acarbose and validamycin biosynthesis"	0.000426122526245418	0.000411406765808797	0.000400857365652939	0.000523953392279533	0.000509826754796826	0.000403878569037071	0.000318948167855878	0.000461007208056262	0.000559512605976032
"Metabolism|Metabolism of cofactors and vitamins|Retinol metabolism"	0.000454428683442483	0.000383736548303269	0.000414592593235615	0.000425430977020691	0.000432946270649673	0.000552608560702926	0.000447224853265782	0.000392031913304019	0.000433711248296824
"Metabolism|Xenobiotics biodegradation and metabolism|Atrazine degradation"	0.000404034448000784	0.000465880372179321	0.000414701504593282	0.000470861307984428	0.000441083369166376	0.000302155023076508	0.000420112209607123	0.0005168369416596	0.000469214420442698
"Metabolism|Biosynthesis of other secondary metabolites|Carbapenem biosynthesis"	0.000408699397785601	0.000457613741219103	0.000444145786026749	0.000450189270350162	0.000432917035800809	0.000366740623356256	0.000414338125072548	0.000451866560300404	0.000459826761019142
"Metabolism|Xenobiotics biodegradation and metabolism|Styrene degradation"	0.000474143461678557	0.000418327654061536	0.000502344522228266	0.000321768953415773	0.000440074965491314	0.000500726814157283	0.000475201862329447	0.00040803467594548	0.00028124761080258
"Environmental Information Processing|Signal transduction|Phosphatidylinositol signaling system"	0.000342697135671769	0.000343544935633234	0.000333148045731648	0.000518019694849317	0.000449401875810143	0.000433410223813953	0.000357593640220668	0.000466750738385374	0.000531984999365856
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000420244986279428	0.000411558071305641	0.000384717152431429	0.000427960762255365	0.00040163953390786	0.000446924925569465	0.000378622367157672	0.000363702637315621	0.000468076433911519
"Organismal Systems|Endocrine system|Adipocytokine signaling pathway"	0.000436541533105211	0.000415586194281745	0.000412335497162403	0.000450512314717016	0.000413732286153306	0.000343739395561098	0.000338075390193809	0.000338221235494037	0.000517639323304949
"Environmental Information Processing|Signal transduction|AMPK signaling pathway"	0.000362078093797536	0.000458250166002487	0.000372480218734611	0.000416299937797442	0.000412981446011553	0.0003443656638429	0.000372128002758695	0.000422526578560178	0.00042129403530665
"Metabolism|Lipid metabolism|Steroid hormone biosynthesis"	0.000541077937525623	0.000409343826523197	0.00028242951931244	0.000403297592542646	0.000386308481910515	0.000400608537797509	0.000275163419421645	0.000277264962341294	0.000562440769513748
"Human Diseases|Neurodegenerative diseases|Alzheimer's disease"	0.00022559902222018	0.000253306387207094	0.000264571291782343	0.000470179133239799	0.000414565682525353	0.000365621849293552	0.000306486950689866	0.000459713484635431	0.000442665777624518
"Metabolism|Metabolism of terpenoids and polyketides|Nonribosomal peptide structures"	0.0005112865955792	0.000321418026842789	0.000490058663027663	0.000248730899293637	0.000328241550307663	0.000381431173919179	0.0003890673832869	0.000221346367762063	0.000305704499243165
"Human Diseases|Endocrine and metabolic diseases|Type II diabetes mellitus"	0.000328882069115205	0.00040075992902553	0.000360390942717111	0.000335901675253268	0.000329938938043941	0.000327010442113813	0.000370526069547968	0.000373766815346815	0.000321153062505952
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of vancomycin group antibiotics"	0.00033606163252986	0.000322345566852908	0.00032988593560464	0.000368151574147122	0.00038769772626891	0.00027177985974043	0.000239438103065948	0.000359489470848149	0.000405184984739085
"Cellular Processes|Cell growth and death|Apoptosis - fly"	0.000254775041055611	0.000299587035308313	0.000281969782774689	0.000414706899202076	0.00039013528485902	0.000238510393625187	0.000246844070662128	0.000388509027976614	0.000430904590393351
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	0.000385547176659705	0.000420590168592371	0.000255535944633107	0.000318736067745021	0.000292656729580303	0.000160143093778981	0.000184049744030374	0.000248606982437025	0.000420695205963259
"Metabolism|Metabolism of cofactors and vitamins|Lipoic acid metabolism"	0.0002309206621329	0.000256636469751997	0.000227669931538997	0.00033512217282428	0.000305449254934011	0.00032570727113019	0.00027175073344574	0.000286015494979747	0.000331222548863331
"Metabolism|Lipid metabolism|alpha-Linolenic acid metabolism"	0.000205239705605179	0.000227079200274022	0.000244112911816938	0.000293092766094117	0.000301350322983625	0.000402411652508928	0.000328578743983292	0.000308111460152769	0.000238263090493314
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000201594000663999	0.000220457544964103	0.000240319231788195	0.000285727833766559	0.000294226508588175	0.000390214624299519	0.000321945168442004	0.000301244859192337	0.000228858900084659
"Human Diseases|Cancers: Overview|MicroRNAs in cancer"	0.000305514752673383	0.000233816353741592	0.000260684046255663	0.000260656330744315	0.000263285869447053	0.000387602900462941	0.000271848436682139	0.000183883346549646	0.000277663495057286
"Human Diseases|Endocrine and metabolic diseases|Type I diabetes mellitus"	0.000241270903057513	0.000254824077900718	0.000238169193235639	0.000281208455548508	0.000260550408280628	0.000329536331749378	0.000280749229127396	0.000256603393213326	0.000265773502464248
"Metabolism|Xenobiotics biodegradation and metabolism|Chlorocyclohexane and chlorobenzene degradation"	0.000117892182931942	0.000113193214801087	0.000145366329250037	0.000397738572690935	0.000340730663153842	0.000339042338136624	0.000210070351192042	0.000352146086498562	0.000363182829193412
"Genetic Information Processing|Translation|Ribosome biogenesis in eukaryotes"	0.000213190719631885	0.000229628953068597	0.000233587470783017	0.000323182931033571	0.000271367567703009	0.000253327900273587	0.000242338017055895	0.00028887456543329	0.000318133185048407
"Metabolism|Biosynthesis of other secondary metabolites|Glucosinolate biosynthesis"	0.000241535973408781	0.000250590839675956	0.000260793368741484	0.000282941871153903	0.000286806994962629	0.000199898656200673	0.000228954458676781	0.000286629292837861	0.000282167206552513
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.000206820348079497	0.000172926778979953	0.000172641774298851	0.000252694661906929	0.000256135768178658	0.000507229157342726	0.000315307728907088	0.00021675999026898	0.000190081995588853
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.000221131714849484	0.000237703845861593	0.000242763186860911	0.000251299894005591	0.000244056074608932	0.000255154881398222	0.000247656256210432	0.0002558845063899	0.000242020202090442
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.000221131714849484	0.000237703845861593	0.000242763186860911	0.000251299894005591	0.000244037060284503	0.000255154881398222	0.000247656256210432	0.000255845743920061	0.000242020202090442
"Metabolism|Metabolism of terpenoids and polyketides|Zeatin biosynthesis"	0.000243519322094213	0.000254310479046866	0.000247129550860244	0.000259303040597928	0.000250105763165542	0.000193669877981443	0.000213581055343658	0.000249247780457204	0.000275997894722516
"Human Diseases|Neurodegenerative diseases|Huntington's disease"	0.000130476152645419	0.000104194898023029	0.000127742702976347	0.000359648304900471	0.000322596100824529	0.000286305930854575	0.000179347413457874	0.000329822399283656	0.000344478285186637
"Environmental Information Processing|Signal transduction|PI3K-Akt signaling pathway"	0.00025595596874965	0.000254004022272192	0.00023317247075426	0.000241450650750909	0.000241009662183867	0.000202449813376128	0.000214948886448319	0.000238574235818653	0.000263577640677961
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000191958955506671	0.000236023603360239	0.0001996381397908	0.000215197508006879	0.00019773479344952	0.0004048949779807	0.000314164321091909	0.000206686544631467	0.000170268435557513
"Metabolism|Biosynthesis of other secondary metabolites|Penicillin and cephalosporin biosynthesis"	0.0002557742979649	0.000249210443363579	0.000255538505409994	0.000201657811125062	0.000223281896755044	0.00020794852941414	0.000227757804444405	0.000203752770547898	0.000206812314026144
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - ganglio series"	0.000315323826543793	0.000298620372272151	0.000169402871604081	0.000259777516790535	0.000238119498538646	0.000107608661891698	8.46912032440789e-05	0.000169396227707733	0.000372438901356734
"Human Diseases|Cancers: Overview|Proteoglycans in cancer"	0.00020829517200989	0.000221201391765065	0.000222641334091276	0.000224790916376428	0.000217690692816138	0.000180579185115234	0.000203175796712267	0.000227122515059364	0.000227711790953151
"Human Diseases|Immune diseases|Primary immunodeficiency"	0.000208592882349445	0.000201663150915186	0.00018176435080938	0.000232657830706338	0.000191602619452538	0.000232484093886496	0.000213378840737966	0.00020602144562628	0.000238084784115025
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000197196839977748	0.000166430755980287	0.000215928813382337	0.000217520992710154	0.000240492283359543	0.000248223216059107	0.000193825558347571	0.000209111630532063	0.000211571352265454
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000197196839977748	0.000166430755980287	0.000215928813382337	0.000217520992710154	0.000240492283359543	0.000248223216059107	0.000193825558347571	0.000209111630532063	0.000211571352265454
"Human Diseases|Cancers: Specific types|Prostate cancer"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Endocrine system|Estrogen signaling pathway"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Endocrine system|Progesterone-mediated oocyte maturation"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Immune system|Antigen processing and presentation"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Immune system|IL-17 signaling pathway"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Immune system|Th17 cell differentiation"	0.000218680591421649	0.000219227258838263	0.000203007045469608	0.000205045145283487	0.000201909988288453	0.000186436345078933	0.000201273840777308	0.000214247262133975	0.000212269556573401
"Organismal Systems|Endocrine system|Thyroid hormone synthesis"	0.000148786239770282	0.000130951087721907	0.000149455203053785	0.000272340961965778	0.000235863644904817	0.000222264757541004	0.000155500664757529	0.000227886577076054	0.000290066723819607
"Metabolism|Glycan biosynthesis and metabolism|N-Glycan biosynthesis"	0.00020681874317512	0.000235297156119745	0.000186682190583059	0.000225990564239529	0.000194513658904727	0.000115025743240707	0.000151405399112251	0.000209051740334962	0.000281661354620203
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.000179107196694627	0.000224187723853719	0.000176612450011717	0.000198874284925756	0.000162484875281325	0.000234266545050331	0.000219576735049989	0.000175738351163328	0.000199596323116167
"Organismal Systems|Digestive system|Protein digestion and absorption"	0.000178282199586163	0.000221848220945119	0.00015070700931651	0.000199858796116564	0.000200212572663703	0.000131553912092262	0.000105224428153299	0.000127049335358751	0.0002526725245728
"Human Diseases|Infectious diseases: Bacterial|Staphylococcus aureus infection"	0.000235272655564305	0.000211390721314459	0.000207023307523446	0.00012737965344658	0.000137790472185299	0.000122457636273101	0.000175395824505173	0.00014881071525054	0.000167681272653439
"Metabolism|Xenobiotics biodegradation and metabolism|Toluene degradation"	9.23445201253716e-05	0.000101352876267422	0.000115813236734063	0.000207958280051263	0.000207816813821819	0.000250236974018309	0.000162249644708074	0.000193414719096488	0.000168503102713891
"Human Diseases|Cancers: Overview|Chemical carcinogenesis"	6.51158303288411e-05	4.35282122546105e-05	6.01286657651004e-05	0.000205654087306544	0.00016628732297055	0.000375748355946574	0.000204612719599338	0.000176234239847459	0.000150636588616426
"Metabolism|Metabolism of terpenoids and polyketides|Tetracycline biosynthesis"	0.000127394189720074	0.000197842980750468	0.000171019404944323	0.000161380504972866	0.000171320968910618	9.29813198164049e-05	0.000145850159656288	0.000192416356083643	0.000155654449195509
"Genetic Information Processing|Folding, sorting and degradation|Proteasome"	0.000156280744582065	0.000167540243007116	0.00017893935263725	0.00017017723732682	0.000161464604510067	9.38489652495741e-05	0.000147858578385397	0.000167032972396905	0.000169242220957478
"Metabolism|Xenobiotics biodegradation and metabolism|Dioxin degradation"	7.81278739104417e-05	9.68549651587132e-05	8.98436262039406e-05	0.000173520964924432	0.000166243813905068	0.000342378009998554	0.00020180406815674	0.000135572051720073	0.000123286160008613
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide backbone"	0.000124811590076188	0.000191392795302569	0.000167279181603137	0.000155875806302366	0.000164987950068622	9.15027812488817e-05	0.000144092645410174	0.000189028874338722	0.000148490003412588
"Organismal Systems|Excretory system|Proximal tubule bicarbonate reclamation"	0.00016503757427911	0.000128811565424647	0.000163750328270768	0.000129970865765038	0.000161294421584705	0.000195359122321578	0.000146994336119035	0.000106708407085436	0.000133908654100444
"Metabolism|Xenobiotics biodegradation and metabolism|Fluorobenzoate degradation"	0.000104983180219592	9.12900681000868e-05	0.000100699102870492	0.000185106983684065	0.000175961566084052	0.000178763085345457	0.000119066952397812	0.000180186388680491	0.000169482043178349
"Metabolism|Lipid metabolism|Secondary bile acid biosynthesis"	0.000205220779519012	0.000150589048633386	0.000141494166360793	0.000136912632048743	0.000141648144540116	0.00013837265934746	0.000109494217341599	9.6598401949267e-05	0.000174150393029356
"Human Diseases|Cancers: Specific types|Hepatocellular carcinoma"	2.57463867113288e-05	3.79098380522553e-05	3.96608812431684e-05	0.000195416888644214	0.000149267734516034	0.000320807176498545	0.000170065230238182	0.000166292769186271	0.000144434006935805
"Organismal Systems|Endocrine system|Prolactin signaling pathway"	0.000133501292250152	0.000160390801029703	0.000141553332465246	0.000134017508216552	0.000101123596455657	0.000144592919885377	0.000163388039453642	0.000126708164203934	0.00012656625040358
"Metabolism|Lipid metabolism|Primary bile acid biosynthesis"	0.00021475592197864	0.000141583029899351	0.000144130976887554	0.000121776707252456	0.000135450654212365	7.51321386434164e-05	8.13799359664223e-05	9.02075143129412e-05	0.000174211402768447
"Environmental Information Processing|Signal transduction|FoxO signaling pathway"	0.000101273742434277	6.41358088870154e-05	7.405771896399e-05	0.000146735096791318	0.000143231455664411	0.000232103537657706	0.000135957056146093	0.000120372685552232	0.000135541044525237
"Metabolism|Lipid metabolism|Arachidonic acid metabolism"	7.73254540744881e-05	9.04225846373855e-05	7.6529441481825e-05	0.000163722910772589	0.000140547088171321	0.000176613968585073	0.000108095342352946	0.000139130617749284	0.00016349965560405
"Metabolism|Metabolism of other amino acids|D-Arginine and D-ornithine metabolism"	0.000154038153578248	0.000155515462896101	0.000151227073897126	9.4205562825001e-05	0.00011647120020152	0.00011102056926746	0.000152733081141504	0.000101926861477359	9.16754214215204e-05
"Organismal Systems|Aging|Longevity regulating pathway"	9.58104122272575e-05	6.29156569137767e-05	6.91712603014928e-05	0.000144984573897125	0.00013731454361716	0.000229698932196651	0.000133292868143937	0.0001183376558857	0.00013225735885621
"Organismal Systems|Immune system|RIG-I-like receptor signaling pathway"	0.000147784163590526	0.000168126807759699	0.000151155530077666	9.19029551873441e-05	0.000111945699379329	9.12213870617913e-05	0.000142449916043298	0.000127058333406159	9.01507734160537e-05
"Human Diseases|Endocrine and metabolic diseases|Non-alcoholic fatty liver disease (NAFLD)"	1.99102426482156e-05	3.26887226318848e-05	4.14733046144719e-05	0.000210556256277902	0.000174603383803409	3.74821554724343e-05	3.00896527302344e-05	0.000209499230536908	0.000212144607377237
"Human Diseases|Neurodegenerative diseases|Parkinson's disease"	1.99102426482156e-05	3.26887226318848e-05	4.14733046144719e-05	0.000210556256277902	0.000174603383803409	3.74821554724343e-05	3.00896527302344e-05	0.000209499230536908	0.000212144607377237
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of enediyne antibiotics"	5.79996219298591e-05	4.63146988539604e-05	6.876202609441e-05	0.00014586166905304	0.000133022754864677	0.000148522726327772	9.86105584855198e-05	0.00013364624803082	0.000131882909913402
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - fly"	7.63046470777074e-05	5.56896007426956e-05	6.26558617546384e-05	0.000122857135774963	0.000121107965712386	0.00016639710834953	9.99604893140556e-05	0.000103877739682804	0.000113620586564457
"Human Diseases|Infectious diseases: Bacterial|Bacterial invasion of epithelial cells"	1.61807522239855e-06	1.96737682506714e-07	3.76678999126984e-06	9.70325772116548e-05	6.39970061221012e-05	0.000401189412961535	0.000199624506569063	4.38931365057363e-05	5.92318786742468e-06
"Metabolism|Metabolism of terpenoids and polyketides|Type I polyketide structures"	9.57703219701296e-05	7.27567298221877e-05	0.000103869803415492	8.41414713480889e-05	8.84376252007475e-05	6.90950351101294e-05	7.7427261327832e-05	8.07399314147175e-05	0.000101176325390712
"Metabolism|Lipid metabolism|Ether lipid metabolism"	4.25274563637037e-05	3.30847653155574e-05	5.66449262270135e-05	0.000103502654092319	0.000103444159617765	0.000150632442684413	9.21088426128003e-05	9.66636421459933e-05	7.51784474660442e-05
"Organismal Systems|Circulatory system|Cardiac muscle contraction"	1.55193906573544e-05	2.4899612942256e-05	3.13718858667886e-05	0.00016424369168335	0.000131478867700269	2.84090500862717e-05	2.28806734302824e-05	0.000157955302662252	0.000169953857919136
"Human Diseases|Neurodegenerative diseases|Amyotrophic lateral sclerosis (ALS)"	5.91420365406176e-05	3.12148114775007e-05	4.0558855324463e-05	0.000101160074205894	8.70144469426576e-05	0.000155099073230149	9.01520634260235e-05	8.33372860868917e-05	9.04900859827157e-05
"Metabolism|Biosynthesis of other secondary metabolites|Betalain biosynthesis"	4.8427348291654e-05	4.40308662236525e-05	7.21666786141591e-05	9.35218882493232e-05	0.000103198563886478	9.64064655099396e-05	7.23507640203474e-05	0.000100510172222973	7.66927823259329e-05
"Organismal Systems|Digestive system|Mineral absorption"	4.45848120543313e-05	3.43174836380222e-05	5.03633743659899e-05	0.000129241489788417	0.00011137833978918	3.64112480638545e-05	3.50484379479731e-05	0.000118612832267501	0.000137414167431268
"Human Diseases|Infectious diseases: Parasitic|Amoebiasis"	8.87149173781366e-05	5.4677266458808e-05	6.72205813005189e-05	9.83623233911795e-05	0.000101816098290158	3.6404333732674e-05	3.63621239273743e-05	8.30997162515171e-05	0.000122341936929795
"Human Diseases|Cancers: Overview|Choline metabolism in cancer"	3.21721835034828e-05	4.43130010320824e-05	4.02935422935652e-05	0.000102348441874591	8.43052061309502e-05	0.0001027538018201	5.91521212736032e-05	9.10469162024126e-05	0.000101323601273401
"Metabolism|Glycan biosynthesis and metabolism|Lipoarabinomannan (LAM) biosynthesis"	3.9048300980797e-05	3.2297138975357e-05	4.19989068907741e-05	0.000119561771877261	0.000106490689182735	2.97121351443884e-05	2.84676323877452e-05	0.000112178235327106	0.000130287229521779
"Environmental Information Processing|Signal transduction|Phospholipase D signaling pathway"	3.0647281703701e-05	4.41001838274477e-05	3.81462500269413e-05	9.74630082120712e-05	8.03679617498001e-05	8.54830192966611e-05	5.06199078629843e-05	8.78099400426134e-05	9.99304694381945e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavone and flavonol biosynthesis"	9.30167867226039e-05	6.16938834761216e-05	5.25137450800119e-05	6.27620525207657e-05	6.16620921214665e-05	9.6072662694546e-05	6.44607166210868e-05	3.85180402112748e-05	7.1616778681426e-05
"Cellular Processes|Cell growth and death|Apoptosis"	6.83242525553324e-05	4.2511959431717e-05	3.89364132704447e-05	0.00010083895119169	8.32143507438846e-05	2.49577346379941e-05	1.96459611346673e-05	7.93077230896694e-05	0.00011749519172213
"Metabolism|Metabolism of terpenoids and polyketides|Sesquiterpenoid and triterpenoid biosynthesis"	9.69015611776274e-06	1.63443613159424e-05	2.06955896293998e-05	0.000105172355361184	8.71201773828397e-05	1.87410487480117e-05	1.50448263651172e-05	0.000104193518926423	0.0001060046576285
"Human Diseases|Infectious diseases: Parasitic|African trypanosomiasis"	1.49258475661568e-05	9.27883012207147e-06	1.21500715932963e-05	8.60877676567259e-05	5.4446908097668e-05	7.38994092405879e-05	3.97984475928351e-05	6.23271989598003e-05	7.73975930084472e-05
"Organismal Systems|Endocrine system|Renin-angiotensin system"	2.50354267823761e-05	9.46610926214998e-06	1.487810619302e-05	7.74860026208174e-05	5.83659167595647e-05	7.24629474742526e-05	3.9537474180113e-05	6.28467149400199e-05	7.01047998735427e-05
