"Taxa"	"W1"	"W2"	"W4"	"W6"	"W7"	"W9"	"W10"	"W33"	"W42"	"W43"	"W52"	"W54"	"W57"	"W60"	"W63"	"W68"	"W73"	"W83"	"W84"	"W85"	"W87"	"W93"	"W94"	"W95"	"W96"	"W97"	"W100"	"W101"	"W104"	"W107"	"W108"	"W109"	"W111"	"W112"	"W114"	"W120"	"W121"	"W122"	"W123"	"W126"	"W127"	"W139"	"W140"	"W144"	"W150"	"W152"	"W153"	"W154"	"W164"	"W170"	"W181"	"W185"	"W187"	"W188"	"W189"	"W197"	"W221"	"W227"	"W228"	"W247"	"W251"	"W262"	"W265"	"W269"	"W280"	"W282"	"W318"
"Metabolism|Carbohydrate metabolism|C5-Branched dibasic acid metabolism"	0.00143077267695636	0.00159255590768336	0.00142206796835416	0.00164489098697236	0.00151118330125637	0.00142308015624468	0.00142001646386098	0.00134637562227711	0.00129804567810908	0.00148789725202535	0.00143127861259775	0.0015216337652394	0.00155811820940642	0.00141129375428217	0.00144618432928003	0.00121559382219439	0.00148663928818561	0.00137169354325964	0.00142233630357772	0.00158258263906727	0.00160931528463174	0.00162712477948631	0.00156289576069454	0.00174919062403963	0.00149411651340208	0.00153679192048752	0.00160456752972719	0.0013988776347937	0.00148863548408924	0.0012570846290126	0.00149885520504679	0.00129786261959855	0.00140094249064959	0.00132621167798	0.00130626698856667	0.00136292533722511	0.00169521692962408	0.00150884156990051	0.00120762774663132	0.00140689550487288	0.00180929716803672	0.00168196737877219	0.0016153602470691	0.0015384709076518	0.00145204020800846	0.00136785367115595	0.00151575817280424	0.0016947624638602	0.00148175030147974	0.00161299947843151	0.00151152771880376	0.00143643477816577	0.00160746285428156	0.00160542617542108	0.00162616014665204	0.00154631583446845	0.00154413462592674	0.00151021724732318	0.00146503169969951	0.00197867994660402	0.00199507859783093	0.00145438461178312	0.00182589783539185	0.00153674595761842	0.00169772696613531	0.0016050786180062	0.00150768104464476
"Genetic Information Processing|Transcription|RNA polymerase"	0.00161429345541203	0.0013309667312838	0.00161158007481843	0.00166578052725792	0.00150112823778252	0.00157600164496715	0.00140768781066559	0.00181108060821309	0.00182958820461187	0.00156176179747533	0.00178748724897097	0.00164813526107617	0.00159810419277322	0.0016075150310243	0.00168847565390394	0.00189853572066695	0.00166742708374821	0.00174866632373212	0.00181182249281355	0.00146254285224796	0.00149763311455404	0.00103493451652792	0.00142793271744508	0.00164884586384161	0.00155044936813934	0.00140881077077442	0.00148696584933476	0.00168906707700408	0.00158684904487927	0.00199746697935	0.00173167685037979	0.00181481044710784	0.0016968036600482	0.00182033203391688	0.00185145919140607	0.00189999898542167	0.00116055943033006	0.00168477436972414	0.0019514292078579	0.0012615081096138	0.000968328561504428	0.00146604140283404	0.00133850844247427	0.00145756247448824	0.00158299871143831	0.00135095297575833	0.00103528227823372	0.00143787528746104	0.00159902534826042	0.000851108310955409	0.00132180012978189	0.00141177134589604	0.0011260957296501	0.00112782819957082	0.00136829788416946	0.00147843099319378	0.00164635264398744	0.00141435295232511	0.00144447362662865	0.000709139754720546	0.000706779297838562	0.00150115390113633	0.00100244428776548	0.00154546048506768	0.00136904240246373	0.0012133141689701	0.00122362689981313
"Metabolism|Xenobiotics biodegradation and metabolism|Chloroalkane and chloroalkene degradation"	0.00137011790290741	0.00148891163189145	0.0011714693678554	0.00103603619142372	0.00134038935295004	0.00139190773984234	0.00173076284701502	0.000912013696456716	0.00100759068268417	0.00144783283707604	0.0010163904093978	0.00122566716389809	0.00136838622388415	0.00125538960801163	0.00136071988858072	0.00104196178982437	0.00120192314226338	0.00100232456668068	0.00110102249717837	0.00139199542344619	0.00145622372098795	0.00204765243292895	0.00150270127910798	0.00107282870328239	0.00147271182785926	0.00131095296680003	0.00144517987899297	0.00119355298832476	0.00153446651849679	0.000766141175968257	0.00103891817484646	0.00109408439868892	0.00106002641336249	0.00105276924342227	0.000920426141814605	0.000832533534462263	0.00162001191863302	0.00120595348194341	0.000907516649639122	0.00230425865069291	0.00204549757103743	0.00141279932908286	0.00180591433912165	0.00167057237494392	0.00144985340633136	0.00193040043548536	0.00186370715404628	0.00136683730679177	0.00102037614339585	0.00139098604953088	0.0015915308803175	0.0016169882119979	0.00185924619180437	0.00155231187955902	0.00169648131350965	0.0015589963335057	0.00110438833023295	0.00170815434133784	0.00182131476325024	0.00217883254905477	0.00226805340300488	0.00161915638133199	0.00199356478028801	0.00135899523901297	0.0015057114793103	0.00184586380679129	0.00167959788418218
"Organismal Systems|Aging|Longevity regulating pathway - worm"	0.00136888258119931	0.00129946712489505	0.00152411972645938	0.00137652818688484	0.00139554909660319	0.00134516926467318	0.00131229752753504	0.00151889037650618	0.00154278897520896	0.0013709969802989	0.00150593273742473	0.00139886889918197	0.00135429549427016	0.00145176854982937	0.00142604050462004	0.00154671563819701	0.00146879315123818	0.00152820766524822	0.00148299796669794	0.00128808447217322	0.00128565752970549	0.0011319979221228	0.00130785026646807	0.00119804166999976	0.00138151362317603	0.00145323390696399	0.00130104932584536	0.00149073673828826	0.001286894358011	0.0017136671220912	0.00149001121375623	0.00152212837338189	0.00154880269773395	0.001551128836072	0.00157795561196434	0.00160462792962453	0.00128597022173634	0.0014085307822736	0.00168391655686658	0.0014819016006716	0.00121840612489092	0.00116879246290936	0.00123895796568544	0.00130880829939424	0.00144046216573939	0.00141334794284635	0.00105995163802884	0.0013221453799668	0.00141309887976731	0.00102087680989242	0.00123584149646824	0.00132179121014051	0.00102749150677094	0.00146552216457311	0.00113427480547589	0.00133436511471951	0.00148611586341352	0.00134348700453934	0.00128939068830386	0.00105036426530503	0.00105018960342809	0.0013456035376118	0.00109726052685248	0.00146292664441664	0.00125641173105672	0.00112256758791608	0.00121647720995978
"Organismal Systems|Immune system|NOD-like receptor signaling pathway"	0.00139841661076471	0.00119645174867537	0.00155401207026806	0.00119665673706805	0.00142239883733542	0.00139688809012359	0.00139600950928617	0.00149106010720789	0.00156726077405238	0.00125802196598541	0.00140739144087137	0.00143251292400169	0.00115974169461575	0.00152615015258578	0.00140532184846101	0.00164067589443775	0.00141252117303526	0.00151365825814773	0.0014620247622756	0.00125193662508138	0.00120511690679126	0.00122243915606265	0.001345147305227	0.00108238427714741	0.00138904807261079	0.00131862189800422	0.00133509623446594	0.0014467585047772	0.001282676214749	0.00167884861294078	0.00141932399111532	0.00157988348252266	0.00140943239122831	0.00164151635153462	0.00163406306381482	0.00156779490939545	0.00106371065992776	0.00142349519115153	0.00169176357320065	0.000840062415651224	0.000812305204017648	0.00118082179885126	0.00129142673955599	0.00139067485465961	0.00151090496611884	0.00149326978631064	0.00144749018246907	0.00124586994194824	0.00142117544846389	0.00168902634020101	0.00156063899298246	0.00146868181981918	0.00130851214806818	0.0011448414877685	0.00109780804648581	0.00133418944278192	0.00142661116607889	0.00141530692917233	0.00138130693470586	0.000563639752579307	0.000792386758856706	0.00145578545836771	0.000918786841360905	0.00133128047773622	0.00135113059526238	0.00138945613585682	0.00114880169589986
"Metabolism|Metabolism of cofactors and vitamins|Vitamin B6 metabolism"	0.00129824086580577	0.00140210501855232	0.00135137889141716	0.0014334121068029	0.00136427383912197	0.00130064161407401	0.00120234363183889	0.00131876060048413	0.00134554335639154	0.00137465781238487	0.00141155409637998	0.0013512189485748	0.00144000686311165	0.00133587019050902	0.00134821614052794	0.00133518469856893	0.00136435568929626	0.00131797869458813	0.00135337531528378	0.00140292564888937	0.0013771323322681	0.00128755390629871	0.00143108429566529	0.0015162141114182	0.0013494964234805	0.00137073446086549	0.00143026773896003	0.00134628213091819	0.00131315804011941	0.00136128141081401	0.00139837244961511	0.00132896905542552	0.00136837045815659	0.00132211860114041	0.00131898815726755	0.00140088865334817	0.00140636296623076	0.00132706213633263	0.0013195185187454	0.0011965221997307	0.00140488703145837	0.00130293700203194	0.00128603580169181	0.00123091785260695	0.00128027113202129	0.00114285674651848	0.00130154793977763	0.00144347562532557	0.00137236799360556	0.00159585672197651	0.00135173663908184	0.00127544950315636	0.00125992576886329	0.00142933751108531	0.00129125238973435	0.00127636849178211	0.00137385976685655	0.0012828181890487	0.00122096037933476	0.0014002975037024	0.00145562057562884	0.00121277392896348	0.00134800867997803	0.00126572788388067	0.00126799176027612	0.00118498853281165	0.00125769759082856
"Cellular Processes|Transport and catabolism|Peroxisome"	0.00122978596721278	0.00126927501970049	0.00140221087931324	0.00121497972789553	0.00130790373137201	0.00120474023152325	0.00130630795162184	0.00135247047006052	0.00128319462937625	0.00119290824193271	0.00120153127851447	0.00119170036815158	0.00110158679120551	0.00132991974446738	0.00119316680971525	0.00123572182915676	0.00131158403909914	0.00133713308157644	0.00122489704840381	0.00125309863595213	0.00115017934362687	0.00126710558577643	0.00117989862390332	0.00102596125873748	0.00126613427030587	0.0014509839556237	0.00116335993697748	0.00128753516409243	0.00110998039990061	0.00139650285462476	0.00128008891386128	0.00127678287897365	0.00134081696774364	0.00131901097532769	0.00133801205009547	0.00131438344231822	0.00137354933326926	0.00123496081064953	0.00136299687474282	0.00198880604925191	0.00162293818350386	0.00114393078619727	0.0012423427574921	0.00121475078000461	0.00130011987741643	0.00133409801630503	0.00135639847803785	0.00135069037233214	0.00134996356251691	0.00159812962005441	0.00131125933515143	0.00135206484288198	0.0012046817227417	0.0020708069970388	0.00113675191541107	0.00128386357925608	0.00130741643657299	0.00132203523069731	0.00124038243383178	0.00169690135800907	0.00161466791393898	0.00125823141567586	0.00130733540990754	0.00134387125146135	0.00122373967697201	0.00120528528515541	0.00127540969223391
"Human Diseases|Infectious diseases: Bacterial|Salmonella infection"	0.00139912907101714	0.00114388405269629	0.00133693356694243	0.00102985239649984	0.00119646121926253	0.00130315655700527	0.00130621586162886	0.0013407495836562	0.00146656962171661	0.00129639365574313	0.00128443330788167	0.00125615836219073	0.00108880343077598	0.00151330662801487	0.00138252185934849	0.00156644990857133	0.00122515452808722	0.00134455887934339	0.00141904703349459	0.00120276595723892	0.001079571707449	0.00146128081205054	0.00119375627717533	0.000885327647444726	0.00125392266149382	0.0013366259517303	0.00111130220395874	0.0013385151823035	0.00134034840507267	0.00152029746632424	0.00122914805084768	0.00149215207561128	0.00136454022922744	0.00148662142765133	0.0015001271901165	0.00140596707026335	0.00147981479244727	0.00128825256229739	0.00160269690202719	0.00100271860097081	0.00135649154337759	0.00113579794109466	0.00145909706306035	0.00135253391381936	0.00131053135204971	0.00129244364949581	0.00133992787954572	0.00143707456067392	0.00131063277104952	0.00148753880766425	0.00138223276879355	0.00137998101379293	0.00131320124435808	0.00112501821888553	0.00109352790562955	0.00139115845123746	0.00119427270218862	0.00117768545102768	0.00142165508413953	0.00141715433745171	0.0015259057104093	0.00144604737459979	0.00126086453090917	0.00114429226876639	0.00118423249802555	0.00130011735159429	0.00119520403455071
"Metabolism|Biosynthesis of other secondary metabolites|Novobiocin biosynthesis"	0.00128587089118091	0.00121398504553277	0.00132716208432864	0.00154983371710412	0.00138170594512713	0.00132799113207779	0.00123336506822677	0.00129883851710464	0.00128887420428057	0.00139994257470503	0.0014731304789652	0.00142367792472091	0.00158363404885068	0.00120438850299016	0.00140683592437438	0.0012697701390374	0.00148055533052529	0.00128026633905562	0.00139785221750957	0.00124297155492128	0.00145741348083524	0.00103490162057902	0.00132494146135472	0.00170477406626394	0.00143083351260783	0.00140314722310615	0.00152726839748595	0.00137759258881819	0.00139341868607348	0.00132322423725317	0.00149567242942062	0.00130601900293389	0.00125727687010566	0.00129268778704554	0.00122904912697332	0.00139032213840518	0.000989333691668678	0.00141338192251952	0.00124621769890951	0.00140165034742064	0.000969750686227825	0.00139209915652108	0.00127422654636694	0.00132003780700161	0.00135774683685845	0.00123571758506307	0.00109192255715232	0.00131795571444349	0.00136261504475852	0.00100917843827716	0.00123859017000993	0.00124595542107823	0.00118518087570883	0.00157934244309555	0.00141386451771933	0.00126508467849781	0.00148999111502464	0.00138537834494595	0.00127329515657998	0.000797116927020698	0.000812002533487769	0.00126270396503443	0.00104459977824625	0.00141090522092372	0.00139369001183796	0.00117934304553175	0.00122439749568393
"Metabolism|Metabolism of other amino acids|Taurine and hypotaurine metabolism"	0.00132400398332151	0.00129763764726359	0.00123546061703375	0.00114890886868113	0.00135162220213203	0.0013745080407823	0.00135137245189814	0.00121584363283884	0.00123625536261695	0.00134690336228239	0.00129401541331376	0.00130372371948842	0.00132730272648844	0.00131885116773582	0.00135496408047036	0.00126372458435426	0.00127687872899297	0.00122022217514647	0.0013033056451849	0.00123005564789189	0.00128232857316603	0.00143420980353867	0.00131977275532952	0.00121106649111825	0.00138368842600574	0.00137930705324424	0.00135251975222645	0.00132258259532435	0.001343472950714	0.00124867388474379	0.00128043421653171	0.00129495787522314	0.00124058300080869	0.00125975839369893	0.00125667482767707	0.00123911901869014	0.0013152391069606	0.00128222357444629	0.00123777907343502	0.000986296628958184	0.00116956830289863	0.00119914602152083	0.00137752475579367	0.00139772739020151	0.00136813983176985	0.00124035111673008	0.00124254499544258	0.0010974434742498	0.0012528828834561	0.00112456759764192	0.00132638627217557	0.00135376980152178	0.00136414282976543	0.00145196008760669	0.001350233524212	0.00131492100116121	0.00130255872055829	0.001307421233331	0.00140007692776906	0.00120347263383455	0.00115271015646692	0.00137523648099651	0.00130488627096404	0.00133247477266923	0.0012952771099609	0.00135881067159461	0.00145236520947182
"Human Diseases|Cardiovascular diseases|Fluid shear stress and atherosclerosis"	0.00111827043151622	0.00119566956732444	0.00133677448497764	0.0010227238996284	0.00121143415154949	0.00111365091806333	0.0011521744204171	0.00113280416657696	0.00117369185113683	0.00108000273226003	0.0010981200769587	0.00118638236261388	0.00100916013838125	0.00123455323057813	0.00110142998006186	0.0011745857912376	0.00113817584029815	0.00114434241949374	0.00108246337972848	0.00117732199411497	0.00109561098350855	0.00128212675979853	0.00133563403210126	0.00101408622081767	0.00120013820559122	0.0013226439204374	0.00125118602400829	0.00116102752930165	0.00102980660079015	0.00116652364619053	0.00112260426387179	0.00117417847784313	0.0011253392987612	0.00121698109455184	0.00117997291277613	0.00116761547298316	0.00117909942575208	0.00110076864787484	0.00118274241242111	0.00167831837668907	0.00139434935065424	0.00100345242969806	0.00120933379436798	0.00112130950188864	0.00122513556145952	0.0011473663044146	0.001374017039805	0.0013189243517776	0.0012720777335886	0.00177085888846976	0.00142079027654017	0.00125286037877939	0.00125569330071788	0.00158983398620292	0.00100949046747125	0.00113414706881349	0.00118070457273747	0.0013647361511109	0.00118064125077993	0.00130675028252367	0.00132528787576953	0.0011618088743742	0.00113102133312564	0.00104951038824349	0.00115981605354089	0.00126637780343969	0.00119082732592662
"Metabolism|Metabolism of other amino acids|Cyanoamino acid metabolism"	0.00108039794113391	0.0012305393560701	0.00125099842991982	0.000907974188265206	0.00124826986961199	0.00125119874739094	0.00135184450938519	0.00100006718934791	0.00102318903785814	0.000933202802086337	0.000991258852421598	0.00100365866026841	0.000931712071702112	0.00110464495199492	0.00102696374297667	0.00106112743985571	0.000955606706942832	0.00101707642625621	0.000977198073114555	0.00113791001518512	0.00111332241445078	0.00146273515257949	0.00117643401368936	0.00103031981813404	0.00105127907064263	0.00110717890518074	0.00110939283789722	0.00100737486470462	0.00103761758779995	0.000950296653462171	0.000949126641828534	0.0010200080984131	0.000989280113876148	0.00100914049838073	0.00107975044666106	0.00093024576431488	0.000992606044870543	0.00105111352874373	0.000983416101452818	0.000842851842455911	0.000929990736188368	0.00108586718420999	0.00129839346527549	0.00118193892403438	0.00113524426637754	0.00145604019660035	0.00262904575588405	0.00111145491514298	0.00106337244127846	0.00396351625619794	0.00190720585004799	0.00151784193270798	0.00180325309169165	0.00167350101110732	0.00118284218532699	0.00113453207578905	0.000940259602954781	0.00110343596195336	0.00104779582687611	0.000811315601586237	0.000998080757112283	0.0010870266830574	0.00108038943451906	0.000972171652079393	0.00119483239414833	0.00127720041796697	0.00121280115639857
"Metabolism|Xenobiotics biodegradation and metabolism|Aminobenzoate degradation"	0.00117276610020451	0.00124924339522226	0.00104686812204409	0.00110244306889438	0.0011646208662516	0.00115121080068691	0.00106134465246772	0.00110053695824154	0.00100132458041184	0.00128138209550105	0.00119015900286098	0.00121012100274542	0.00137799763908595	0.00110195147781316	0.00124151811124486	0.00103797616750982	0.0012368452577263	0.000987193514508205	0.00116986212823288	0.00110111669263186	0.00122127358078328	0.00109324243503417	0.00123733644562503	0.00122871755917357	0.00127847376621496	0.00142237303605718	0.00135731077926004	0.00113511938178586	0.00124342734255917	0.00101730501917241	0.00120936042702823	0.00107253717362724	0.00111373607328439	0.00104097675102772	0.000983772458029293	0.00108730127813195	0.00120969639018095	0.00114150108435805	0.000970063825587716	0.00242638487099566	0.0016367104749536	0.00109298267069909	0.00116677385579192	0.00117623045378415	0.00110824940679793	0.000876185586138265	0.000788836210534986	0.00103131727872011	0.00115730071912259	0.000523562406306891	0.000948937204711315	0.00101440717377141	0.00110569729859637	0.00136294465653808	0.00128016462990648	0.00115724801777998	0.00122088509605534	0.00130482212648331	0.00119439658273646	0.00168427801788099	0.0013768940398111	0.00112032082274717	0.00138305363768779	0.00122467334724225	0.0012313660188869	0.00115228168313149	0.00130127853202582
"Organismal Systems|Aging|Longevity regulating pathway - multiple species"	0.00119284577386999	0.00114137316906957	0.00132787369106648	0.00116427783801077	0.00115417862708967	0.00112083215416208	0.00112531925553039	0.00137501781190939	0.00134891857318969	0.00113094235266966	0.00124608843594361	0.00118909204277617	0.00105282084610403	0.00129582997966384	0.0012061877881285	0.00133562742880201	0.00123174785935069	0.00138161932782238	0.00128283705418954	0.00114121782231582	0.00104855257389194	0.000999772990688412	0.00110882199361487	0.000917563869986769	0.00118438714988638	0.00123665836590804	0.00101081060613431	0.00130982022032047	0.00105663573048474	0.0015737602741621	0.00127992263628862	0.00134674418053456	0.00135238468449005	0.00139812977962219	0.00144594313406654	0.00142337431710737	0.00117027714462937	0.00120686243444146	0.00152117004421829	0.00120170994287689	0.00104864306990861	0.000964810824189187	0.00106475481170799	0.00111904626056885	0.00126178575612387	0.0012630835418513	0.000956950203191207	0.00114114307560753	0.00126211161856959	0.00105232471930854	0.00108781994694246	0.00118427605037709	0.000907147921453443	0.00133883104046341	0.000915610616370707	0.00114809180192831	0.00130648551165375	0.00113436984826625	0.00117489228107354	0.000833015707785807	0.000982105996386031	0.00121470098749391	0.000907892669882268	0.00132191852262841	0.00100132286493531	0.000964615109419482	0.00104551131150666
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - plant"	0.00117210280150748	0.0011235517330862	0.00128780795584351	0.00134430738571782	0.00115476709805696	0.00110713910635378	0.00106920195052579	0.0014340222631482	0.00136835464701468	0.00121216364017144	0.0013256180507734	0.00122973024573525	0.00121808926450672	0.00122035807343427	0.00121512635978513	0.00134090319925535	0.00133643402114957	0.00140452506320735	0.00130349928455368	0.00112341002829461	0.00114914322408255	0.000898804445225097	0.00109802584379901	0.00116059187847363	0.00120157976159438	0.00127891960968858	0.00109481393935783	0.00132062784591943	0.00112463082654992	0.0015465657246691	0.00135662111357906	0.00134334604281095	0.00133063702775949	0.00138972955183745	0.00138734252285704	0.00145531035042376	0.000958866205286282	0.00125426527249597	0.00148671535153145	0.000964494503371408	0.000857627700546659	0.00111018663376507	0.00096807334425577	0.00109443063396544	0.0012214612370216	0.00109244129225229	0.000835836390005156	0.0010806886668979	0.00132601561207416	0.000814857456117436	0.000975942144988647	0.00111419908409599	0.00085057223370963	0.000982735309767644	0.00102583050317938	0.00110046633833885	0.00135662601197735	0.0011040357202308	0.00107463797647914	0.000902588679158675	0.000674363411790804	0.00117198153365484	0.000826774298254245	0.00134535539536087	0.00106281312436241	0.000946853198126173	0.00110909575596772
"Metabolism|Xenobiotics biodegradation and metabolism|Nitrotoluene degradation"	0.00114620061060695	0.00108475005061076	0.0011657205802379	0.00125879575454961	0.00120016335874272	0.00108543435409891	0.00095384207035069	0.00133157026365657	0.00127828826451032	0.0012857105111148	0.00135868707365744	0.00122612113163284	0.00132466214167883	0.0012469424731839	0.0012435769873307	0.00126006586777052	0.00133618240468889	0.00130799950671513	0.00127062384974475	0.00109649250922659	0.0011187270618829	0.000989303259776683	0.0010323236237111	0.00102630630647688	0.00121784471776342	0.00125484250733521	0.00114607487071316	0.00130677398378941	0.00111263508670109	0.00142294670842279	0.00138478868382273	0.00128223393538914	0.00134596660902283	0.00129651317014036	0.00126190501723713	0.0013939225465397	0.0012041005686888	0.00120831501857447	0.00135351460108497	0.000945991170818825	0.000961637096814016	0.000978074883010942	0.000900809672254431	0.00104734022420862	0.00112634679740163	0.000920982448666391	0.000594736035091671	0.00105812832715739	0.00120520025030113	0.000425881595596215	0.000789725528436929	0.000987675525700033	0.000780125410751299	0.000791655822225292	0.000932216249074673	0.00105670453672258	0.00145274985438915	0.00108078351810553	0.00103626833391532	0.000866473900636475	0.000962361849456591	0.00114106051145239	0.0010139647674032	0.00143402872818779	0.00108604826961732	0.00095371199241064	0.00128036493360548
"Metabolism|Metabolism of other amino acids|D-Glutamine and D-glutamate metabolism"	0.00113616414710829	0.00105292051630879	0.00122325126153145	0.00124074342260169	0.00116119891778939	0.00110407245735366	0.00102318037567124	0.00128883750547198	0.00126848051362992	0.00118706351737392	0.00126950610127151	0.00120196644050221	0.00120450982229217	0.00118104856276363	0.00118023871777077	0.00124442119117751	0.0012669494604147	0.00127048903418006	0.00122373211792189	0.00108699824907139	0.00110161219291942	0.000949768478438355	0.00107077707517087	0.00113323605089764	0.0011788052659475	0.0011604878449062	0.00113505963667885	0.0012398466200646	0.00109809445799694	0.00135331409304502	0.00128774087605023	0.00124218696321042	0.00124551713509364	0.00126447894414713	0.00126580351734039	0.00131993189715814	0.000980070317040923	0.00119500162470114	0.00131275833064444	0.00127572534443915	0.000953063583799627	0.00106157383255787	0.000995472745033823	0.00108064587753745	0.00116038304395437	0.000992109601140637	0.000883510598663961	0.00106151712921823	0.00119308718616208	0.000910700067419631	0.00102348387824019	0.00107675338559044	0.000923216673599873	0.00109852736607107	0.000996081447007874	0.00107876356017223	0.00129621304040012	0.00110328643556388	0.0010502631791873	0.000848835358283746	0.000755964827025869	0.00112385215936454	0.000904734228271839	0.00125695362750445	0.00109460637068843	0.000987002289617576	0.00107124385763767
"Metabolism|Carbohydrate metabolism|Ascorbate and aldarate metabolism"	0.000882947035366142	0.00158650576480479	0.000794410822860649	0.000856079968136171	0.000935105073584416	0.000952111294369365	0.00107977553147089	0.000734487168326909	0.000665998553473061	0.001039484734048	0.000651844827868882	0.000850920294114991	0.000888128679778029	0.000979209971846384	0.00081226358234644	0.000529073921450042	0.000706526080243307	0.000781175585727719	0.000621286128451892	0.00135705029712314	0.00117925744777322	0.00186460316899066	0.00146629251162261	0.000895191998473813	0.00092281562460757	0.00127489454916749	0.00103483792624947	0.000848060392876876	0.000824433936324432	0.000507005504552557	0.000682707019392769	0.000629340999439058	0.00106511714583627	0.000662353146622497	0.000715109276335906	0.000623003247477877	0.00226197068268692	0.000757521159630686	0.000585405705267217	0.00138175445512815	0.00273916610974029	0.00105330310121975	0.0013562874219742	0.00100899765379965	0.00101863161335104	0.00096935775619272	0.00117902317601172	0.00154771370064044	0.000995368007103878	0.000918630267730541	0.00106017387848469	0.00101982747460838	0.0011914038080854	0.0013840784956202	0.00121761161031568	0.00109753459472607	0.000720766241559511	0.00120044337204386	0.00110049073510109	0.00290528210391803	0.00319274500068382	0.000915717179571277	0.00242916935313288	0.000901047681288118	0.00111341335666889	0.00135767195702039	0.00161619309398879
"Organismal Systems|Environmental adaptation|Plant-pathogen interaction"	0.00113834962974085	0.00103245921879304	0.00114174688901227	0.000974702841913867	0.00115987474463999	0.00117300198783009	0.00113943121224916	0.00117199482530217	0.00124416156010306	0.00110135511032469	0.00116853367756169	0.00110661512779912	0.00105815773250251	0.00121262318801122	0.00119186078607421	0.0012942191252018	0.00114040338122838	0.00118006594195568	0.001203827735979	0.0010883767830994	0.00106977062641112	0.000974882942391254	0.00107872443265486	0.000881339386589869	0.00112197416218149	0.00110135680666492	0.00107352273042505	0.00116825236969241	0.00110354132831426	0.00128587997166295	0.00114090865881684	0.00122781619570973	0.00119042703342208	0.0012320636679177	0.00126040039726333	0.00121172027640642	0.00102463524587514	0.0011574689616134	0.0013093393557315	0.000767237381171146	0.000916659095694097	0.00101986441257779	0.00111556710789101	0.00116866605351327	0.0011753928883654	0.001260505292267	0.000996484598057397	0.00106983563209238	0.0010962160910645	0.000851002785671678	0.00106745168217519	0.0011095943638503	0.000937601113574098	0.000813333123164912	0.000983802318243991	0.00115366652681552	0.0011153638887881	0.00102658522659251	0.00110067966195852	0.000804893818298477	0.00102672508963178	0.00114831521936335	0.00101078611945352	0.00113078136489895	0.00116840548524235	0.00108317496353978	0.000962331393854801
"Metabolism|Biosynthesis of other secondary metabolites|Tropane, piperidine and pyridine alkaloid biosynthesis"	0.00105436852168415	0.00105870622706482	0.00105212656742411	0.00126085997363634	0.00114174051136708	0.00109453804076238	0.00103585537107442	0.00103773359470847	0.00104495572199754	0.00119996427714465	0.00118807799714671	0.00116158498148536	0.00133179424418257	0.00102431977309745	0.00115730340671803	0.0010234459274827	0.00122801452527433	0.0010439583832801	0.00111924396796925	0.00105740876039993	0.00122407639703506	0.000983932115521438	0.00114638313978273	0.00135806242430336	0.00119833212599068	0.00116799429979129	0.0012895827116348	0.00112751854316303	0.00116308623479675	0.00103531898485664	0.00121400819798356	0.00105250674148983	0.00105825335421843	0.00104850285477807	0.000974341799315466	0.0011052288394516	0.000982267817460937	0.00115246963466116	0.000991284051872315	0.000963165774809889	0.000897167131000559	0.00116704489370722	0.00107354765885399	0.00111995716794016	0.00112389729017201	0.00110027313318429	0.000950691135574588	0.00107948440971079	0.00109766754134177	0.000853035163079282	0.00103099075536413	0.00104329488308118	0.00102229173430767	0.00112737441686299	0.00118951940121677	0.00106888164712182	0.00121646059702231	0.00113318535821645	0.00107372458446772	0.000792245361592918	0.000893241105258796	0.00106609969388594	0.00101654766937946	0.00118208244667795	0.00118913154229391	0.00104709602039902	0.00104996871159615
"Metabolism|Xenobiotics biodegradation and metabolism|Naphthalene degradation"	0.00107411602501403	0.00105623357079316	0.000928782731771883	0.000784459917161139	0.00101114858417301	0.00107430854230932	0.00138487189136959	0.000701775721204606	0.000818558569234063	0.00112269494568638	0.000770696549312393	0.000934510882313824	0.00102329946012274	0.00100562733539822	0.00106187449684735	0.000871200523116284	0.000933550736675545	0.000809569218115876	0.000868486121884168	0.00104498359293045	0.00107991891096265	0.00158537483319284	0.00109059475140618	0.000725299541864789	0.00114893066519959	0.000898101468577327	0.0010699719135785	0.000949701959714118	0.00121436276629086	0.000637728247409634	0.000791570243003122	0.000900599805227903	0.000833829090068063	0.000870188644806581	0.000735268403841791	0.000656818859974565	0.0012316534982222	0.000937763072245938	0.00076241945575678	0.00164224227933662	0.00138105214153689	0.00107725973251024	0.00135769845843786	0.00131304809462889	0.00116043644490997	0.00149199151618425	0.0015435946112662	0.000956484876490295	0.000719369408062104	0.00121136457435256	0.00127038089936781	0.00130688312057449	0.00147593466895296	0.000962649571244236	0.00126782463444385	0.00119712746363695	0.000836270636510431	0.0012470369170947	0.00143033543623051	0.00138744382457291	0.00161073424525613	0.00129498690392027	0.00143090877369006	0.00105517980415657	0.00110493006838577	0.00142402244658387	0.00122094282655479
