"Taxa"	"henry29"	"henry36"	"henry42"	"henry48"	"henry59"	"henry66"
"Organismal Systems|Nervous system|Glutamatergic synapse"	0.000425339078873332	0.000431854923888764	0.000393005259241149	0.000447411721469956	0.00038536179384337	0.000544552316736929
"Organismal Systems|Endocrine system|Adipocytokine signaling pathway"	0.000416526799875225	0.000466856008868082	0.000386955777460535	0.000329859591994949	0.000382782543775863	0.000594472939167429
"Environmental Information Processing|Signal transduction|Phosphatidylinositol signaling system"	0.000451311209102255	0.000382720564878748	0.000464620317980924	0.000357719317100763	0.000415194578357273	0.000498825517347527
"Metabolism|Biosynthesis of other secondary metabolites|Carbapenem biosynthesis"	0.000416305420086454	0.000438368588378403	0.00043158947221274	0.000431527039313547	0.000445791423458911	0.000398652653555553
"Environmental Information Processing|Signal transduction|AMPK signaling pathway"	0.000399038389811408	0.000363280845574787	0.000416260896559648	0.000303650263043002	0.000423786419161413	0.000450111992727441
"Metabolism|Glycan biosynthesis and metabolism|Various types of N-glycan biosynthesis"	0.000344563952679063	0.000371786341472611	0.000315598068534237	0.00020291934608233	0.000340673650555871	0.000700556484615906
"Metabolism|Xenobiotics biodegradation and metabolism|Atrazine degradation"	0.000408591193210999	0.00034617036759541	0.000454164619581893	0.000253435584123875	0.000406004513620739	0.000366556577262972
"Human Diseases|Neurodegenerative diseases|Alzheimer's disease"	0.000400222840390664	0.000307748110667269	0.000438873439838153	0.000261443956090219	0.000412548267379102	0.000391113526858267
"Human Diseases|Endocrine and metabolic diseases|Type II diabetes mellitus"	0.000337923673966751	0.000325268828371	0.000368776053342877	0.000380211817560867	0.000419178510253119	0.000311121818421544
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - ganglio series"	0.000288052514647591	0.000329765049415859	0.000260896524746273	0.000160680453522119	0.00027885237771044	0.000683395208186721
"Cellular Processes|Cell growth and death|Apoptosis - fly"	0.000331468308046767	0.000280323992527803	0.000381687829899088	0.000202296744330235	0.000312172454967759	0.000382736786425423
"Human Diseases|Cancers: Specific types|Renal cell carcinoma"	0.000237340234189276	0.000273785948116028	0.000262159744656168	0.000338836368187901	0.000295366880851732	0.000262932639133449
"Human Diseases|Endocrine and metabolic diseases|Cushing's syndrome"	0.000237340234189276	0.000273785948116028	0.000262159744656168	0.000338836368187901	0.000295366880851732	0.000262932639133449
"Metabolism|Metabolism of terpenoids and polyketides|Zeatin biosynthesis"	0.000264241043966317	0.000259676185341643	0.000272684893447893	0.000239178961979302	0.000290036941621971	0.000330239550010025
"Human Diseases|Cancers: Overview|MicroRNAs in cancer"	0.000283830017794733	0.000282638028056138	0.000222524520546373	0.000331832606034374	0.000183503442838228	0.000347385562692947
"Metabolism|Biosynthesis of other secondary metabolites|Glucosinolate biosynthesis"	0.000262616259237835	0.0002923825911822	0.000281867332862976	0.000254783016539432	0.000302218784820908	0.000235572204987003
"Metabolism|Xenobiotics biodegradation and metabolism|Chlorocyclohexane and chlorobenzene degradation"	0.000323906174063548	0.000236818604998798	0.000321784895669948	0.000151018813731716	0.000279024536165212	0.000300384642094805
"Metabolism|Metabolism of terpenoids and polyketides|Nonribosomal peptide structures"	0.000362996202698445	0.00038437972709144	0.000223383540918082	0.000181337492954281	8.89101746373802e-05	0.000350537658377994
"Genetic Information Processing|Translation|Ribosome biogenesis in eukaryotes"	0.000273371441977108	0.000241630071476658	0.000282545037377967	0.000229832364688821	0.000286615569384587	0.000270709482831632
"Metabolism|Metabolism of cofactors and vitamins|Lipoic acid metabolism"	0.000303709898835884	0.000233942179089485	0.000280708418177246	0.000145116756721286	0.000254148745958403	0.000357147576730784
"Human Diseases|Endocrine and metabolic diseases|Type I diabetes mellitus"	0.000277453871017916	0.000248409953376516	0.000250088637732919	0.000229716005914693	0.000261416905939898	0.000284795175574743
"Environmental Information Processing|Signal transduction|PI3K-Akt signaling pathway"	0.000249622489269218	0.000227256036822926	0.000260208311755709	0.000208011368874497	0.000255515688533	0.000327214427227688
"Human Diseases|Infectious diseases: Viral|Human papillomavirus infection"	0.000248420215148958	0.000235068103866771	0.000253159804345564	0.000253165433297527	0.000275210048782073	0.000243063124550232
"Human Diseases|Cancers: Overview|Viral carcinogenesis"	0.000248399578485932	0.000235068103866771	0.000253159804345564	0.000253165433297527	0.000275210048782073	0.000243041048813409
"Metabolism|Lipid metabolism|alpha-Linolenic acid metabolism"	0.000275819082634356	0.00023079691547249	0.000274950394396802	0.000221347093253569	0.000294065527944659	0.00019565780880623
"Human Diseases|Neurodegenerative diseases|Huntington's disease"	0.000287097446233887	0.000196646301124757	0.000313223210224153	0.000121979686910989	0.000238906206456434	0.000288914679751982
"Metabolism|Xenobiotics biodegradation and metabolism|Ethylbenzene degradation"	0.000257700689987332	0.000224671790650488	0.000263899328142208	0.000216440790466287	0.000291938304926703	0.000181289332762719
"Organismal Systems|Endocrine system|Thyroid hormone synthesis"	0.000232424987071698	0.000186603299069	0.000257150138865462	0.000163769323446291	0.000260069036387215	0.000331763256027722
"Metabolism|Xenobiotics biodegradation and metabolism|Xylene degradation"	0.000214451954911969	0.000204145524717832	0.000216110422019998	0.000262428380562045	0.000232903252166677	0.000243830454083285
"Human Diseases|Cancers: Overview|Proteoglycans in cancer"	0.000219798698395979	0.000217556896589723	0.000229542925177481	0.000218435688313611	0.000244382394040204	0.000228787810351927
"Metabolism|Biosynthesis of other secondary metabolites|Penicillin and cephalosporin biosynthesis"	0.00020877984219269	0.000280491728903211	0.000181883274319664	0.00020602284432217	0.000228692142706007	0.000238462613368497
"Metabolism|Glycan biosynthesis and metabolism|N-Glycan biosynthesis"	0.00021445540302448	0.000178111922501717	0.000218210483679133	0.000151092688458193	0.000217120076194898	0.000302210931417648
"Human Diseases|Cancers: Specific types|Prostate cancer"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Endocrine system|Estrogen signaling pathway"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Endocrine system|Progesterone-mediated oocyte maturation"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Immune system|Antigen processing and presentation"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Immune system|IL-17 signaling pathway"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Immune system|Th17 cell differentiation"	0.000207949562377832	0.000189511208825841	0.00021777762043828	0.000186429256447555	0.000212048717637075	0.00023426232976067
"Organismal Systems|Digestive system|Protein digestion and absorption"	0.000183719175898454	0.00020539395675135	0.00018545947780065	0.00013080741220885	0.00016876862177777	0.000358701708063803
"Human Diseases|Immune diseases|Primary immunodeficiency"	0.000220226512039938	0.000174762145237817	0.000198392869197438	0.00017063983356043	0.000168912471929629	0.000238782883375199
"Metabolism|Metabolism of terpenoids and polyketides|Insect hormone biosynthesis"	0.000205174304898226	0.000167388532891404	0.000179863131008628	0.000241225907871099	0.000166796249615637	0.000169157351918889
"Metabolism|Xenobiotics biodegradation and metabolism|Fluorobenzoate degradation"	0.000188364999913654	0.000171558777611165	0.000186740234207163	0.000172660387809833	0.000194679516559418	0.000204813676421522
"Organismal Systems|Digestive system|Carbohydrate digestion and absorption"	0.000189098526669349	0.000153830854578056	0.000189207673601945	0.000196348511918945	0.00019354445001627	0.00018944191028827
"Metabolism|Xenobiotics biodegradation and metabolism|Toluene degradation"	0.000198410955890175	0.000169553318417817	0.000191094464655056	0.00014189063181146	0.00019296455746859	0.000174140818818909
"Organismal Systems|Excretory system|Proximal tubule bicarbonate reclamation"	0.000170369028782558	0.000212833787933012	0.000130122938726329	0.000187502660166374	0.000142237615777918	0.000202149790918098
"Human Diseases|Infectious diseases: Bacterial|Staphylococcus aureus infection"	0.000164866087803915	0.000164877401668156	0.000168286930646778	0.000252049208088639	0.000118311278790398	0.000174851458739496
"Metabolism|Lipid metabolism|Arachidonic acid metabolism"	0.000176381788423705	0.00012481336297406	0.000177097973078458	0.000101095614123584	0.000180270139145811	0.000265284492681318
"Metabolism|Metabolism of terpenoids and polyketides|Tetracycline biosynthesis"	0.000149412510322895	0.000158470077246395	0.000181012564357262	0.000151672076417543	0.000206811743852482	0.000132694848551392
"Metabolism|Lipid metabolism|Primary bile acid biosynthesis"	0.000124137640555895	0.000173296564963531	0.000132918494754762	0.000179316065370146	8.70023628784238e-05	0.000243528923039259
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide backbone"	0.000142647850469788	0.000153989813503742	0.000171639997632799	0.000146526138070514	0.000205345520984075	0.00011706062016101
"Metabolism|Lipid metabolism|Secondary bile acid biosynthesis"	0.000143984032837998	0.000168407949325225	0.000121223942686768	0.000164502405769068	7.08295516825521e-05	0.000256126309591971
"Genetic Information Processing|Folding, sorting and degradation|Proteasome"	0.000140884559885561	0.000150745391587445	0.000148792989346728	0.000136069461583676	0.000149120446635228	9.98681670802307e-05
"Cellular Processes|Cell growth and death|Apoptosis"	0.00012861313495349	0.000102279790314209	0.00014105720870507	5.14435424797815e-05	0.000142723133090772	0.000247425721351652
"Human Diseases|Neurodegenerative diseases|Parkinson's disease"	0.000143803750102489	8.52245994139493e-05	0.000207666016297587	4.2534758367435e-05	0.000166469307657551	0.000153394614059299
"Human Diseases|Endocrine and metabolic diseases|Non-alcoholic fatty liver disease (NAFLD)"	0.000143803750102489	8.52245994139493e-05	0.000207653649336159	4.2534758367435e-05	0.000166469307657551	0.000153380565863139
"Human Diseases|Cancers: Overview|Chemical carcinogenesis"	0.000192072913740433	9.6639612077153e-05	0.000135635156529046	9.91553632614095e-05	9.62637694226962e-05	0.000129835684553002
"Organismal Systems|Immune system|RIG-I-like receptor signaling pathway"	0.000104237982394746	0.000128093900824924	0.00012304537928175	0.000123079480977466	0.000122485220899361	8.20167765249901e-05
"Environmental Information Processing|Signal transduction|FoxO signaling pathway"	0.00014419769901954	0.000112444577683323	0.000104018876428091	4.89833972150512e-05	7.58919447370394e-05	0.000165373309399707
"Organismal Systems|Aging|Longevity regulating pathway"	0.000143659269720579	0.000111910170354623	0.000103833372006672	4.87369456865217e-05	7.58919447370394e-05	0.000165373309399707
"Organismal Systems|Digestive system|Mineral absorption"	0.000109433254837245	8.37729323133347e-05	0.000141354369121095	4.78580665220012e-05	0.000115335979096368	0.000141273154361989
"Metabolism|Xenobiotics biodegradation and metabolism|Dioxin degradation"	0.000125264115937939	8.67083977943905e-05	0.000108440128720673	7.83873551966408e-05	0.000109268089178725	0.00011839558370414
"Organismal Systems|Endocrine system|Prolactin signaling pathway"	0.000112967076137507	9.44678081010953e-05	0.000101947139264127	0.000134782928583836	9.93722557019345e-05	7.11322114149018e-05
"Human Diseases|Cancers: Specific types|Hepatocellular carcinoma"	0.000162090466363641	7.67742029992796e-05	0.000114944391829483	3.54596524891236e-05	9.87581335266118e-05	0.000125036451038383
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of enediyne antibiotics"	0.00014968587533981	9.48042528665873e-05	0.000124510920998026	4.0857975113901e-05	8.84893525235581e-05	0.000111565421264539
"Organismal Systems|Circulatory system|Cardiac muscle contraction"	0.00010865765901478	6.41991961978165e-05	0.000156775970021707	3.25171046171592e-05	0.000125014968462603	0.000116679010209506
"Human Diseases|Infectious diseases: Parasitic|Amoebiasis"	9.50361481751685e-05	9.13077111136788e-05	0.000109669683930138	4.86932323305786e-05	9.06506674995353e-05	0.000166454168657145
"Metabolism|Biosynthesis of other secondary metabolites|Betalain biosynthesis"	9.84035650528457e-05	0.00010683768359404	0.000100787328413459	9.19047214352336e-05	0.000112655806628365	8.23973307869223e-05
"Metabolism|Lipid metabolism|Ether lipid metabolism"	0.00011025277876623	9.63524409132156e-05	9.70862501998385e-05	6.78826100312037e-05	0.000104214057085619	8.2133237583748e-05
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - fly"	0.000113440581251084	9.1821269403323e-05	9.20906834342228e-05	4.36280051929527e-05	6.84857835892588e-05	0.000123102207850796
"Metabolism|Metabolism of terpenoids and polyketides|Carotenoid biosynthesis"	8.07957324731323e-05	5.15142319724371e-05	0.00010219615246837	3.55121529789134e-05	9.11553041802695e-05	0.000125932594938831
"Metabolism|Glycan biosynthesis and metabolism|Lipoarabinomannan (LAM) biosynthesis"	8.36905570815922e-05	6.39703935749261e-05	0.000119085069250922	3.81267250733893e-05	9.00021143762849e-05	9.14238691973048e-05
"Metabolism|Metabolism of other amino acids|D-Arginine and D-ornithine metabolism"	8.59658987022463e-05	9.3127904832001e-05	8.19918437644328e-05	7.21073582738524e-05	7.19857043888451e-05	5.51723921532176e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavone and flavonol biosynthesis"	8.19857862644853e-05	0.000100025526771691	5.11554112876102e-05	6.0001455151322e-05	3.47748519577542e-05	0.000124684046007446
"Human Diseases|Neurodegenerative diseases|Amyotrophic lateral sclerosis (ALS)"	9.60846342846248e-05	6.11225736468202e-05	7.73854093291757e-05	5.16248835850867e-05	5.29746463351733e-05	9.30482021913228e-05
"Metabolism|Metabolism of terpenoids and polyketides|Type I polyketide structures"	8.78359097153086e-05	8.35904114404741e-05	8.12989910601079e-05	3.16921570050199e-05	4.49445398387535e-05	9.52078555613498e-05
"Human Diseases|Cancers: Overview|Choline metabolism in cancer"	8.55053728869014e-05	5.00675180110336e-05	8.00527042125354e-05	3.75843285139941e-05	6.11251653413157e-05	9.80704451958915e-05
"Organismal Systems|Endocrine system|Renin-angiotensin system"	7.98834132771512e-05	4.92452075413827e-05	7.77931341661709e-05	2.18457007195558e-05	7.43121018118013e-05	9.87749941835841e-05
"Metabolism|Metabolism of terpenoids and polyketides|Sesquiterpenoid and triterpenoid biosynthesis"	7.18606127784476e-05	4.25275726839424e-05	0.000103589379008664	2.12238257510125e-05	8.3234625119855e-05	7.14772220626149e-05
"Environmental Information Processing|Signal transduction|Phospholipase D signaling pathway"	7.81113461073351e-05	4.45557761995703e-05	7.84891669462915e-05	3.57986229940771e-05	5.62359618091181e-05	9.35903149880387e-05
"Cellular Processes|Cell growth and death|Meiosis - yeast"	4.84558181108921e-05	5.55427018838581e-05	6.05234528284603e-05	4.12858389325613e-05	6.68075326743035e-05	0.00010248803695552
"Environmental Information Processing|Signaling molecules and interaction|Neuroactive ligand-receptor interaction"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"Human Diseases|Infectious diseases: Viral|HTLV-I infection"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"Organismal Systems|Digestive system|Cholesterol metabolism"	5.29304141783106e-05	4.53844419373705e-05	6.78069453162859e-05	2.42178396539763e-05	5.38964548722678e-05	6.6583822040927e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Furfural degradation"	4.86792226223918e-05	3.68876437618281e-05	6.46995843092172e-05	3.04327469282287e-05	4.75578031391172e-05	6.73458566483735e-05
"Metabolism|Biosynthesis of other secondary metabolites|Flavonoid biosynthesis"	4.14402954172705e-05	3.8636846244991e-05	4.32954952629957e-05	2.15851574433316e-05	4.49503748584587e-05	9.56122744123921e-05
"Metabolism|Biosynthesis of other secondary metabolites|Stilbenoid, diarylheptanoid and gingerol biosynthesis"	4.14402954172705e-05	3.8636846244991e-05	4.32954952629957e-05	2.15851574433316e-05	4.49503748584587e-05	9.56122744123921e-05
"Human Diseases|Substance dependence|Alcoholism"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"Human Diseases|Substance dependence|Amphetamine addiction"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"Human Diseases|Substance dependence|Cocaine addiction"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"Organismal Systems|Nervous system|Dopaminergic synapse"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"Organismal Systems|Nervous system|Serotonergic synapse"	4.30743439169058e-05	3.43427025443742e-05	5.77064905611035e-05	1.69616640223256e-05	4.55904508262922e-05	4.72307065445442e-05
"Human Diseases|Cancers: Specific types|Bladder cancer"	3.66903452092515e-05	3.61800310047487e-05	3.90657967515231e-05	5.44729965614458e-05	5.16172433617374e-05	2.28502067105577e-05
"Human Diseases|Infectious diseases: Parasitic|African trypanosomiasis"	5.71884386577494e-05	2.60213555943573e-05	5.41629670154297e-05	1.18125981608906e-05	4.2583988371057e-05	4.2393264210755e-05
"Genetic Information Processing|Replication and repair|Non-homologous end-joining"	2.94822872236139e-05	4.40295385446055e-05	2.48897465698264e-05	6.62200760010074e-05	9.04672634849707e-06	4.09792125633005e-05
"Organismal Systems|Endocrine system|Thyroid hormone signaling pathway"	3.67970462363323e-05	2.16716235138741e-05	5.3078998448621e-05	1.12932788661467e-05	4.17803433427477e-05	3.97137302410557e-05
"Cellular Processes|Cell growth and death|Apoptosis - multiple species"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Cellular Processes|Cell growth and death|p53 signaling pathway"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Cancers: Specific types|Colorectal cancer"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Cancers: Specific types|Small cell lung cancer"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Cardiovascular diseases|Viral myocarditis"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Parasitic|Toxoplasmosis"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Viral|Hepatitis B"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Viral|Herpes simplex infection"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Viral|Human cytomegalovirus infection"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Viral|Influenza A"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Human Diseases|Infectious diseases: Viral|Kaposi's sarcoma-associated herpesvirus infection"	3.60128309348176e-05	2.14332403880357e-05	5.21638433029551e-05	1.06990197409163e-05	4.16173699777687e-05	3.83451946043656e-05
"Metabolism|Chemical structure transformation maps|Biosynthesis of terpenoids and steroids"	3.59303063892238e-05	2.12637863419712e-05	5.19968893236782e-05	1.06119128755062e-05	4.16449226118567e-05	3.57460882970056e-05
"Metabolism|Lipid metabolism|Steroid biosynthesis"	3.59303063892238e-05	2.12637863419712e-05	5.17928344601176e-05	1.06119128755062e-05	4.16173125599275e-05	3.57386110313074e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Steroid degradation"	2.76220925756452e-05	3.695205596896e-05	1.44476143527256e-05	1.12367785554709e-05	1.2507445084156e-05	7.00541072815954e-05
"Genetic Information Processing|Transcription|Basal transcription factors"	1.88532801288568e-05	3.07264123501614e-05	1.97397463217671e-05	4.27123546742473e-05	6.25286885050345e-06	2.49127254033109e-05
"Human Diseases|Infectious diseases: Bacterial|Bacterial invasion of epithelial cells"	0.00010665628403992	1.74671384163838e-05	3.40270634014946e-06	3.74811517829968e-06	2.40107353846712e-06	3.03434112766195e-06
"Cellular Processes|Transport and catabolism|Autophagy - yeast"	2.01819060157015e-05	1.76973205904343e-05	1.62994303081509e-05	4.57559008438153e-05	2.27650256738065e-06	2.74296280361991e-05
"Environmental Information Processing|Signal transduction|MAPK signaling pathway - yeast"	3.02186884694942e-05	2.00889009512999e-05	1.17426885724496e-05	5.10894049356893e-06	7.40616114778065e-06	4.22711015489106e-05
"Human Diseases|Neurodegenerative diseases|Prion diseases"	2.98531148803131e-05	1.96004323074846e-05	1.3478877453771e-05	3.58169233506014e-05	3.951115209624e-06	1.24319060380466e-05
"Metabolism|Lipid metabolism|Linoleic acid metabolism"	3.34158923697486e-05	8.62574622704038e-06	1.10510662545933e-05	5.22101615881607e-06	2.30368921462705e-06	1.46607313678821e-05
"Human Diseases|Immune diseases|Rheumatoid arthritis"	8.15410837981007e-06	9.70853374139661e-06	9.12787755906822e-06	6.38578691653708e-06	1.00981690335429e-05	1.97959152747539e-05
"Organismal Systems|Development|Osteoclast differentiation"	8.15410837981007e-06	9.70853374139661e-06	9.12787755906822e-06	6.38578691653708e-06	1.00981690335429e-05	1.97959152747539e-05
"Metabolism|Xenobiotics biodegradation and metabolism|Polycyclic aromatic hydrocarbon degradation"	8.54589170339929e-06	1.22121884144638e-05	5.54039871970696e-06	6.14445332510019e-06	1.96379622227031e-06	1.68354722932499e-05
"Organismal Systems|Digestive system|Bile secretion"	7.51174534160675e-06	1.19679114927365e-05	6.82656270821036e-06	6.59620267534884e-06	1.90023293905445e-06	1.0621065696509e-05
"Metabolism|Glycan biosynthesis and metabolism|Glycosphingolipid biosynthesis - lacto and neolacto series"	6.80784752637925e-06	1.24966934811347e-05	2.19637234959811e-06	4.61009329837566e-07	5.2199492462986e-06	1.77597295856049e-05
"Human Diseases|Infectious diseases: Parasitic|Chagas disease (American trypanosomiasis)"	2.05095842187501e-05	3.28091742308252e-06	9.23198068245735e-07	5.48313592218002e-07	7.30067438943465e-07	3.11756075412796e-06
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of 12-, 14- and 16-membered macrolides"	8.62755755024471e-06	4.36303662352871e-06	1.45435466392307e-06	1.19111972117444e-06	2.10404615280016e-07	3.03567371642251e-06
"Human Diseases|Infectious diseases: Bacterial|Pathogenic Escherichia coli infection"	1.51829761656343e-05	2.70070073129836e-06	0	5.02538361538113e-07	5.75965395702475e-08	1.97092680835108e-07
"Human Diseases|Infectious diseases: Bacterial|Shigellosis"	8.11894469194647e-06	1.46823109654164e-06	2.0231339348201e-06	2.90335055225417e-07	3.24158867280716e-08	9.68206019357039e-08
"Human Diseases|Infectious diseases: Bacterial|Vibrio cholerae infection"	1.79878584935258e-06	3.50822236316041e-07	3.08354409019623e-06	1.01049278927081e-07	8.91340235968665e-07	2.33248191309437e-06
"Environmental Information Processing|Signal transduction|cAMP signaling pathway"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.64364671043303e-07	1.6935880926349e-06
"Environmental Information Processing|Signal transduction|cGMP-PKG signaling pathway"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Circulatory system|Adrenergic signaling in cardiomyocytes"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Digestive system|Gastric acid secretion"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Digestive system|Pancreatic secretion"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Digestive system|Salivary secretion"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Endocrine system|Aldosterone synthesis and secretion"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Endocrine system|Insulin secretion"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Excretory system|Aldosterone-regulated sodium reabsorption"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Organismal Systems|Excretory system|Endocrine and other factor-regulated calcium reabsorption"	8.66739847108469e-07	4.07837171902887e-07	1.2861639885034e-06	6.81365990640428e-07	1.63030782820229e-07	1.6436389507323e-06
"Human Diseases|Cardiovascular diseases|Dilated cardiomyopathy (DCM)"	1.83853906962403e-07	6.75040836253056e-07	2.96807074270016e-07	1.73965784844365e-07	1.18567842051076e-07	1.68578353921262e-07
"Human Diseases|Cardiovascular diseases|Hypertrophic cardiomyopathy (HCM)"	1.83853906962403e-07	6.75040836253056e-07	2.96807074270016e-07	1.73965784844365e-07	1.18567842051076e-07	1.68578353921262e-07
"Environmental Information Processing|Signal transduction|Notch signaling pathway"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"Environmental Information Processing|Signal transduction|Wnt signaling pathway"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"Human Diseases|Cancers: Specific types|Chronic myeloid leukemia"	1.35891691820173e-06	1.94309331850506e-07	0	2.51515754210207e-08	1.52731457557318e-08	1.45424949417158e-08
"Organismal Systems|Endocrine system|Parathyroid hormone synthesis, secretion and action"	1.05059375407087e-07	3.02362041238347e-07	1.97871382846676e-07	7.97343180536671e-08	1.42133200658727e-07	1.62334711183437e-07
"Metabolism|Glycan biosynthesis and metabolism|Other types of O-glycan biosynthesis"	3.93972657776577e-07	3.37520418126527e-07	0	8.69828924221823e-08	3.70922919857363e-08	1.00452155338386e-08
"Metabolism|Glycan biosynthesis and metabolism|Mannose type O-glycan biosynthesis"	3.93972657776577e-07	3.37520418126527e-07	0	8.69828924221823e-08	0	0
"Metabolism|Metabolism of terpenoids and polyketides|Biosynthesis of type II polyketide products"	5.42554305138835e-07	9.66792556072817e-08	6.18348071395865e-09	9.18153030249849e-09	9.09273004432604e-08	2.25251238632745e-08
"Cellular Processes|Transport and catabolism|Endocytosis"	8.75494795059059e-09	5.15656194359972e-08	8.24464095194485e-09	1.4013910445796e-07	8.5319443009253e-08	1.43603782969963e-07
"Organismal Systems|Endocrine system|Oxytocin signaling pathway"	7.87945315553154e-08	0	1.48403537135007e-07	0	0	0
"Metabolism|Biosynthesis of other secondary metabolites|Staurosporine biosynthesis"	0	0	0	0	8.86235560397182e-08	4.75825998971304e-09
"Environmental Information Processing|Signal transduction|Ras signaling pathway"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"Environmental Information Processing|Signal transduction|Sphingolipid signaling pathway"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"Organismal Systems|Endocrine system|GnRH signaling pathway"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
"Organismal Systems|Immune system|Fc gamma R-mediated phagocytosis"	0	0	0	0	1.3338882230746e-09	4.99491419025961e-08
