"ID"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"txid433296"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Aminipila"	"s__Aminipila butyrica"
"txid109327"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Anaerovorax"	"s__Anaerovorax odorimutans"
"txid938278"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Casaltella"	"s__Casaltella massiliensis"
"txid1776384"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Emergencia"	"s__Emergencia timonensis"
"txid1852367"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Ihubacter"	"s__Ihubacter massiliensis"
"txid2764712"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Lentihominibacter"	"s__Lentihominibacter faecis"
"txid2763645"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Lentihominibacter"	"s__Lentihominibacter hominis"
"txid2818044"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Sinanaerobacter"	"s__Sinanaerobacter chloroacetimidivorans"
"txid2763660"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Feifaniaceae"	"g__Feifania"	"s__Feifania hominis"
"txid879566"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Acetatifactor"	"s__Acetatifactor muris"
"txid433286"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna cellulosilytica"
"txid1727145"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna chitinilytica"
"txid259063"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerocolumna"	"s__Anaerocolumna jejuensis"
"txid1812858"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerosacchariphilus"	"s__Anaerosacchariphilus polymeriproducens"
"txid433287"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerotignum"	"s__Anaerotignum aminivorans"
"txid2358141"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Anaerotignum"	"s__Anaerotignum faecicola"
"txid2606636"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Bilifractor"	"s__Bilifractor porci"
"txid1796615"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia caecimuris"
"txid1532"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia coccoides"
"txid2509240"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia faecicola"
"txid536633"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia glucerasea"
"txid2025493"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia hominis"
"txid1121114"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia producta"
"txid180164"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia schinkii"
"txid871664"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Blautia"	"s__Blautia stercoris"
"txid45851"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio crossotus"
"txid831"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio fibrisolvens"
"txid185008"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio hungatei"
"txid43305"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Butyrivibrio"	"s__Butyrivibrio proteoclasticus"
"txid673271"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Catenibacillus"	"s__Catenibacillus scindens"
"txid1720294"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Eisenbergiella"	"s__Eisenbergiella massiliensis"
"txid2652274"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Eisenbergiella"	"s__Eisenbergiella porci"
"txid1432052"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Eisenbergiella"	"s__Eisenbergiella tayi"
"txid358742"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster aldenensis"
"txid208479"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster bolteae"
"txid358743"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster citroniae"
"txid1531"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster clostridioformis"
"txid460384"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Enterocloster"	"s__Enterocloster lavalensis"
"txid2788944"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena absiana"
"txid39482"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena contorta"
"txid2726362"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena faecalis"
"txid290055"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena fissicatena"
"txid1544"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalicatena"	"s__Faecalicatena orotica"
"txid1912855"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Faecalimonas"	"s__Faecalimonas umbilicata"
"txid1150298"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Fusicatenibacter"	"s__Fusicatenibacter saccharivorans"
"txid1912090"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Gluceribacter"	"s__Gluceribacter canis"
"txid2885351"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Hominisplanchenecus"	"s__Hominisplanchenecus faecis"
"txid1469948"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Kineothrix"	"s__Kineothrix alysoides"
"txid29364"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Clostridium polysaccharolyticum"
"txid1512"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Clostridium symbiosum"
"txid1926283"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium edouardi"
"txid1917870"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium pacaense"
"txid1852382"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lachnoclostridium"	"s__Lachnoclostridium urinimassiliense"
"txid253257"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora amygdalina"
"txid1286362"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora celerecrescens"
"txid69825"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora indolis"
"txid84030"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora saccharolytica"
"txid29370"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Lacrimispora"	"s__Lacrimispora sphenoides"
"txid2219695"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Luxibacter"	"s__Luxibacter massiliensis"
"txid168384"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Marvinbryantia"	"s__Marvinbryantia formatexigens"
"txid2594882"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Mediterraneibacter catenae"
"txid1720300"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Mediterraneibacter"	"s__Mediterraneibacter massiliensis"
"txid1337051"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Murimonas"	"s__Murimonas intestini"
"txid796944"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium asaccharolyticum"
"txid796943"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium parvum"
"txid237576"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Oribacterium"	"s__Oribacterium sinus"
"txid2606632"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Porcincola"	"s__Porcincola intestinalis"
"txid2763669"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Qiania"	"s__Qiania dongpingensis"
"txid180332"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Robinsoniella"	"s__Robinsoniella peoriensis"
"txid301302"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia faecis"
"txid585394"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia hominis"
"txid536231"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia intestinalis"
"txid622312"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia inulinivorans"
"txid2605790"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Roseburia"	"s__Roseburia porci"
"txid36835"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Tyzzerella"	"s__Clostridium colinum"
"txid2606635"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Waltera"	"s__Waltera intestinalis"
"txid2763667"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Lachnospiraceae"	"g__Wansuia"	"s__Wansuia hejianensis"
"txid169435"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Anaerotruncus"	"s__Anaerotruncus colihominis"
"txid1871018"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Angelakisella"	"s__Angelakisella massiliensis"
"txid642589"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Caproiciproducens"	"s__Caproiciproducens galactitolivorans"
"txid292800"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Flavonifractor"	"s__Flavonifractor plautii"
"txid2764322"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Hydrogeniiclostridium"	"s__Hydrogeniiclostridium mannosilyticum"
"txid1841867"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Phocea"	"s__Phocea massiliensis"
"txid1841868"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Provencibacterium"	"s__Provencibacterium massiliense"
"txid411467"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Pseudoflavonifractor"	"s__Pseudoflavonifractor capillosus"
"txid1550024"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Ruthenibacterium"	"s__Ruthenibacterium lactatiformans"
"txid44749"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Oscillospiraceae"	"g__Sporobacter"	"s__Sporobacter termitidis"
"txid2741"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus niger"
"txid1643805"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptococcaceae"	"g__Peptococcus"	"s__Peptococcus simiae"
"txid1505"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Paeniclostridium"	"s__Paeniclostridium sordellii"
"txid1301100"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Clostridium dakarense"
"txid1115758"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia ilealis"
"txid2020948"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia maritimum"
"txid1776391"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__Peptostreptococcaceae"	"g__Romboutsia"	"s__Romboutsia timonensis"
"txid2211183"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Evtepia"	"s__Evtepia gabavorous"
"txid1702285"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__Intestinimonas"	"s__Intestinimonas gabonensis"
"txid384638"	"k__Bacteria"	"p__Firmicutes"	"c__Clostridia"	"o__Eubacteriales"	"f__"	"g__"	"s__Bacteroides pectinophilus"
"txid2606629"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Floccifex"	"s__Floccifex porci"
"txid2652276"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Holdemanella"	"s__Holdemanella porci"
"txid2606630"	"k__Bacteria"	"p__Firmicutes"	"c__Erysipelotrichia"	"o__Erysipelotrichales"	"f__Erysipelotrichaceae"	"g__Stecheria"	"s__Stecheria intestinalis"
"txid2654621"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Acidaminococcales"	"f__Acidaminococcaceae"	"g__Phascolarctobacterium"	"s__Phascolarctobacterium wakonense"
"txid742816"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas funiformis"
"txid158847"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas hypermegale"
"txid491921"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Selenomonadaceae"	"g__Megamonas"	"s__Megamonas rupellensis"
"txid82376"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Selenomonadales"	"f__Sporomusaceae"	"g__Anaeroarcus"	"s__Anaeroarcus burkinensis"
"txid209880"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Allisonella"	"s__Allisonella histaminiformans"
"txid156456"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Anaeroglobus"	"s__Anaeroglobus geminatus"
"txid218538"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister invisus"
"txid309120"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister micraerophilus"
"txid39950"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister pneumosintes"
"txid308994"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister propionicifaciens"
"txid742743"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Dialister"	"s__Dialister succinatiphilus"
"txid1064535"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera elsdenii"
"txid1675036"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera hexanoica"
"txid879612"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera indica"
"txid1232428"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera massiliensis"
"txid349095"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera paucivorans"
"txid2144175"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera stantonii"
"txid349094"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera sueciensis"
"txid2045301"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Megasphaera"	"s__Megasphaera vaginalis Bordigoni et al. 2020"
"txid29466"	"k__Bacteria"	"p__Firmicutes"	"c__Negativicutes"	"o__Veillonellales"	"f__Veillonellaceae"	"g__Veillonella"	"s__Veillonella parvula"
"txid856"	"k__Bacteria"	"p__Fusobacteria"	"c__Fusobacteriia"	"o__Fusobacteriales"	"f__Fusobacteriaceae"	"g__Fusobacterium"	"s__Fusobacterium varium"
"txid2606640"	"k__Bacteria"	"p__Lentisphaerae"	"c__Lentisphaeria"	"o__Victivallales"	"f__Victivallaceae"	"g__Victivallis"	"s__Victivallis lenta"
"txid2249811"	"k__Bacteria"	"p__Proteobacteria"	"c__Alphaproteobacteria"	"o__Hyphomicrobiales"	"f__Methylobacteriaceae"	"g__Microvirga"	"s__Microvirga flavescens"
"txid518"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Alcaligenaceae"	"g__Bordetella"	"s__Bordetella bronchiseptica"
"txid491919"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Brachymonas"	"s__Brachymonas chironomi"
"txid2606214"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Comamonas"	"s__Comamonas suwonensis"
"txid183670"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Comamonadaceae"	"g__Macromonas"	"s__Macromonas bipunctata"
"txid1852381"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Duodenibacillus"	"s__Duodenibacillus massiliensis"
"txid2584944"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella faecalis"
"txid1944635"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__Sutterellaceae"	"g__Sutterella"	"s__Sutterella seckii"
"txid70586"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__"	"g__Aquabacterium"	"s__Aquabacterium commune"
"txid70584"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Burkholderiales"	"f__"	"g__Aquabacterium"	"s__Aquabacterium parvum"
"txid493"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria canis"
"txid1107316"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Neisseria"	"s__Neisseria oralis"
"txid1056810"	"k__Bacteria"	"p__Proteobacteria"	"c__Betaproteobacteria"	"o__Neisseriales"	"f__Neisseriaceae"	"g__Prolinoborus"	"s__Prolinoborus fasciculus"
"txid1903261"	"k__Bacteria"	"p__Proteobacteria"	"c__Deltaproteobacteria"	"o__Desulfovibrionales"	"f__Desulfovibrionaceae"	"g__Mailhella"	"s__Mailhella massiliensis"
"txid2505970"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter armoricus"
"txid2510190"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter aviculae"
"txid28898"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter helveticus"
"txid32021"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter jejuni"
"txid650054"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter lari"
"txid2762557"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter massiliensis"
"txid2267891"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter novaezeelandiae"
"txid2510188"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter taeniopygiae"
"txid654363"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter troglodytis"
"txid28080"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter upsaliensis"
"txid1031542"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter volucris"
"txid1655500"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Campylobacteraceae"	"g__Campylobacter"	"s__Campylobacter vulpis"
"txid2040648"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter didelphidarum"
"txid222136"	"k__Bacteria"	"p__Proteobacteria"	"c__Epsilonproteobacteria"	"o__Campylobacterales"	"f__Helicobacteraceae"	"g__Helicobacter"	"s__Helicobacter enhydrae"
